,gene_id,label,y,scores
589,XLOC_000681,0,0.5899,-2.4475183
590,XLOC_000682,0,0.287353,-2.4917598
591,XLOC_000684,1,2.2831,-1.3556622
592,XLOC_000685,0,0.216617,-1.8002945
593,XLOC_000686,0,0.303486,-2.4917598
594,XLOC_000687,1,24.3894,-0.3342618
595,XLOC_000688,0,0.052677,-2.0580597
596,XLOC_000689,1,29.3158,-1.5304441
597,XLOC_000690,1,13.276,-1.4102963
598,XLOC_000691,0,0.0328706,-2.4204254
599,XLOC_000692,1,3.70947,-1.3775327
600,XLOC_000693,1,14.2277,-1.3775327
601,XLOC_000694,1,5.80388,-0.37098375
602,XLOC_000695,0,0.0,-2.4917598
603,XLOC_000696,1,6.33224,0.105667785
604,XLOC_000697,1,41.4786,-1.2001861
605,XLOC_000698,1,1.99893,-2.4117274
606,XLOC_000699,0,0.0,-2.4917598
607,XLOC_000700,0,0.532481,-0.47285393
608,XLOC_000701,1,7.13458,-0.5701187
609,XLOC_000703,0,0.0,-2.4917598
610,XLOC_000704,0,0.0,-2.4917598
611,XLOC_000710,0,0.0,-2.4917598
612,XLOC_000711,0,0.548447,-2.4917598
613,XLOC_000712,0,0.0,-2.4917598
614,XLOC_000713,0,0.173769,-2.4917598
615,XLOC_000714,1,1.75151,-2.4917598
616,XLOC_000715,0,0.0,-2.4917598
617,XLOC_000716,0,0.0,-2.4917598
618,XLOC_000717,0,0.0,-1.6168152
619,XLOC_000718,0,0.0,-2.4917598
620,XLOC_000719,1,1.72479,-0.16769724
621,XLOC_000720,1,1.67707,0.6332865
622,XLOC_000721,1,7.89414,-0.78721696
623,XLOC_000722,1,4.4391,-1.1532425
624,XLOC_000723,0,0.965795,-0.950217
625,XLOC_000724,0,0.329496,-0.950217
626,XLOC_000725,0,0.147409,-0.950217
627,XLOC_000726,1,93.093,-0.36212036
628,XLOC_000727,1,11.0104,-1.1320301
629,XLOC_000728,1,6.70987,-1.6173413
630,XLOC_000729,1,11.851,-0.7319694
631,XLOC_000730,1,8.85924,-1.9167415
632,XLOC_000731,0,0.0,-1.9167415
633,XLOC_000732,1,8.35015,-1.4436823
634,XLOC_000733,1,19.1443,-0.9883145
635,XLOC_000734,1,9.40349,-1.3517061
636,XLOC_000735,1,1.91166,-2.4917598
637,XLOC_000736,0,0.194923,-1.7910092
638,XLOC_000737,0,0.0,-1.7910092
639,XLOC_000739,0,0.0,-2.1723762
640,XLOC_000740,0,0.0,-2.4917598
641,XLOC_000741,1,11.5518,-2.4917598
642,XLOC_000742,0,0.0486901,-2.4917598
643,XLOC_000743,1,18.7678,-0.45141113
644,XLOC_000744,1,71.1736,-0.7020186
645,XLOC_000745,1,6.15346,-0.826403
646,XLOC_000746,1,1.27604,-1.6214051
647,XLOC_000747,1,188.562,-0.9498787
648,XLOC_000748,0,0.675582,-2.1769228
649,XLOC_000749,1,3.31146,-1.3563495
650,XLOC_000750,0,0.0,-1.3563495
651,XLOC_000752,1,7.69239,-0.94459414
652,XLOC_000753,0,0.251966,-2.4917598
653,XLOC_000754,1,2.55303,-1.057886
654,XLOC_000755,1,1.30637,-1.0770334
655,XLOC_000756,0,0.322528,-1.6548762
656,XLOC_000757,0,0.0,-2.4917598
657,XLOC_000758,0,0.033962,-2.4917598
658,XLOC_000759,0,0.0,-2.4917598
659,XLOC_000760,0,0.0,-2.4917598
660,XLOC_000761,0,0.0,-2.4917598
661,XLOC_000762,0,0.0,-2.4917598
662,XLOC_000763,0,0.0,-2.4917598
663,XLOC_000764,0,0.0,-2.4917598
664,XLOC_000765,0,0.0,-2.4917598
665,XLOC_000766,0,0.0,-2.4917598
666,XLOC_000767,0,0.0,-2.4917598
667,XLOC_000768,0,0.0,-2.4917598
668,XLOC_000769,0,0.0164483,-2.4917598
669,XLOC_000770,0,0.215837,-2.4917598
670,XLOC_000771,0,0.155749,-2.552811
671,XLOC_000772,0,0.0,-2.4917598
672,XLOC_000773,0,0.112039,-2.4917598
673,XLOC_000774,0,0.0,-2.4917598
674,XLOC_000775,0,0.0,-2.4917598
675,XLOC_000776,0,0.0,-2.4917598
676,XLOC_000777,0,0.0,-2.4917598
677,XLOC_000778,0,0.0,-2.4917598
678,XLOC_000779,0,0.0,-2.4917598
679,XLOC_000780,0,0.0,-2.4917598
680,XLOC_000781,0,0.0,-2.4917598
681,XLOC_000782,0,0.0,-2.4917598
682,XLOC_000783,0,0.0,-2.4917598
683,XLOC_000784,0,0.0,-2.4917598
684,XLOC_000785,0,0.478407,-2.4917598
685,XLOC_000786,0,0.0,-2.4917598
686,XLOC_000787,1,2.06211,-2.4917598
687,XLOC_000788,0,0.010401,-2.4917598
688,XLOC_000789,0,0.0117949,-0.94502634
689,XLOC_000790,1,113.644,-1.7919998
690,XLOC_000791,1,37.2459,-1.7919998
691,XLOC_000792,1,12.9609,-0.8684547
692,XLOC_000793,0,0.00810393,-2.2482896
693,XLOC_000794,1,8.48308,-1.254874
694,XLOC_000795,1,3.44278,-2.2943707
695,XLOC_000796,1,2117.69,-1.0130924
696,XLOC_000797,1,41.8096,-0.41980365
697,XLOC_000798,1,54.0669,-1.1590898
698,XLOC_000799,0,0.0203082,-2.4917598
699,XLOC_000800,1,17.0709,-0.24538448
700,XLOC_000801,1,11.5815,-0.7590068
701,XLOC_000802,0,0.0,-2.4917598
702,XLOC_000803,0,0.165725,-2.4917598
703,XLOC_000804,1,125.262,-2.1183023
704,XLOC_000805,0,0.0,-2.1183023
705,XLOC_000806,1,11.4609,-1.6639867
706,XLOC_000807,1,8.51827,-1.3745159
707,XLOC_000808,0,0.0337605,-2.4917598
708,XLOC_000809,1,15.9221,-0.9507692
709,XLOC_000810,1,7.95659,-2.394334
710,XLOC_000811,1,1.27761,-2.344035
711,XLOC_000812,1,67.1979,-0.6020378
712,XLOC_000813,0,0.249379,-1.199119
713,XLOC_000815,1,16.9793,-1.3999013
714,XLOC_000816,1,2.59065,-1.9443431
715,XLOC_000817,1,116.364,-0.68617976
716,XLOC_000818,1,11.6542,-0.68617976
717,XLOC_000819,0,0.0304211,-1.4835867
718,XLOC_000820,1,3.21711,-1.4835867
719,XLOC_000821,1,2.73993,-1.7255255
720,XLOC_000822,1,59.6119,-1.7255255
721,XLOC_000823,0,0.544829,-1.7255255
722,XLOC_000824,0,0.233531,-1.6815926
723,XLOC_000825,0,0.207439,-1.2290395
724,XLOC_000826,1,31.496,-0.657319
725,XLOC_000827,0,0.068396,-2.4917598
726,XLOC_000828,1,92.5276,-0.13789588
727,XLOC_000829,0,0.0546641,-2.1438167
728,XLOC_000830,1,35.4243,-2.1097448
729,XLOC_000831,1,1.43776,-2.1097448
730,XLOC_000832,0,1.07539,-0.61422354
731,XLOC_000833,1,49.7054,-0.61422354
732,XLOC_000834,0,0.0569825,-2.4917598
733,XLOC_000835,1,38.455,-1.3816499
734,XLOC_000836,0,0.0,-2.4917598
735,XLOC_000837,1,9.73376,-2.4917598
736,XLOC_000838,1,4.38847,-1.5233228
737,XLOC_000839,1,16.4543,-1.6325403
738,XLOC_000840,0,0.0,-2.4917598
739,XLOC_000841,0,0.107545,-2.4917598
740,XLOC_000842,0,0.0,-2.4917598
741,XLOC_000843,0,0.913003,-0.95777005
742,XLOC_000844,0,0.0,-0.95777005
743,XLOC_000845,0,0.121128,-2.4917598
744,XLOC_000846,0,0.0103384,-2.4917598
745,XLOC_000847,0,0.0,-2.4917598
746,XLOC_000848,0,0.0,-2.4917598
747,XLOC_000849,0,0.0,-2.4917598
748,XLOC_000850,0,0.0,-2.4917598
749,XLOC_000851,0,0.0,-2.4917598
750,XLOC_000852,0,0.0,-2.4917598
751,XLOC_000853,0,0.0,-2.4917598
752,XLOC_000854,0,0.0,-2.4917598
753,XLOC_000855,0,0.0240347,-2.4917598
754,XLOC_000856,0,0.0931813,-2.4917598
755,XLOC_000857,0,0.0101261,-2.4917598
756,XLOC_000858,0,0.0,-2.4917598
757,XLOC_000859,0,0.0,-2.4917598
758,XLOC_000860,1,4.22479,-2.4917598
759,XLOC_000861,0,0.191738,-2.4917598
760,XLOC_000862,0,0.0,-2.4917598
761,XLOC_000863,0,0.0,-2.4917598
762,XLOC_000864,0,0.0,-2.4917598
763,XLOC_000865,0,0.0,-2.4917598
764,XLOC_000867,0,0.0211649,-2.4917598
765,XLOC_000868,0,0.0742279,-2.4917598
766,XLOC_000869,0,0.0,-2.4917598
767,XLOC_000870,0,0.0186832,-2.4917598
768,XLOC_000871,1,15.842,-1.3413335
769,XLOC_000872,0,0.475835,-0.90801346
770,XLOC_000873,1,45.4319,-0.90801346
771,XLOC_000874,0,0.0169936,-2.4917598
772,XLOC_000875,0,0.115535,-2.2571201
773,XLOC_000876,0,0.0606786,-2.4917598
774,XLOC_000877,0,0.014271,-2.4917598
775,XLOC_000878,1,1.39755,-1.8929965
776,XLOC_000879,1,10.2638,-0.6128024
777,XLOC_000880,1,49.5637,-0.6128024
778,XLOC_000881,1,8.17572,-2.2473936
779,XLOC_000882,1,4.71807,-1.2273289
780,XLOC_000883,1,70.3369,-2.112986
781,XLOC_000884,1,2.05075,-2.4917598
782,XLOC_000885,1,12.0538,-0.71092784
783,XLOC_000886,0,0.0270743,-2.4917598
784,XLOC_000887,1,74.0911,-1.0228431
785,XLOC_000889,0,0.0,-2.4917598
786,XLOC_000890,0,0.0616964,-2.510996
787,XLOC_000891,0,0.0,-2.4917598
788,XLOC_000892,0,0.0,-2.4917598
789,XLOC_000893,0,0.0,-2.4917598
790,XLOC_000894,0,0.173498,-2.4917598
791,XLOC_000895,0,0.259435,-2.4917598
792,XLOC_000896,1,19.0584,-1.1269405
793,XLOC_000897,1,18.978,-1.1231456
794,XLOC_000898,1,5.15785,-0.74464846
795,XLOC_000899,0,0.0,-0.74464846
796,XLOC_000900,1,19.325,-0.5562998
797,XLOC_000901,1,36.9143,-0.6588197
798,XLOC_000902,0,0.105614,-2.4917598
799,XLOC_000903,1,11.6936,-1.7690415
800,XLOC_000904,0,0.0184828,-2.4917598
801,XLOC_000905,1,19.6701,-1.0553062
802,XLOC_000906,0,0.0734236,-2.4917598
803,XLOC_000907,0,0.0,-2.4917598
804,XLOC_000908,1,45.3697,-0.7203617
805,XLOC_000909,0,0.0,-2.376696
806,XLOC_000910,0,0.126526,-0.638518
807,XLOC_000911,1,11.1983,-0.638518
808,XLOC_000913,1,9.8532,-0.17982028
809,XLOC_000914,0,0.0,-2.4917598
810,XLOC_000915,0,0.0,-2.4917598
811,XLOC_000916,1,3.91957,-0.9436583
812,XLOC_000917,0,0.0,-2.4917598
813,XLOC_000918,1,18.189,-1.2934698
814,XLOC_000919,1,10.7566,-0.03875006
815,XLOC_000920,1,16.7044,-0.76637065
816,XLOC_000921,1,10.8517,-1.2506642
817,XLOC_000923,1,3.15463,-2.4917598
818,XLOC_000925,1,111.689,-1.3888285
819,XLOC_000926,1,8.89804,-1.5958636
820,XLOC_000927,1,9.8837,-2.4917598
821,XLOC_000928,0,0.233859,-2.4917598
822,XLOC_000929,0,0.0,-2.4917598
823,XLOC_000930,1,3.49067,-1.7224748
824,XLOC_000931,0,0.0,-2.4917598
825,XLOC_000932,0,0.0,-2.4917598
826,XLOC_000933,0,0.958122,-2.4917598
827,XLOC_000934,0,0.0,-2.4917598
828,XLOC_000935,0,0.0,-2.4917598
829,XLOC_000936,0,0.0,-2.4917598
830,XLOC_000937,0,0.270601,-2.4917598
831,XLOC_000938,1,21.3657,-0.7971744
832,XLOC_000939,1,10.0562,-0.7577553
833,XLOC_000940,0,0.00692642,-2.4917598
834,XLOC_000941,0,0.0,-2.4917598
835,XLOC_000942,0,0.516177,-2.4917598
836,XLOC_000943,1,15.741,-1.3836144
837,XLOC_000944,0,0.0,-2.4917598
838,XLOC_000945,1,202.223,-1.427885
839,XLOC_000946,0,0.0,-2.4917598
840,XLOC_000947,0,0.413634,-2.4917598
841,XLOC_000948,1,6.16632,-1.8059736
842,XLOC_000949,1,19.2816,-0.5235572
843,XLOC_000950,1,6.60336,-1.158618
844,XLOC_000951,0,0.0,-1.158618
845,XLOC_000952,1,37.3958,-0.72907543
846,XLOC_000953,0,0.00607313,-2.4917598
847,XLOC_000954,0,0.00825468,-2.4917598
848,XLOC_000955,0,0.0216639,-2.4917598
849,XLOC_000956,1,3.76422,-0.45599556
850,XLOC_000957,0,0.0,-2.4917598
851,XLOC_000958,0,1.12182,-2.4917598
852,XLOC_000959,1,12.8278,-1.4009234
853,XLOC_000960,1,14.0341,-1.1751997
854,XLOC_000961,1,23.4437,-0.4528992
855,XLOC_000962,1,33.4795,-2.2485805
856,XLOC_000963,0,0.0231081,-1.676636
857,XLOC_000964,0,0.0,-2.4917598
858,XLOC_000965,0,0.0,-2.4917598
859,XLOC_000966,1,16.963,-0.42044565
860,XLOC_000967,1,6.33973,-1.0490878
861,XLOC_000968,1,3.95964,-1.9145819
862,XLOC_000969,0,0.562449,-2.4344115
863,XLOC_000971,1,15.0913,-0.85037565
864,XLOC_000972,0,0.126606,-2.4917598
865,XLOC_000973,1,5.16592,-1.2208214
866,XLOC_000974,1,3.53293,-1.1242775
867,XLOC_000975,0,0.0,-2.4642913
868,XLOC_000977,0,0.0108776,-2.4917598
869,XLOC_000979,0,0.0626684,-2.4764538
870,XLOC_000980,1,75.3521,-0.0138655305
871,XLOC_000981,1,47.9026,-1.0900578
872,XLOC_000982,0,0.0351588,-2.4917598
873,XLOC_000984,1,15.3617,-1.7228166
874,XLOC_000985,1,5.55645,-1.03276
875,XLOC_000986,1,29.1642,-0.9829302
876,XLOC_000987,0,0.0210448,-2.2351637
877,XLOC_000988,1,9.40459,-1.1886612
878,XLOC_000989,1,2.21092,-0.8155331
879,XLOC_000991,0,0.0070681,-2.4093409
880,XLOC_000992,0,0.243674,-2.4093409
881,XLOC_000993,1,8.57974,-2.4093409
882,XLOC_000994,1,1.2655,-2.4093409
883,XLOC_000995,0,0.0,-2.4917598
884,XLOC_000999,0,0.0,-2.4917598
885,XLOC_001000,0,0.0,-2.4917598
886,XLOC_001001,0,0.0705845,-2.4917598
887,XLOC_001002,0,0.0,-2.4917598
888,XLOC_001004,0,0.714812,-2.4992175
889,XLOC_001005,1,10.8478,-0.35275578
890,XLOC_001006,1,17.1581,-1.2450532
891,XLOC_001007,0,0.0,-1.2450532
892,XLOC_001008,1,2.4747,-2.4917598
893,XLOC_001009,0,0.407326,-2.4917598
894,XLOC_001010,1,1.2981,-2.4917598
895,XLOC_001011,0,0.178206,-2.4917598
896,XLOC_001012,1,1.87192,-2.4917598
897,XLOC_001013,0,0.340899,-2.4917598
898,XLOC_001014,0,0.0,-1.0127587
899,XLOC_001015,1,6.86754,-1.2808737
900,XLOC_001016,0,0.0213089,-2.539506
901,XLOC_001017,1,13.8992,0.12809758
902,XLOC_001018,0,0.0,-2.4917598
903,XLOC_001020,0,0.272837,-1.8292205
904,XLOC_001023,1,4.48616,-1.0433226
905,XLOC_001024,0,0.0,-2.4917598
906,XLOC_001025,1,7.53906,-1.6515999
907,XLOC_001026,0,0.123299,-2.4917598
908,XLOC_001027,0,0.0,-2.4917598
909,XLOC_001028,0,0.214522,-2.4917598
910,XLOC_001030,0,0.0574949,-2.4917598
911,XLOC_001031,0,0.0,-2.4917598
912,XLOC_001032,1,13.3823,-1.2912453
913,XLOC_001033,1,59.3129,-0.84778994
914,XLOC_001034,1,23.9091,-0.7366779
915,XLOC_001035,1,5.03441,-2.4917598
916,XLOC_001036,0,0.0623333,-2.4917598
917,XLOC_001038,0,0.0116914,-2.4917598
918,XLOC_001039,1,2.10857,-1.770282
919,XLOC_001041,0,0.056752,-2.4917598
920,XLOC_001044,1,46.9033,-0.47011748
921,XLOC_001045,0,0.0183687,-2.496596
922,XLOC_001046,0,0.120609,-2.4668546
923,XLOC_001047,1,18.8897,-0.14579235
924,XLOC_001048,0,0.0197874,-2.4917598
925,XLOC_001049,0,0.0275434,-2.4917598
926,XLOC_001050,0,0.0,-2.4917598
927,XLOC_001051,1,3.9012,-2.4917598
928,XLOC_001052,0,0.0,-2.4917598
929,XLOC_001053,0,0.0,-2.4917598
930,XLOC_001054,1,28.1376,-1.2297707
931,XLOC_001055,1,65.6935,-1.4524044
932,XLOC_001056,1,4.82505,-1.4001818
933,XLOC_001057,1,4.51348,-0.90888065
934,XLOC_001058,0,0.0285535,-2.4917598
935,XLOC_001059,0,0.00429083,-2.4917598
936,XLOC_001060,0,0.0735687,-2.3705645
937,XLOC_001061,0,0.514134,-2.4917598
938,XLOC_001062,1,6.33075,-1.6668893
939,XLOC_001063,0,0.967653,-2.4917598
940,XLOC_001064,0,0.0305768,-1.3552462
941,XLOC_001065,0,0.169722,-1.6687357
942,XLOC_001066,1,1.93037,-1.4303811
943,XLOC_001067,0,0.0,-2.4013715
944,XLOC_001068,0,0.209364,-2.4917598
945,XLOC_001069,1,7.03976,-2.4917598
946,XLOC_001070,1,2.0575,-0.9375215
947,XLOC_001071,0,0.161673,-2.4917598
948,XLOC_001072,0,1.00264,-1.7305831
949,XLOC_001073,1,17.5639,-1.0955123
950,XLOC_001074,0,0.0,-2.4917598
951,XLOC_001075,0,0.0,-2.4917598
952,XLOC_001076,0,0.0,-2.4917598
953,XLOC_001077,1,7.16273,-1.5142696
954,XLOC_001078,1,82.7146,-0.39940196
955,XLOC_001079,1,31.1224,-0.77647775
956,XLOC_001081,1,9.71452,-1.1737164
957,XLOC_001082,0,0.0,-2.4829297
958,XLOC_001083,0,0.00511306,-2.4917598
959,XLOC_001084,0,0.0,-2.4917598
960,XLOC_001085,1,143.863,-0.5104753
961,XLOC_001092,0,0.0,-2.4917598
962,XLOC_001093,0,0.633513,-2.5026383
963,XLOC_001094,1,1.17167,-2.4917598
964,XLOC_001095,0,0.0,-2.4917598
965,XLOC_001096,1,2.95568,-1.9818468
966,XLOC_001097,0,0.0115644,-2.4917598
967,XLOC_001098,0,0.0248524,-2.4917598
968,XLOC_001099,1,4.40395,-1.1278421
969,XLOC_001100,1,8.90259,-1.153781
970,XLOC_001101,0,0.341334,-2.209365
971,XLOC_001106,1,10.9879,-1.1578676
972,XLOC_001107,0,0.0,-1.1578676
973,XLOC_001108,1,19.1486,-0.05433911
974,XLOC_001109,0,0.0,-0.05433911
975,XLOC_001110,1,17.1518,-1.3725945
976,XLOC_001111,1,4.58028,-2.327763
977,XLOC_001112,0,0.0,-2.4917598
978,XLOC_001113,1,3.41662,-0.8029834
979,XLOC_001114,1,11.6093,-0.65352714
980,XLOC_001115,0,1.02578,-2.3482726
981,XLOC_001116,1,8.51378,-1.2758908
982,XLOC_001117,1,21.7282,-1.6490967
983,XLOC_001118,1,29.7868,-0.59669447
984,XLOC_001119,1,20.2289,-0.4554604
985,XLOC_001120,0,0.0946006,-2.4917598
986,XLOC_001121,1,26.6208,-1.0129175
987,XLOC_001122,0,0.486588,-1.5195622
988,XLOC_001123,1,6.35234,-1.6215432
989,XLOC_001124,0,0.0260902,-2.2038574
990,XLOC_001125,1,14.9551,0.07368194
991,XLOC_001126,1,59.797,-2.069182
992,XLOC_001127,0,0.0120871,-2.473607
993,XLOC_001128,1,46.9951,-1.1752099
994,XLOC_001129,1,8.35819,-1.2328012
995,XLOC_001130,1,30.8251,-1.2328012
996,XLOC_001131,0,0.245531,-2.0420334
997,XLOC_001132,1,1.81632,-1.2712127
998,XLOC_001133,1,11.8427,-1.9356564
999,XLOC_001134,1,13.4974,-1.9356564
1000,XLOC_001135,0,0.0,-2.4917598
1001,XLOC_001136,1,2.59898,-1.4349538
1002,XLOC_001137,0,0.774944,-1.4349538
1003,XLOC_001138,0,0.0,-2.4917598
1004,XLOC_001139,1,7.86085,-2.4917598
1005,XLOC_001141,1,9.25745,-0.45805344
1006,XLOC_001142,1,19.6144,-2.5550303
1007,XLOC_001143,1,41.5651,-1.6185892
1008,XLOC_001144,1,2.02248,-0.58461136
1009,XLOC_001145,0,0.232573,-1.008806
1010,XLOC_001146,1,5.25943,-2.4917598
1011,XLOC_001147,0,0.0701119,-0.2946538
1012,XLOC_001148,1,248.611,-1.6421608
1013,XLOC_001149,1,57.839,-0.9363005
1014,XLOC_001150,1,396.915,-0.972968
1015,XLOC_001151,1,11.6495,-1.8914031
1016,XLOC_001152,0,0.00480986,-2.4917598
1017,XLOC_001153,1,4.29756,-1.5902965
1018,XLOC_001154,1,25.2743,-2.4917598
1019,XLOC_001155,1,2.61288,-1.7020924
1020,XLOC_001156,1,7.5882,-1.3312926
1021,XLOC_001157,0,0.0,-2.4917598
1022,XLOC_001158,0,0.0,-2.4917598
1023,XLOC_001159,1,127.057,-0.2880614
1024,XLOC_001160,0,0.0,-0.2880614
1025,XLOC_001161,1,48.0737,-0.9859653
1026,XLOC_001162,0,0.440753,-1.1661849
1027,XLOC_001163,1,2.48673,-1.6622857
1028,XLOC_001164,0,0.0462628,-2.4917598
1029,XLOC_001165,0,0.167584,-0.4878713
1030,XLOC_001166,0,0.0,-2.4917598
1031,XLOC_001167,1,25.4813,-0.8968387
1032,XLOC_001168,1,20.089,-1.9156524
1033,XLOC_001169,1,43.8441,-0.85908365
1034,XLOC_001170,0,0.0,-1.1283939
1035,XLOC_001171,1,5.71689,-0.99050415
1036,XLOC_001172,1,26.1315,-2.4917598
1037,XLOC_001173,1,15.4757,-1.2520472
1038,XLOC_001174,0,0.0442241,-2.4917598
1039,XLOC_001176,1,7.22303,-1.6451447
1040,XLOC_001177,0,0.0247339,-2.425861
1041,XLOC_001178,1,41.1532,-0.45438585
1042,XLOC_001179,1,7.21241,-0.5401695
1043,XLOC_001180,1,29.3097,-0.713593
1044,XLOC_001181,0,0.0,-2.4917598
1045,XLOC_001182,1,27.9481,-1.4893451
1046,XLOC_001183,0,0.0470562,-2.4917598
1047,XLOC_001184,0,0.0228959,-2.4917598
1048,XLOC_001185,0,0.0,-2.4917598
1049,XLOC_001186,1,72.1933,-0.9682144
1050,XLOC_001190,1,12.0095,-0.56334877
1051,XLOC_001191,1,14.0477,-1.3415688
1052,XLOC_001192,0,0.521125,-2.4979873
1053,XLOC_001193,0,0.110268,-2.4917598
1054,XLOC_001194,1,13.5836,-2.2722347
1055,XLOC_001195,0,0.0166473,-2.4917598
1056,XLOC_001196,1,8.88717,-0.34445027
1057,XLOC_001197,0,0.00236083,-2.4917598
1058,XLOC_001198,0,0.0121924,-2.4917598
1059,XLOC_001199,0,0.288601,-2.4917598
1060,XLOC_001201,0,0.0,-2.4917598
1061,XLOC_001202,0,0.0,-2.308281
1062,XLOC_001203,0,0.123409,-2.2554998
1063,XLOC_001204,0,0.0,-2.4917598
1064,XLOC_001205,1,7.09776,-1.6387639
1065,XLOC_001208,1,3.5433,-0.8220046
1066,XLOC_001210,1,2.62261,-2.0610363
1067,XLOC_001211,0,0.0,-2.4917598
1068,XLOC_001212,0,0.0224556,-2.4917598
1069,XLOC_001213,1,22.6966,-0.40253326
1070,XLOC_001214,1,3.1844,-1.5179724
1071,XLOC_001215,1,8.55836,-1.0863864
1072,XLOC_001216,0,0.0487945,-1.8898146
1073,XLOC_001217,1,5.5275,-0.785751
1074,XLOC_001218,1,35.6287,-1.6037191
1075,XLOC_001221,0,0.0263074,-2.4917598
1076,XLOC_001223,0,0.0,-2.4917598
1077,XLOC_001224,0,0.0,-2.4917598
1078,XLOC_001225,0,0.0,-2.4917598
1079,XLOC_001226,0,0.0628139,-2.4917598
1080,XLOC_001227,0,0.0,-2.4917598
1081,XLOC_001228,0,0.0,-2.4917598
1082,XLOC_001229,0,0.0,-2.4917598
1083,XLOC_001230,0,0.0,-2.4917598
1084,XLOC_001231,0,0.0,-2.4917598
1085,XLOC_001232,0,0.0,-2.4917598
1086,XLOC_001233,0,0.0,-2.4917598
1087,XLOC_001235,0,0.0,-2.4917598
1088,XLOC_001237,0,0.0,-2.4917598
1089,XLOC_001238,0,0.0,-2.4917598
1090,XLOC_001239,0,0.0,-2.4917598
1091,XLOC_001240,0,0.0,-2.4917598
1092,XLOC_001241,0,0.0,-2.4917598
1093,XLOC_001242,0,0.0,-2.4917598
1094,XLOC_001243,0,0.0,-2.4917598
1095,XLOC_001244,0,0.0,-2.4917598
1096,XLOC_001245,0,0.0,-2.4917598
1097,XLOC_001246,0,0.0,-2.4917598
1098,XLOC_001247,0,0.0,-2.4917598
1099,XLOC_001248,0,0.0,-1.0706738
1100,XLOC_001249,1,9.55987,-1.4934444
1101,XLOC_001250,1,2.7782,-1.3788947
1102,XLOC_001253,0,0.0,-2.4917598
1103,XLOC_001255,1,4.43312,-2.4917598
1104,XLOC_001258,0,0.013505,-2.4917598
1105,XLOC_001259,1,29.8461,-2.4917598
1106,XLOC_001260,0,0.210701,-2.4917598
1107,XLOC_001261,1,14.45,-0.8662375
1108,XLOC_001264,0,0.0,-2.4917598
1109,XLOC_001265,1,2.50742,-1.6211066
1110,XLOC_001267,0,0.0,-2.4917598
1111,XLOC_001268,0,0.0,-2.4917598
1112,XLOC_001269,1,73.8904,-1.8715146
1113,XLOC_001270,0,0.273117,-1.8715146
1114,XLOC_001271,0,0.646272,-2.4917598
1115,XLOC_001272,1,14.1121,-0.98701334
1116,XLOC_001273,1,14.2673,-1.7697402
1117,XLOC_001274,1,21.5002,-1.7697402
1118,XLOC_001275,1,22.4422,-2.328974
1119,XLOC_001276,1,15.4582,-1.6255951
1120,XLOC_001277,1,84.3928,-0.6415094
1121,XLOC_001278,1,43.7384,-0.76674694
1122,XLOC_001279,1,63.5503,-0.76674694
1123,XLOC_001280,1,14.1537,-0.49557614
1124,XLOC_001281,1,5.01113,-1.6499939
1125,XLOC_001282,0,0.150548,-0.7781292
1126,XLOC_001283,0,0.749724,-1.6555122
1127,XLOC_001284,0,0.750729,-1.6555122
1128,XLOC_001285,0,0.269418,-2.4917598
1129,XLOC_001286,1,48.5175,-1.1672698
1130,XLOC_001287,1,2.80727,-1.6123443
1131,XLOC_001289,1,11.3827,-1.6377736
1132,XLOC_001290,1,7.05821,-1.6377736
1133,XLOC_001291,1,31.8821,-1.360043
1134,XLOC_001292,1,93.0804,-1.4792949
1135,XLOC_001293,1,8.09437,-1.6135921
1136,XLOC_001294,0,0.0649995,-2.4917598
1137,XLOC_001295,0,0.0973819,-2.4917598
1138,XLOC_001296,0,0.788297,-2.4917598
1139,XLOC_001297,0,0.334616,-2.4917598
1140,XLOC_001299,1,30.3527,-1.6864237
1141,XLOC_001300,0,0.151923,-2.4917598
1142,XLOC_001301,1,2.18261,-1.062183
1143,XLOC_001302,1,16.5676,-0.57670814
1144,XLOC_001303,0,0.469084,-2.4917598
1145,XLOC_001304,1,6.6427,-2.03089
1146,XLOC_001305,0,0.06429,-2.4917598
1147,XLOC_001306,1,2.10108,-1.1073389
1148,XLOC_001307,1,3.71846,-0.9300405
1149,XLOC_001308,1,1.52594,-1.3867843
1150,XLOC_001309,1,1.95762,-0.65190184
1151,XLOC_001310,1,2.50935,-2.4917598
1152,XLOC_001311,0,0.0,-2.4917598
1153,XLOC_001313,1,12.1938,-2.3015988
1154,XLOC_001314,1,5.0881,-2.3015988
1155,XLOC_001315,1,21.0467,-0.48966342
1156,XLOC_001316,1,5.56516,-1.1100138
1157,XLOC_001317,1,11.72,-0.8019988
1158,XLOC_001318,1,3.23515,-1.9583495
1159,XLOC_001319,0,0.0336482,-2.3079329
1160,XLOC_001320,1,238.769,-2.4917598
1161,XLOC_001321,1,26.2988,-2.4917598
1162,XLOC_001322,0,0.30508,-2.364882
1163,XLOC_001323,1,29.1463,-0.4317068
1164,XLOC_001324,0,0.151706,-2.4917598
1165,XLOC_001325,0,0.0,-2.4917598
1166,XLOC_001326,1,1.72988,-2.4917598
1167,XLOC_001327,1,5.59077,-1.427804
1168,XLOC_001328,1,18.726,-2.2210112
1169,XLOC_001329,1,20.9168,-0.45722502
1170,XLOC_001330,0,0.0,-2.4917598
