chromosome_name,start,end,gene_id,E066,strand,label,external_gene_name,start_position,end_position,tss,chrom,chromStart,chromEnd,name,score,strand_peak,signalValue,pValue,qValue,peak,startBucket,endBucket
chr2,37453774,37463774,ENSG00000003509,5.694,1,1,NDUFAF7,37458774,37480546,37458774,chr2,37459341,37460321,Rank_2855,364,.,13.20992,36.48745,32.53679,516,55.67,65.47
chr2,37453774,37463774,ENSG00000003509,5.694,1,1,NDUFAF7,37458774,37480546,37458774,chr2,37456618,37458155,Rank_45871,138,.,4.73812,13.8513,11.51579,1227,28.44,43.81
chr2,37453774,37463774,ENSG00000003509,5.694,1,1,NDUFAF7,37458774,37480546,37458774,chr2,37454048,37454242,Rank_181891,45,.,3.31792,4.50463,2.92829,133,2.74,4.68
chr3,50121341,50131341,ENSG00000003756,8.27,1,1,RBM5,50126341,50156454,50126341,chr3,50127239,50128715,Rank_4293,333,.,12.27538,33.39475,29.66833,978,58.98,73.74
chr8,17266037,17276037,ENSG00000003987,0.308,-1,-1,MTMR7,17155539,17271037,17271037,chr8,17270657,17271023,Rank_142914,58,.,3.96298,5.80356,4.11155,277,46.2,49.86
chr8,17266037,17276037,ENSG00000003987,0.308,-1,-1,MTMR7,17155539,17271037,17271037,chr8,17271130,17271388,Rank_230784,25,.,2.21038,2.5658,1.19073,180,50.93,53.51
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17349381,17349636,Rank_231327,24,.,2.01011,2.46229,1.11052,245,-2.16,0.39
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17358951,17360201,Rank_55368,124,.,6.45484,12.40178,10.1835,320,93.54,106.04
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17358271,17358806,Rank_92642,84,.,5.01964,8.44576,6.53221,108,86.74,92.09
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17351360,17351773,Rank_122642,66,.,3.61698,6.64172,4.87362,362,17.63,21.76
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17353671,17354083,Rank_167658,48,.,3.39459,4.84098,3.2236,111,40.74,44.86
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17350826,17351214,Rank_181939,45,.,3.31792,4.50463,2.92829,280,12.29,16.17
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17357672,17357853,Rank_184533,43,.,3.35872,4.37328,2.80498,55,80.75,82.56
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17352323,17352523,Rank_214979,35,.,2.76216,3.55539,2.07439,106,27.26,29.26
chr8,17349597,17359597,ENSG00000003989,126.14,1,1,SLC7A2,17354597,17428082,17354597,chr8,17350586,17350780,Rank_229325,27,.,2.50232,2.70745,1.3236,138,9.89,11.83
chr7,127223399,127233399,ENSG00000004059,86.465,1,1,ARF5,127228399,127231759,127228399,chr7,127228945,127230057,Rank_3769,342,.,11.10239,34.29093,30.49263,385,55.46,66.58
chr7,127223399,127233399,ENSG00000004059,86.465,1,1,ARF5,127228399,127231759,127228399,chr7,127232824,127234195,Rank_15114,231,.,8.84091,23.13882,20.13047,996,94.25,107.96
chr7,127223399,127233399,ENSG00000004059,86.465,1,1,ARF5,127228399,127231759,127228399,chr7,127225803,127226205,Rank_33672,164,.,6.37496,16.48019,13.95151,247,24.04,28.06
chr7,127223399,127233399,ENSG00000004059,86.465,1,1,ARF5,127228399,127231759,127228399,chr7,127227405,127228109,Rank_49399,134,.,6.1256,13.43435,11.14335,536,40.06,47.1
chr7,127223399,127233399,ENSG00000004059,86.465,1,1,ARF5,127228399,127231759,127228399,chr7,127226252,127226521,Rank_75059,99,.,4.948,9.97655,7.94469,123,28.53,31.22
chr7,127223399,127233399,ENSG00000004059,86.465,1,1,ARF5,127228399,127231759,127228399,chr7,127220142,127225321,Rank_27,694,.,17.78851,69.42389,63.24549,4382,-32.57,19.22
chr17,26686378,26696378,ENSG00000004139,1.672,1,-1,SARM1,26691378,26728065,26691378,chr17,26693295,26695112,Rank_8694,277,.,10.29463,27.72023,24.39163,1259,69.17,87.34
chr17,26686378,26696378,ENSG00000004139,1.672,1,-1,SARM1,26691378,26728065,26691378,chr17,26692338,26692919,Rank_62726,113,.,5.63073,11.30113,9.16092,228,59.6,65.41
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129323367,129324049,Rank_56179,122,.,6.35821,12.23236,10.02093,336,27.06,33.88
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129325866,129326808,Rank_69840,104,.,5.77539,10.4398,8.36594,777,52.05,61.47
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129324280,129325381,Rank_70822,102,.,5.68893,10.29002,8.22355,936,36.19,47.2
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129320707,129321653,Rank_78405,95,.,5.09189,9.57389,7.56657,797,0.46,9.92
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129328443,129328702,Rank_153314,53,.,3.83169,5.34882,3.68774,141,77.82,80.41
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129322167,129322497,Rank_183688,44,.,3.26794,4.42098,2.84882,71,15.06,18.36
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129327246,129327515,Rank_185566,43,.,3.34643,4.35357,2.78596,61,65.85,68.54
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129327701,129327885,Rank_190317,41,.,2.67977,4.19026,2.63728,151,70.4,72.24
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129322825,129322998,Rank_208932,36,.,3.01178,3.64295,2.14772,52,21.64,23.37
chr3,129320661,129330661,ENSG00000004399,8.998,-1,1,PLXND1,129274018,129325661,129325661,chr3,129321836,129322064,Rank_233296,20,.,1.86653,2.07377,0.77817,1,11.75,14.03
chr1,33541597,33551597,ENSG00000004455,33.632,-1,1,AK2,33473585,33546597,33546597,chr1,33546142,33547451,Rank_66319,109,.,4.1638,10.94932,8.84384,372,45.45,58.54
chr1,33541597,33551597,ENSG00000004455,33.632,-1,1,AK2,33473585,33546597,33546597,chr1,33550972,33551625,Rank_118303,68,.,4.24444,6.80718,5.02641,450,93.75,100.28
chr1,33541597,33551597,ENSG00000004455,33.632,-1,1,AK2,33473585,33546597,33546597,chr1,33547916,33548086,Rank_163744,50,.,3.63273,5.025,3.39758,82,63.19,64.89
chr4,15774898,15784898,ENSG00000004468,2.925,1,1,CD38,15779898,15854853,15779898,chr4,15781504,15781883,Rank_40045,151,.,6.78918,15.15182,12.72957,148,66.06,69.85
chr4,15774898,15784898,ENSG00000004468,2.925,1,1,CD38,15779898,15854853,15779898,chr4,15780519,15781035,Rank_93002,84,.,4.33785,8.42392,6.51473,437,56.21,61.37
chr4,15774898,15784898,ENSG00000004468,2.925,1,1,CD38,15779898,15854853,15779898,chr4,15779983,15780227,Rank_127751,62,.,3.92285,6.23925,4.49727,143,50.85,53.29
chr4,15774898,15784898,ENSG00000004468,2.925,1,1,CD38,15779898,15854853,15779898,chr4,15779709,15779938,Rank_180971,45,.,3.23971,4.57124,2.9857,83,48.11,50.4
chr12,2899119,2909119,ENSG00000004478,36.999,1,1,FKBP4,2904119,2914576,2904119,chr12,2905121,2907474,Rank_16816,223,.,7.31796,22.35155,19.4053,1180,60.02,83.55
chr12,2899119,2909119,ENSG00000004478,36.999,1,1,FKBP4,2904119,2914576,2904119,chr12,2903196,2903546,Rank_85208,88,.,4.90276,8.89102,6.93514,187,40.77,44.27
chr12,2899119,2909119,ENSG00000004478,36.999,1,1,FKBP4,2904119,2914576,2904119,chr12,2907820,2907999,Rank_194352,41,.,3.11171,4.15743,2.61634,128,87.01,88.8
chr12,2899119,2909119,ENSG00000004478,36.999,1,1,FKBP4,2904119,2914576,2904119,chr12,2903660,2903833,Rank_222979,30,.,2.41132,3.06,1.63092,82,45.41,47.14
chr1,23340941,23350941,ENSG00000004487,12.52,1,1,KDM1A,23345941,23410182,23345941,chr1,23346658,23347851,Rank_10428,262,.,10.79841,26.26859,23.04339,515,57.17,69.1
chr3,49972440,49982440,ENSG00000004534,11.72,1,1,RBM6,49977440,50137478,49977440,chr3,49978036,49978967,Rank_1375,418,.,14.97844,41.87767,37.54599,573,55.96,65.27
chr3,49972440,49982440,ENSG00000004534,11.72,1,1,RBM6,49977440,50137478,49977440,chr3,49977108,49977316,Rank_79378,95,.,4.42076,9.50699,7.50514,110,46.68,48.76
chr3,49972440,49982440,ENSG00000004534,11.72,1,1,RBM6,49977440,50137478,49977440,chr3,49980179,49980389,Rank_214294,35,.,2.76216,3.55539,2.07439,86,77.39,79.49
chr17,3793185,3803185,ENSG00000004660,0.396,-1,-1,CAMKK1,3763609,3798185,3798185,chr17,3795296,3796241,Rank_51029,130,.,6.5683,13.0164,10.74645,680,21.11,30.56
chr17,3793185,3803185,ENSG00000004660,0.396,-1,-1,CAMKK1,3763609,3798185,3798185,chr17,3796572,3796918,Rank_66699,108,.,5.39951,10.86078,8.75866,198,33.87,37.33
chr17,3793185,3803185,ENSG00000004660,0.396,-1,-1,CAMKK1,3763609,3798185,3798185,chr17,3798379,3798801,Rank_100421,78,.,4.66718,7.83649,5.97019,71,51.94,56.16
chr17,3793185,3803185,ENSG00000004660,0.396,-1,-1,CAMKK1,3763609,3798185,3798185,chr17,3797065,3797564,Rank_136511,59,.,3.41604,5.9798,4.26586,132,38.8,43.79
chr12,21649603,21659603,ENSG00000004700,8.466,-1,1,RECQL,21621845,21654603,21654603,chr12,21653209,21654507,Rank_9970,266,.,8.23868,26.62868,23.37739,674,36.06,49.04
chr12,21649603,21659603,ENSG00000004700,8.466,-1,1,RECQL,21621845,21654603,21654603,chr12,21655059,21656334,Rank_10147,265,.,9.15379,26.54662,23.30554,913,54.56,67.31
chr12,21649603,21659603,ENSG00000004700,8.466,-1,1,RECQL,21621845,21654603,21654603,chr12,21658213,21658726,Rank_70389,103,.,5.51364,10.34517,8.27737,349,86.1,91.23
chr12,21649603,21659603,ENSG00000004700,8.466,-1,1,RECQL,21621845,21654603,21654603,chr12,21656709,21657054,Rank_126872,63,.,3.96036,6.30625,4.56049,163,71.06,74.51
chr12,21649603,21659603,ENSG00000004700,8.466,-1,1,RECQL,21621845,21654603,21654603,chr12,21657949,21658123,Rank_191273,41,.,3.01326,4.17014,2.6199,51,83.46,85.2
chr12,21649603,21659603,ENSG00000004700,8.466,-1,1,RECQL,21621845,21654603,21654603,chr12,21657244,21657540,Rank_195244,41,.,2.81321,4.14378,2.60505,35,76.41,79.37
chr12,21649603,21659603,ENSG00000004700,8.466,-1,1,RECQL,21621845,21654603,21654603,chr12,21656416,21656648,Rank_222446,30,.,2.58195,3.09665,1.6646,101,68.13,70.45
chr7,92856653,92866653,ENSG00000004766,2.528,1,1,CCDC132,92861653,92988338,92861653,chr7,92861927,92863432,Rank_3633,348,.,11.04863,34.80925,30.98054,262,52.74,67.79
chr7,92856653,92866653,ENSG00000004766,2.528,1,1,CCDC132,92861653,92988338,92861653,chr7,92860654,92861235,Rank_27504,182,.,7.92313,18.24438,15.59205,182,40.01,45.82
chr7,92856653,92866653,ENSG00000004766,2.528,1,1,CCDC132,92861653,92988338,92861653,chr7,92857450,92857691,Rank_176256,47,.,3.44069,4.70886,3.11592,182,7.97,10.38
chr7,92856653,92866653,ENSG00000004766,2.528,1,1,CCDC132,92861653,92988338,92861653,chr7,92860354,92860539,Rank_177016,46,.,3.4047,4.64916,3.06053,49,37.01,38.86
chr19,36243980,36253980,ENSG00000004776,8.836,-1,1,HSPB6,36245469,36248980,36248980,chr19,36247759,36248854,Rank_11456,255,.,10.06248,25.50594,22.33498,422,37.79,48.74
chr19,36243980,36253980,ENSG00000004776,8.836,-1,1,HSPB6,36245469,36248980,36248980,chr19,36249122,36249988,Rank_26443,185,.,8.36607,18.55786,15.88049,538,51.42,60.08
chr19,36243980,36253980,ENSG00000004776,8.836,-1,1,HSPB6,36245469,36248980,36248980,chr19,36246986,36247272,Rank_106568,74,.,4.45629,7.46499,5.62932,168,30.06,32.92
chr19,36243980,36253980,ENSG00000004776,8.836,-1,1,HSPB6,36245469,36248980,36248980,chr19,36246127,36246351,Rank_176469,46,.,3.4226,4.67887,3.08881,137,21.47,23.71
chr19,36243980,36253980,ENSG00000004776,8.836,-1,1,HSPB6,36245469,36248980,36248980,chr19,36250291,36250461,Rank_195762,41,.,2.81321,4.14378,2.60505,41,63.11,64.81
chr19,36243980,36253980,ENSG00000004776,8.836,-1,1,HSPB6,36245469,36248980,36248980,chr19,36251892,36252091,Rank_221513,31,.,2.78669,3.1433,1.69753,144,79.12,81.11
chr19,36260434,36270434,ENSG00000004777,0.438,1,-1,ARHGAP33,36265434,36279724,36265434,chr19,36265962,36266375,Rank_30334,174,.,7.03095,17.44462,14.84724,184,55.28,59.41
chr19,36260434,36270434,ENSG00000004777,0.438,1,-1,ARHGAP33,36265434,36279724,36265434,chr19,36266680,36266906,Rank_98938,78,.,4.8767,7.8872,6.01104,107,62.46,64.72
chr16,23602677,23612677,ENSG00000004779,111.287,-1,1,NDUFAB1,23592323,23607677,23607677,chr16,23605486,23607111,Rank_1582,407,.,14.38964,40.79021,36.53486,1122,28.09,44.34
chr16,23602677,23612677,ENSG00000004779,111.287,-1,1,NDUFAB1,23592323,23607677,23607677,chr16,23604869,23605142,Rank_80241,93,.,5.35428,9.35493,7.36234,135,21.92,24.65
chr16,23602677,23612677,ENSG00000004779,111.287,-1,1,NDUFAB1,23592323,23607677,23607677,chr16,23603372,23603866,Rank_126315,63,.,4.15411,6.38089,4.63314,337,6.95,11.89
chr16,23602677,23612677,ENSG00000004779,111.287,-1,1,NDUFAB1,23592323,23607677,23607677,chr16,23603131,23603305,Rank_217286,34,.,2.87592,3.42883,1.96556,70,4.54,6.28
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95221547,95223224,Rank_8194,280,.,10.45047,28.02344,24.66508,578,7.44,24.21
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95220052,95221479,Rank_75744,98,.,4.18715,9.84775,7.82084,783,-7.51,6.76
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95226343,95227018,Rank_41743,146,.,6.99228,14.64323,12.24934,317,55.4,62.15
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95228151,95229051,Rank_91284,84,.,4.5199,8.48598,6.55995,547,73.48,82.48
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95224240,95224429,Rank_93960,83,.,4.95372,8.33281,6.42819,141,34.37,36.26
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95227842,95228114,Rank_131232,61,.,4.04489,6.19486,4.46571,108,70.39,73.11
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95227379,95227656,Rank_183938,44,.,3.26794,4.42098,2.84882,149,65.76,68.53
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95224913,95225111,Rank_233119,21,.,2.00943,2.10645,0.80348,144,41.1,43.08
chr7,95220803,95230803,ENSG00000004799,209.055,-1,1,PDK4,95212811,95225803,95225803,chr7,95223285,95224066,Rank_30977,172,.,7.65783,17.2598,14.67953,325,24.82,32.63
chr6,110792844,110802844,ENSG00000004809,0.014,-1,-1,SLC22A16,110745890,110797844,110797844,chr6,110797353,110797534,Rank_176548,46,.,3.4226,4.67887,3.08881,40,45.09,46.9
chr3,50379283,50389283,ENSG00000004838,0.165,-1,-1,ZMYND10,50378541,50384283,50384283,chr3,50378816,50379286,Rank_148293,54,.,3.51547,5.49703,3.81916,328,-4.67,0.03
chr3,50379283,50389283,ENSG00000004838,0.165,-1,-1,ZMYND10,50378541,50384283,50384283,chr3,50386555,50388147,Rank_1936,393,.,11.63607,39.32419,35.17577,884,72.72,88.64
chr3,50379283,50389283,ENSG00000004838,0.165,-1,-1,ZMYND10,50378541,50384283,50384283,chr3,50388707,50389850,Rank_12214,249,.,7.20189,24.94218,21.80475,570,94.24,105.67
chr3,50379283,50389283,ENSG00000004838,0.165,-1,-1,ZMYND10,50378541,50384283,50384283,chr3,50382839,50383598,Rank_19564,210,.,8.89926,21.09548,18.23686,285,35.56,43.15
chr3,50379283,50389283,ENSG00000004838,0.165,-1,-1,ZMYND10,50378541,50384283,50384283,chr3,50384888,50385763,Rank_22473,198,.,7.74586,19.87906,17.10386,169,56.05,64.8
chrX,25029065,25039065,ENSG00000004848,0.009,-1,-1,ARX,25021811,25034065,25034065,chrX,25030312,25031632,Rank_41523,147,.,7.31505,14.76984,12.36816,822,12.47,25.67
chrX,25029065,25039065,ENSG00000004848,0.009,-1,-1,ARX,25021811,25034065,25034065,chrX,25031899,25032160,Rank_68250,106,.,5.92171,10.69175,8.59968,93,28.34,30.95
chrX,25029065,25039065,ENSG00000004848,0.009,-1,-1,ARX,25021811,25034065,25034065,chrX,25029927,25030155,Rank_114635,70,.,4.52837,7.00879,5.20608,136,8.62,10.9
chrX,25029065,25039065,ENSG00000004848,0.009,-1,-1,ARX,25021811,25034065,25034065,chrX,25033565,25034133,Rank_114636,70,.,4.52837,7.00879,5.20608,363,45.0,50.68
chrX,25029065,25039065,ENSG00000004848,0.009,-1,-1,ARX,25021811,25034065,25034065,chrX,25035814,25036213,Rank_99670,78,.,4.8767,7.8872,6.01104,98,67.49,71.48
chrX,25029065,25039065,ENSG00000004848,0.009,-1,-1,ARX,25021811,25034065,25034065,chrX,25038356,25038529,Rank_180326,45,.,3.48336,4.57244,2.9857,76,92.91,94.64
chr7,95946459,95956459,ENSG00000004864,64.671,-1,1,SLC25A13,95749532,95951459,95951459,chr7,95951556,95952577,Rank_15544,229,.,9.02834,22.96376,19.9701,857,50.97,61.18
chr7,95946459,95956459,ENSG00000004864,64.671,-1,1,SLC25A13,95749532,95951459,95951459,chr7,95947215,95950668,Rank_20454,207,.,7.03302,20.70793,17.87011,2695,7.56,42.09
chr7,95946459,95956459,ENSG00000004864,64.671,-1,1,SLC25A13,95749532,95951459,95951459,chr7,95945606,95946948,Rank_35197,161,.,7.07207,16.14763,13.64524,585,-8.53,4.89
chr7,116588292,116598292,ENSG00000004866,11.889,1,1,ST7,116593292,116870157,116593292,chr7,116592138,116593188,Rank_36090,159,.,7.47062,15.96674,13.48144,664,38.46,48.96
chr7,116588292,116598292,ENSG00000004866,11.889,1,1,ST7,116593292,116870157,116593292,chr7,116597796,116598413,Rank_79849,94,.,5.40463,9.4416,7.44689,125,95.04,101.21
chr7,116588292,116598292,ENSG00000004866,11.889,1,1,ST7,116593292,116870157,116593292,chr7,116595737,116596983,Rank_122570,66,.,3.61698,6.64172,4.87362,144,74.45,86.91
chr7,116588292,116598292,ENSG00000004866,11.889,1,1,ST7,116593292,116870157,116593292,chr7,116594880,116595532,Rank_149433,54,.,2.68065,5.47092,3.80234,253,65.88,72.4
chr7,116588292,116598292,ENSG00000004866,11.889,1,1,ST7,116593292,116870157,116593292,chr7,116597439,116597701,Rank_176221,47,.,3.44069,4.70886,3.11592,115,91.47,94.09
chr7,116588292,116598292,ENSG00000004866,11.889,1,1,ST7,116593292,116870157,116593292,chr7,116594423,116594593,Rank_216406,34,.,2.63791,3.48578,2.01843,34,61.31,63.01
chr17,45261788,45271788,ENSG00000004897,7.817,-1,1,CDC27,45195069,45266788,45266788,chr17,45265259,45265974,Rank_66349,109,.,4.1638,10.94932,8.84384,405,34.71,41.86
chr17,45261788,45271788,ENSG00000004897,7.817,-1,1,CDC27,45195069,45266788,45266788,chr17,45263280,45263705,Rank_123695,65,.,3.69585,6.56224,4.8034,260,14.92,19.17
chr17,45261788,45271788,ENSG00000004897,7.817,-1,1,CDC27,45195069,45266788,45266788,chr17,45261860,45262133,Rank_166348,48,.,3.19631,4.89467,3.2746,152,0.72,3.45
chr17,45261788,45271788,ENSG00000004897,7.817,-1,1,CDC27,45195069,45266788,45266788,chr17,45264222,45264633,Rank_210569,35,.,2.61227,3.58669,2.0975,249,24.34,28.45
chr7,93199042,93209042,ENSG00000004948,0.04,-1,-1,CALCR,93053799,93204042,93204042,chr7,93203605,93205402,Rank_1979,391,.,14.28177,39.16408,35.02599,1011,45.63,63.6
chr7,93199042,93209042,ENSG00000004948,0.04,-1,-1,CALCR,93053799,93204042,93204042,chr7,93207316,93207533,Rank_185964,43,.,3.34643,4.35357,2.78596,147,82.74,84.91
chr7,93199042,93209042,ENSG00000004948,0.04,-1,-1,CALCR,93053799,93204042,93204042,chr7,93207694,93209143,Rank_4738,326,.,12.21918,32.63398,28.95858,1001,86.52,101.01
chrX,11124421,11134421,ENSG00000004961,14.767,1,1,HCCS,11129421,11141198,11129421,chrX,11131483,11131700,Rank_77622,96,.,5.31744,9.63791,7.62324,105,70.62,72.79
chrX,11124421,11134421,ENSG00000004961,14.767,1,1,HCCS,11129421,11141198,11129421,chrX,11130078,11131065,Rank_91433,84,.,4.5199,8.48598,6.55995,573,56.57,66.44
chrX,11124421,11134421,ENSG00000004961,14.767,1,1,HCCS,11129421,11141198,11129421,chrX,11133704,11133975,Rank_107399,74,.,4.62347,7.45969,5.62664,103,92.83,95.54
chrX,11124421,11134421,ENSG00000004961,14.767,1,1,HCCS,11129421,11141198,11129421,chrX,11133347,11133598,Rank_150455,54,.,3.75348,5.45328,3.78535,130,89.26,91.77
chrX,11124421,11134421,ENSG00000004961,14.767,1,1,HCCS,11129421,11141198,11129421,chrX,11132563,11132733,Rank_176325,47,.,3.44069,4.70886,3.11592,104,81.42,83.12
chrX,11124421,11134421,ENSG00000004961,14.767,1,1,HCCS,11129421,11141198,11129421,chrX,11128665,11129108,Rank_211753,35,.,2.61227,3.58669,2.0975,167,42.44,46.87
chrX,11124421,11134421,ENSG00000004961,14.767,1,1,HCCS,11129421,11141198,11129421,chrX,11132969,11133168,Rank_215207,35,.,2.76216,3.55539,2.07439,159,85.48,87.47
chr17,7132864,7142864,ENSG00000004975,4.238,-1,1,DVL2,7128660,7137864,7137864,chr17,7138041,7139985,Rank_4250,334,.,10.44872,33.49461,29.76219,241,51.77,71.21
chr17,7132864,7142864,ENSG00000004975,4.238,-1,1,DVL2,7128660,7137864,7137864,chr17,7136429,7137505,Rank_6348,301,.,10.04421,30.19155,26.68294,165,35.65,46.41
chr17,7132864,7142864,ENSG00000004975,4.238,-1,1,DVL2,7128660,7137864,7137864,chr17,7135055,7136216,Rank_39099,152,.,6.85473,15.2777,12.84221,696,21.91,33.52
chr17,7132864,7142864,ENSG00000004975,4.238,-1,1,DVL2,7128660,7137864,7137864,chr17,7140127,7141120,Rank_71378,102,.,4.6217,10.27289,8.2097,465,72.63,82.56
chr19,18937747,18947747,ENSG00000005007,17.488,1,1,UPF1,18942747,18979045,18942747,chr19,18944404,18946149,Rank_3238,355,.,13.05106,35.51049,31.62813,174,66.57,84.02
chr19,18937747,18947747,ENSG00000005007,17.488,1,1,UPF1,18942747,18979045,18942747,chr19,18942194,18942605,Rank_15170,231,.,9.70464,23.12458,20.117,139,44.47,48.58
chr19,18937747,18947747,ENSG00000005007,17.488,1,1,UPF1,18942747,18979045,18942747,chr19,18946644,18947508,Rank_49277,134,.,6.5686,13.43848,11.14487,379,88.97,97.61
chr19,18937747,18947747,ENSG00000005007,17.488,1,1,UPF1,18942747,18979045,18942747,chr19,18944140,18944364,Rank_60499,116,.,6.27004,11.67759,9.51356,72,63.93,66.17
chr19,18937747,18947747,ENSG00000005007,17.488,1,1,UPF1,18942747,18979045,18942747,chr19,18943664,18944071,Rank_67819,106,.,5.92171,10.69175,8.59968,239,59.17,63.24
