,y,scores
1318,1,-6.631729
1319,0,-6.631729
1320,0,-6.631729
1321,0,-6.631729
1322,0,-6.970554
1323,1,-2.9203951
1324,0,-3.169489
1325,1,-6.109521
1326,1,-5.544291
1327,0,-6.5258307
1328,0,-6.5258307
1329,0,-6.4528027
1330,1,-6.65626
1331,1,-5.0772815
1332,0,-5.0772815
1333,1,-5.7153845
1334,0,-5.015266
1335,1,-5.015266
1336,1,-5.015266
1337,0,-3.994916
1338,1,-3.994916
1339,1,-2.1009245
1340,1,-3.789003
1341,0,-6.970554
1342,1,-6.970554
1343,1,-3.003035
1344,1,-4.4998546
1345,1,-6.7054825
1346,1,-6.970554
1347,0,-6.970554
1348,1,-4.9804306
1349,0,-6.9271665
1350,1,-3.4755127
1351,1,-3.4755127
1352,1,-6.779955
1353,1,-5.5837555
1354,1,-4.524978
1355,0,-6.970554
1356,1,-6.962791
1357,0,-6.437279
1358,1,-6.970554
1359,1,-4.3279405
1360,1,-4.448869
1361,1,-5.7452183
1362,0,-5.9191275
1363,1,-4.854161
1364,1,-6.3432026
1365,0,-6.970554
1366,0,-4.232309
1367,1,-6.4971576
1368,1,-6.08286
1369,1,-6.970554
1370,0,-6.970554
1371,1,-5.057428
1372,0,-6.970554
1373,1,-6.4146824
1374,1,-6.4146824
1375,1,-5.777932
1376,1,-6.840049
1377,0,-5.9230065
1378,1,-5.45486
1379,0,-6.7054825
1380,1,-6.779955
1381,0,-6.779955
1382,0,-6.970554
1383,0,-6.970554
1384,0,-6.970554
1385,0,-6.970554
1386,0,-6.970554
1387,1,-6.7054825
1388,0,-6.779955
1389,1,-6.779955
1390,1,-6.5148835
1391,1,-5.1163716
1392,1,-6.6393247
1393,1,-3.2478762
1394,1,-6.779955
1395,0,-5.38354
1396,1,-7.112543
1397,0,-6.970554
1398,0,-6.7054825
1399,0,-6.970554
1400,1,-5.245484
1401,0,-1.37336
1402,1,-3.287451
1403,1,-5.7884946
1404,1,-5.9378057
1405,1,-5.962564
1406,1,-6.6814594
1407,1,-6.970554
1408,0,-6.3457093
1409,1,-5.0382586
1410,1,-3.6026883
1411,0,-3.6026883
1412,0,-2.0683763
1413,0,-5.9895935
1414,0,-2.1345181
1415,1,-6.058949
1416,1,-6.0850835
1417,0,-5.023802
1418,1,-6.7350445
1419,1,-6.970554
1420,0,-5.8922677
1421,0,-5.8922677
1422,1,-5.986094
1423,1,-2.0620184
1424,1,-6.970554
1425,1,-5.1977015
1426,1,-5.1977015
1427,1,-2.2933974
1428,1,-2.8888094
1429,0,-6.970554
1430,1,-1.5146658
1431,0,-1.5146658
1432,1,-1.5146658
1433,1,-6.970554
1434,1,-6.970554
1435,1,-2.2424774
1436,0,-6.970554
1437,1,-6.0325546
1438,1,-6.0325546
1439,1,-6.970554
1440,1,-5.888727
1441,0,-6.970554
1442,0,-1.5777291
1443,0,-6.970554
1444,1,-5.7307477
1445,1,-6.970554
1446,0,-6.9691043
1447,0,-6.970554
1448,0,-6.805651
1449,0,-6.970554
1450,0,-6.970554
1451,0,-6.970554
1452,1,-5.6420465
1453,0,-6.8476286
1454,1,-6.8904796
1455,1,-6.970554
1456,1,-6.970554
1457,1,-3.4761026
1458,1,-3.4761026
1459,1,-5.048605
1460,1,-0.8484253
1461,1,-5.0072985
1462,1,-5.1349664
1463,1,-6.970554
1464,0,-6.970554
1465,1,-5.027088
1466,1,-5.0437512
1467,1,-6.151281
1468,0,-6.970554
1469,1,-5.382321
1470,1,-6.3727283
1471,1,-3.8573616
1472,1,-6.5749774
1473,1,-4.2955074
1474,0,-6.437279
1475,1,-3.550058
1476,1,-6.970554
1477,1,-2.9552958
1478,1,-4.9191046
1479,0,-6.970554
1480,1,-3.8888648
1481,1,-3.6878748
1482,1,-2.4603524
1483,1,-5.221242
1484,1,-6.0276995
1485,0,-4.6744313
1486,1,-4.6744313
1487,0,-6.970554
1488,1,-6.970554
1489,1,-4.4359627
1490,1,-6.970554
1491,0,-6.970554
1492,1,-4.7215557
1493,1,-5.246346
1494,1,-3.7510862
1495,0,-6.970554
1496,1,-4.8588834
1497,1,-5.146191
1498,0,-5.146191
1499,0,-6.970554
1500,0,-2.6696863
1501,1,-5.7312446
1502,0,-6.970554
1503,1,-4.8375783
1504,0,-6.300113
1505,0,-6.970554
1506,0,-6.970554
1507,0,-6.970554
1508,0,-6.970554
1509,1,-6.779955
1510,1,-6.970554
1511,1,-5.0151167
1512,0,-6.970554
1513,1,-4.3732724
1514,0,-4.3732724
1515,0,-5.97933
1516,0,-5.167548
1517,0,-6.970554
1518,1,-4.492019
1519,1,-6.970554
1520,0,-6.970554
1521,1,-6.682726
1522,1,-6.970554
1523,1,-5.3103156
1524,1,-4.794864
1525,0,-6.970554
1526,0,-6.970554
1527,0,-5.812435
1528,0,-5.578006
1529,1,-3.3145194
1530,1,-3.3145194
1531,0,-6.970554
1532,1,-5.7275176
1533,0,-6.970554
1534,0,-6.970554
1535,0,-6.970554
1536,1,-3.0308065
1537,1,-5.8412724
1538,1,-6.779955
1539,1,-6.970554
1540,1,-4.408013
1541,0,-6.970554
1542,0,-6.970554
1543,1,-0.8631882
1544,1,-3.4721763
1545,1,-5.649383
1546,0,-6.970554
1547,0,-6.0794926
1548,1,-6.970554
1549,0,-6.970554
1550,0,-6.970554
1551,0,-6.970554
1552,0,-5.864713
1553,0,-6.970554
1554,1,-3.2539337
1555,0,-6.8904796
1556,1,-6.970554
1557,1,-6.9367414
1558,1,-5.2286115
1559,1,-6.970554
1560,1,-3.3889418
1561,1,-4.010973
1562,1,-4.010973
1563,1,-0.9697282
1564,1,-5.9363055
1565,1,-5.859321
1566,0,-4.6632967
1567,1,-6.970554
1568,1,-5.441036
1569,0,-2.29356
1570,1,-2.5482128
1571,1,-5.7884674
1572,0,-3.1815505
1573,1,-6.762067
1574,0,-6.970554
1575,1,-3.3282385
1576,1,-0.4890288
1577,1,-0.7991962
1578,0,-2.5923226
1579,1,-3.278694
1580,1,-2.4923825
1581,0,-6.970554
1582,0,-6.970554
1583,0,-4.798499
1584,1,-7.172637
1585,1,-6.779955
1586,0,-6.970554
1587,0,-6.970554
1588,0,-6.153805
1589,1,-6.153805
1590,1,-6.9696374
1591,1,-6.319923
1592,0,-6.970554
1593,1,-4.72648
1594,0,-6.324584
1595,1,-5.551537
1596,1,-4.589538
1597,0,-5.6180253
1598,0,-6.970554
1599,1,-6.970554
1600,1,-6.970554
1601,0,-6.7054825
1602,0,-6.7054825
1603,0,-3.9870296
1604,1,-3.9870296
1605,1,-5.5147185
1606,0,-6.970554
1607,0,-6.970554
1608,0,-6.822328
1609,1,-5.1105304
1610,1,-5.436235
1611,0,-5.436235
1612,0,-6.970554
1613,1,-4.814781
1614,0,-6.970554
1615,0,-6.970554
1616,1,-5.9972363
1617,0,-6.970554
1618,0,-3.2889154
1619,1,-6.970554
1620,1,-6.92961
1621,0,-6.970554
1622,1,-3.5312467
1623,0,-3.5312467
1624,1,-6.633225
1625,1,-4.7297845
1626,0,-6.970554
1627,0,-6.970554
1628,1,-3.9605503
1629,0,-6.970554
1630,1,-4.157762
1631,1,-6.3667064
1632,0,-6.970554
1633,0,-6.970554
1634,1,-3.0149627
1635,1,-6.2684216
1636,0,-6.970554
1637,0,-6.970554
1638,0,-6.970554
1639,0,-6.970554
1640,1,-6.1977844
1641,1,-5.6400223
1642,0,-6.970554
1643,0,-4.2263975
1644,1,-6.2684216
1645,0,-6.970554
1646,1,-1.7072982
1647,0,-1.7072982
1648,1,-6.970554
1649,1,-3.8498342
1650,1,-4.711967
1651,1,-6.970554
1652,0,-6.970554
1653,0,-6.970554
1654,1,-6.3081903
1655,0,-6.970554
1656,0,-6.970554
1657,1,-6.715857
1658,0,-6.970554
1659,0,-6.970554
1660,0,-6.970554
1661,0,-6.3727283
1662,1,-6.970554
1663,1,-6.8282247
1664,1,-4.9421964
1665,1,-5.8860693
1666,0,-5.926864
1667,1,-5.7053175
1668,0,-6.970554
1669,1,-1.4483417
1670,1,-1.4483417
1671,1,-4.913956
1672,0,-6.970554
1673,0,-6.970554
1674,0,-6.970554
1675,0,-6.970554
1676,0,-6.970554
1677,0,-6.970554
1678,0,-6.970554
1679,0,-6.970554
1680,0,-4.3030357
1681,1,-6.779955
1682,0,-6.970554
1683,1,-2.509539
1684,0,-5.5583205
1685,1,-6.970554
1686,1,-4.9818172
1687,1,-6.2208304
1688,0,-6.2208304
1689,1,-6.535189
1690,1,-4.4914007
1691,0,-2.51243
1692,0,-2.51243
1693,1,-5.935153
1694,1,-6.43567
1695,1,-6.8653913
1696,0,-6.970554
1697,0,-6.970554
1698,1,-6.970554
1699,1,-5.7325716
1700,1,-6.5047607
1701,1,-6.970554
1702,0,-5.829076
1703,1,-6.970554
1704,1,-6.970554
1705,1,-5.7510166
1706,1,-6.970554
1707,1,-6.3727283
1708,1,-6.342736
1709,0,-6.970554
1710,1,-5.7652597
1711,1,-5.7652597
1712,0,-6.970554
1713,1,-6.970554
1714,0,-4.481975
1715,0,-4.481975
1716,1,-5.989691
1717,1,-4.993509
1718,1,-5.2551727
1719,0,-5.2551727
1720,0,-6.970554
1721,0,-6.970554
1722,0,-6.970554
1723,0,-6.970554
1724,0,-6.970554
1725,0,-6.970554
1726,0,-6.970554
1727,0,-6.970554
1728,0,-6.970554
1729,0,-6.970554
1730,0,-6.970554
1731,0,-6.970554
1732,0,-6.970554
1733,0,-6.970554
1734,0,-6.970554
1735,0,-6.970554
1736,0,-6.970554
1737,0,-6.970554
1738,0,-6.970554
1739,0,-6.970554
1740,0,-6.970554
1741,0,-6.970554
1742,0,-6.970554
1743,0,-6.970554
1744,0,-6.970554
1745,1,-5.6212378
1746,1,-6.970554
1747,1,-6.970554
1748,0,-5.70943
1749,1,-4.9735284
1750,1,-6.970554
1751,1,-4.768178
1752,1,-1.8642975
1753,1,-2.6838539
1754,1,-5.232189
1755,1,-6.3727283
1756,1,-6.3727283
1757,0,-6.970554
1758,1,-6.7054825
1759,0,-6.7054825
1760,0,-6.970554
1761,1,-3.6386414
1762,0,-6.970554
1763,1,-5.428411
1764,1,-3.3076262
1765,0,-6.970554
1766,1,-4.9671516
1767,1,-6.0691695
1768,1,-6.970554
1769,0,-6.970554
1770,0,-6.970554
1771,1,-5.589176
1772,1,-4.748759
1773,0,-6.970554
1774,0,-5.886685
1775,0,-5.886685
1776,1,-6.970554
1777,1,-3.991814
1778,1,-5.986094
1779,1,-1.5703285
1780,0,-1.5703285
1781,1,-5.3772163
1782,1,-5.8772755
1783,1,-5.8772755
1784,1,-5.4208403
1785,0,-5.4208403
1786,0,-5.4208403
1787,1,-6.970554
1788,1,-4.9609
1789,1,-4.1614966
1790,1,-0.4787264
1791,1,-5.842768
1792,1,-5.842768
1793,0,-6.970554
1794,1,-4.7006903
1795,0,-6.970554
1796,0,-6.970554
1797,1,-5.7384887
1798,1,-5.929007
1799,1,-3.4930983
1800,1,-6.970554
1801,1,-6.779955
1802,0,-6.894335
1803,1,-6.040435
1804,1,-6.9138274
1805,0,-6.970554
1806,0,-6.970554
1807,1,-6.008523
1808,0,-6.008523
1809,0,-6.970554
1810,1,-6.1499147
1811,0,-6.970554
1812,0,-6.970554
1813,0,-6.970554
1814,0,-6.970554
1815,0,-6.970554
1816,0,-6.970554
1817,0,-6.970554
1818,0,-6.970554
1819,0,-6.970554
1820,0,-6.970554
1821,0,-6.970554
1822,0,-6.970554
1823,0,-6.970554
1824,0,-6.970554
1825,0,-6.970554
1826,0,-6.970554
1827,0,-6.970554
1828,0,-6.970554
1829,0,-6.970554
1830,0,-6.970554
1831,0,-6.970554
1832,0,-6.970554
1833,1,-6.970554
1834,0,-6.970554
1835,0,-6.970554
1836,1,-6.779955
1837,0,-6.970554
1838,0,-6.970554
1839,1,-3.6229298
1840,1,-6.2618985
1841,1,-5.771724
1842,1,-5.2302413
1843,1,-5.2302413
1844,1,-4.282796
1845,0,-6.970554
1846,0,-6.970554
1847,0,-6.970554
1848,0,-6.970554
1849,0,-6.970554
1850,0,-6.970554
1851,0,-6.970554
1852,1,-6.7324944
1853,1,-6.970554
1854,1,-6.970554
1855,1,-4.28386
1856,1,-4.28386
1857,1,-5.030849
1858,0,-6.4528027
1859,1,-6.970554
1860,1,-2.971928
1861,1,-6.970554
1862,1,-2.8660004
1863,0,-6.970554
1864,0,-6.970554
1865,0,-7.192238
1866,0,-5.0947275
1867,0,-6.970554
1868,0,-6.970554
1869,1,-3.0665076
1870,0,-6.970554
1871,0,-6.970554
1872,0,-6.970554
1873,1,-5.975053
1874,1,-4.799235
1875,0,-6.437237
1876,0,-6.437237
1877,1,-5.9606557
1878,0,-7.172637
1879,0,-6.970554
1880,0,-6.970554
1881,1,-6.8159556
1882,0,-6.970554
1883,1,-6.531152
1884,0,-6.7054825
1885,1,-4.823352
1886,0,-6.970554
1887,0,-6.970554
1888,0,-6.970554
1889,1,-6.4147215
1890,0,-5.4311523
1891,0,-5.4311523
1892,1,-4.544575
1893,1,-4.5325837
1894,0,-6.970554
1895,0,-6.970554
1896,0,-6.970554
1897,1,-6.970554
1898,1,-6.970554
1899,1,-6.970554
1900,0,-6.970554
1901,0,-5.1163254
1902,0,-5.1163254
1903,0,-6.970554
1904,0,-6.970554
1905,0,-6.970554
1906,0,-6.970554
1907,1,-7.172637
1908,0,-6.970554
1909,0,-6.970554
1910,1,-6.970554
1911,0,-6.970554
1912,1,-6.970554
1913,0,-6.970554
1914,0,-6.970554
1915,1,-3.7468493
1916,1,-3.7468493
1917,0,-3.7468493
1918,1,-3.7468493
1919,1,-3.7468493
1920,0,-3.7468493
1921,0,-3.7468493
1922,0,-3.7468493
1923,0,-3.7468493
1924,0,-3.7468493
1925,0,-3.7468493
1926,1,-3.6045654
1927,1,-5.094786
1928,1,-5.183101
1929,0,-6.187731
1930,0,-6.970554
1931,1,-2.0503986
1932,0,-2.0503986
1933,0,-6.970554
1934,0,-6.970554
1935,1,-6.970554
1936,0,-3.7687957
1937,1,-4.5013657
1938,1,-6.970554
1939,0,-4.36653
1940,1,-4.5136356
1941,1,-7.192238
1942,0,-7.192238
1943,0,-6.970554
1944,1,-6.970554
1945,0,-6.970554
1946,1,-4.2634654
1947,0,-6.970554
1948,0,-6.7054825
1949,0,-6.970554
1950,0,-6.970554
1951,0,-6.970554
1952,0,-6.970554
1953,0,-6.1943088
1954,1,-4.320244
1955,0,-4.944545
1956,1,-4.8668556
1957,1,-4.305242
1958,0,-6.5957355
1959,1,-0.6791918
1960,1,-4.222536
1961,0,-6.970554
1962,1,-6.970554
1963,0,-6.970554
1964,0,-6.970554
1965,0,-6.970554
1966,1,-6.970554
1967,1,-6.970554
1968,1,-4.4300404
1969,1,-4.4300404
1970,0,-4.4657593
1971,0,-4.4657593
1972,0,-6.970554
1973,0,-6.970554
1974,0,-6.970554
1975,1,-5.433411
1976,1,-5.988561
1977,1,-4.4614477
1978,0,-6.970554
1979,1,-6.277514
1980,1,-5.1936126
1981,1,-6.5747814
1982,0,-6.636446
1983,0,-6.970554
1984,0,-6.970554
1985,0,-6.970554
1986,1,-5.8852124
1987,0,-6.970554
1988,1,-3.2999494
1989,0,-6.970554
1990,1,-4.7571425
1991,1,-6.970554
1992,0,-6.970554
1993,1,-4.6699047
1994,1,-6.970554
1995,0,-6.970554
1996,1,-6.1377583
1997,0,-5.7886662
1998,1,-6.970554
1999,1,-5.7053175
2000,1,-6.970554
2001,1,-6.5299144
2002,1,-4.835301
2003,0,-3.617044
2004,0,-3.617044
2005,0,-6.970554
2006,1,-6.970554
2007,0,-6.970554
2008,0,-6.8393865
2009,0,-6.970554
2010,1,-6.707737
2011,0,-6.970554
2012,0,-6.970554
2013,1,-5.1594496
2014,1,-4.672169
2015,0,-4.672169
2016,1,-6.0291047
2017,1,-4.9598107
2018,0,-6.970554
2019,1,-6.970554
2020,1,-6.8904796
2021,0,-6.1379166
2022,0,-6.970554
2023,0,-6.970554
2024,0,-6.970554
2025,0,-6.970554
2026,1,-6.148662
2027,1,-6.779955
2028,1,-5.5206113
2029,1,-5.614713
2030,1,-6.2186413
2031,0,-6.2186413
2032,0,-6.970554
2033,1,-5.1257353
2034,1,-6.840049
2035,0,-6.970554
2036,0,-6.970554
2037,0,-6.970554
2038,0,-6.970554
2039,0,-5.6616707
2040,1,-5.4592977
2041,0,-6.970554
2042,1,-5.559678
2043,0,-6.970554
2044,0,-6.970554
2045,0,-6.970554
2046,0,-6.970554
2047,0,-6.970554
2048,0,-6.970554
2049,1,-2.6875112
2050,1,-4.778667
2051,1,-4.2629056
2052,1,-5.5142326
2053,1,-4.438855
2054,0,-5.1314692
2055,1,-4.5456247
2056,0,-6.970554
2057,1,-3.030231
2058,1,-5.648591
2059,0,-4.424416
2060,0,-2.4146876
2061,1,-4.806796
2062,0,-6.970554
2063,0,-6.970554
2064,1,-6.2453437
2065,1,-6.970554
2066,1,-4.226202
2067,1,-6.183921
2068,0,-6.183921
2069,0,-6.183921
2070,1,-5.87996
2071,0,-5.87996
2072,0,-5.87996
2073,0,-1.6261089
2074,1,-4.0874133
2075,0,-6.0691695
2076,1,-3.7199605
2077,1,-4.3232365
2078,0,-6.6743116
2079,0,-6.970554
2080,0,-6.970554
2081,1,-4.379802
2082,1,-4.305126
2083,0,-4.305126
2084,1,-6.970554
2085,0,-4.675
2086,0,-6.970554
2087,1,-4.997395
2088,1,-0.5533047
2089,1,-4.902844
2090,0,-6.970554
2091,1,-5.6256175
2092,0,-6.44226
2093,1,-6.24201
2094,1,-0.19118634
2095,1,-6.779955
2096,1,-6.1314626
2097,0,-6.7054825
2098,1,-4.6248426
2099,1,-5.898508
2100,0,-7.0694957
2101,1,-6.970554
2102,0,-5.631273
2103,0,-5.117864
2104,0,-6.970554
2105,1,-4.694704
2106,0,-6.970554
2107,0,-6.970554
2108,1,-3.3002899
2109,1,-6.970554
2110,1,-4.041154
2111,1,-3.8382888
2112,1,-4.5198126
2113,0,-5.7209234
2114,1,-4.4405184
2115,1,-4.8816223
2116,1,-5.699191
2117,0,-4.7949057
2118,1,-0.4398497
2119,1,-4.6497555
2120,1,-6.970554
2121,0,-3.942054
2122,0,-3.942054
2123,0,-6.970554
2124,0,-5.4975033
2125,1,-2.002141
2126,1,-6.0778227
2127,1,-6.496102
2128,1,-3.741091
2129,0,-3.741091
2130,1,-4.969247
2131,1,-0.45068863
2132,1,-3.0289695
2133,1,-5.987943
2134,1,-6.970554
2135,0,-6.970554
2136,1,-5.6076417
2137,0,-6.970554
2138,0,-6.970554
2139,1,-6.970554
2140,0,-6.970554
2141,0,-6.970554
2142,0,-6.7054825
2143,1,-6.1379166
2144,1,-6.4046583
2145,0,-6.970554
2146,0,-6.970554
2147,1,-2.3235538
2148,0,-2.3235538
2149,1,-6.0778227
2150,1,-0.08358022
2151,0,-5.214096
2152,1,-6.5044127
2153,1,-4.1736474
2154,1,-7.0583653
2155,1,-6.779955
2156,1,-2.671033
2157,1,-5.6409116
2158,0,-4.797789
2159,1,-6.970554
2160,1,-1.0104733
2161,0,-6.970554
2162,0,-6.970554
2163,0,-6.970554
2164,0,-6.970554
2165,0,-6.970554
2166,0,-6.970554
2167,0,-6.970554
2168,0,-6.970554
2169,0,-6.970554
2170,0,-6.970554
2171,0,-6.970554
2172,0,-6.970554
2173,0,-6.970554
2174,0,-6.970554
2175,0,-6.970554
2176,0,-6.970554
2177,0,-6.970554
2178,0,-6.970554
2179,1,-5.4227896
2180,1,-3.8147864
2181,0,-6.970554
2182,0,-5.4549117
2183,0,-4.9903827
2184,0,-6.970554
2185,0,-6.970554
2186,0,-6.970554
2187,0,-1.7858492
2188,0,-2.7481241
2189,0,-6.970554
2190,0,-4.2246547
2191,0,-2.8855577
2192,0,-6.970554
2193,1,-5.015266
2194,0,-6.970554
2195,0,-6.970554
2196,0,-3.994916
2197,0,-6.970554
2198,0,-6.962791
2199,0,-3.2278311
2200,0,-1.5834138
2201,0,-5.1163716
2202,0,-7.112543
2203,0,-3.287451
2204,0,-6.970554
2205,0,-4.2955074
2206,0,-4.6744313
2207,0,-4.6744313
2208,0,-6.970554
2209,0,-3.9087284
2210,0,-5.146191
2211,0,-6.970554
2212,0,-5.0151167
2213,0,-5.0151167
2214,0,-4.794864
2215,0,-4.794864
2216,0,-4.794864
2217,0,-4.794864
2218,0,-0.9697282
2219,0,-0.9697282
2220,0,-6.970554
2221,0,-2.29356
2222,0,-2.025485
2223,0,-3.837703
2224,0,-7.172637
2225,0,-6.970554
2226,0,-6.8366814
2227,0,-2.593915
2228,1,-5.6400223
2229,0,-3.8498342
2230,0,-6.970554
2231,0,-4.9421964
2232,0,-4.207714
2233,0,-6.2208304
2234,0,-6.2208304
2235,0,-6.2208304
2236,1,-6.43567
2237,0,-6.6273923
2238,0,-5.8772755
2239,0,-5.8772755
2240,0,-6.970554
2241,0,-6.970554
2242,0,-6.970554
2243,0,-3.6086528
2244,0,-3.6086528
2245,0,-3.6086528
2246,0,-4.379711
2247,0,-6.970554
2248,0,-4.28386
2249,0,-6.437237
2250,0,-6.970554
2251,0,-6.970554
2252,0,-6.970554
2253,0,-6.970554
2254,0,-6.970554
2255,0,-4.675
2256,0,-4.675
2257,0,-6.970554
2258,0,-3.3002899
2259,0,-3.3002899
2260,0,-6.970554
2261,0,-6.970554
2262,1,-5.8735366
2263,1,-4.7781734
2264,0,-4.7375917
2265,1,-1.2592213
2266,1,-1.2592213
2267,1,-1.2592213
2268,0,-6.970554
2269,0,-6.970554
2270,1,-6.970554
2271,0,-6.970554
2272,1,-6.970554
2273,1,-6.970554
2274,0,-6.970554
2275,0,-6.970554
2276,1,-4.1107554
2277,0,-6.970554
2278,1,-5.69552
2279,1,-2.90728
2280,1,-5.8412724
2281,1,-4.3891826
2282,1,-6.970554
2283,0,-6.970554
2284,1,-5.9974313
2285,1,-1.1429455
2286,1,-3.9525366
2287,1,-6.503645
2288,0,-6.970554
2289,0,-6.970554
2290,0,-6.740798
2291,1,-3.1242745
2292,1,-5.818777
2293,1,-5.042721
2294,1,-5.042721
2295,0,-6.970554
2296,1,-6.178303
2297,1,-5.6508684
2298,1,-5.6508684
2299,0,-6.970554
2300,0,-6.970554
2301,1,-4.0381856
2302,1,-3.427035
2303,0,-3.9708366
2304,0,-6.970554
2305,1,-3.5991523
2306,1,-6.2609344
2307,0,-6.970554
2308,0,-6.970554
2309,1,-3.6369321
2310,0,-6.970554
2311,0,-6.970554
2312,0,-6.970554
2313,0,-6.970554
2314,0,-6.970554
2315,0,-6.970554
2316,0,-6.970554
2317,0,-6.970554
2318,1,-6.970554
2319,1,-6.970554
2320,0,-6.970554
2321,1,-4.7053814
2322,1,-4.9503045
2323,1,-6.188576
2324,0,-6.970554
2325,0,-6.970554
2326,1,-3.471243
2327,0,-6.970554
2328,1,-3.9494524
2329,1,-6.970554
2330,0,-6.970554
2331,0,-6.970554
2332,1,-5.3220825
2333,0,-6.970554
2334,0,-6.970554
2335,0,-6.970554
2336,0,-6.970554
2337,1,-1.4287583
2338,1,-5.1730437
2339,1,-2.2928653
2340,1,-6.7536063
2341,1,-4.3521366
2342,0,-6.970554
2343,0,-6.970554
2344,1,-6.970554
2345,1,-4.57433
2346,1,-5.876426
2347,0,-6.0187974
2348,0,-6.044272
2349,1,-4.8368034
2350,1,-6.970554
2351,0,-6.970554
2352,0,-6.970554
2353,1,-3.5915143
2354,1,-5.024523
2355,0,-6.970554
2356,1,-3.8666224
2357,0,-6.970554
2358,1,-3.5627956
2359,0,-6.970554
2360,0,-3.3838358
2361,1,-5.669454
2362,1,-6.070559
2363,0,-6.070559
2364,0,-6.970554
2365,1,-3.261696
2366,0,-3.261696
2367,0,-6.970554
2368,1,-5.8618436
2369,0,-6.8904796
2370,0,-6.970554
2371,0,-6.970554
2372,0,-6.970554
2373,0,-6.970554
2374,0,-6.970554
2375,0,-6.970554
2376,0,-6.970554
2377,0,-6.970554
2378,0,-6.636446
2379,1,-5.4643064
2380,0,-6.970554
2381,0,-6.970554
2382,0,-6.970554
2383,0,-6.970554
2384,0,-6.970554
2385,0,-6.970554
2386,1,-2.0415921
2387,1,-6.970554
2388,1,-6.616606
2389,0,-4.914859
2390,1,-5.2807975
2391,0,-5.708821
2392,0,-5.708821
2393,0,-5.708821
2394,1,-0.3551296
2395,0,-6.970554
2396,1,-5.5362267
2397,1,-5.109764
2398,1,-2.2969782
2399,0,-3.9421391
2400,0,-3.9421391
2401,1,-0.4213282
2402,1,-4.9502497
2403,0,-6.970554
2404,1,-3.0219693
2405,0,-6.970554
2406,1,1.4063383
2407,1,-3.0138028
2408,1,-4.9544196
2409,1,-4.9544196
2410,0,-6.970554
2411,1,-5.1863484
2412,0,-6.970554
2413,1,-5.57415
2414,1,-3.4568584
2415,1,-5.7168403
2416,0,-5.7168403
2417,1,-4.4389257
2418,1,-3.178493
2419,1,-3.265627
2420,1,-3.6910331
2421,0,-6.970554
2422,1,-5.407361
2423,1,-2.4246676
2424,1,-4.5100107
2425,0,-6.970554
2426,1,-7.044012
2427,1,-6.884992
2428,0,-6.970554
2429,1,-3.3959107
2430,0,-3.0740924
2431,1,-4.670373
2432,0,-6.970554
2433,0,-6.970554
2434,1,-4.5264187
2435,0,-6.970554
2436,1,-4.7619114
2437,0,-6.970554
2438,1,-4.1269665
2439,1,-6.57161
2440,1,-1.2546444
2441,1,-4.7951593
2442,1,-6.970554
2443,1,-3.0400648
2444,1,-3.0400648
2445,0,-4.664393
2446,1,-5.760653
2447,1,-3.8042665
2448,1,-6.970554
2449,1,-1.7829129
2450,1,-1.442558
2451,1,-5.8027697
2452,1,-5.8315024
2453,1,-5.0813007
2454,1,-5.9853334
2455,0,-6.970554
2456,1,-6.970554
2457,0,-5.3262906
2458,1,-5.756181
2459,1,-5.7139554
2460,1,-4.017716
2461,0,-6.970554
2462,0,-6.970554
2463,1,-6.970554
2464,0,-6.970554
2465,1,-6.970554
2466,1,-4.2838097
2467,0,-5.882584
2468,0,-6.740798
2469,1,-5.069877
2470,1,-4.7946615
2471,0,-4.7946615
2472,0,-6.970554
2473,0,-6.970554
2474,1,-5.3200655
2475,0,-6.970554
2476,0,-6.970554
2477,0,-6.970554
2478,1,-3.9668567
2479,0,-6.970554
2480,0,-6.970554
2481,1,1.6201192
2482,0,-6.970554
2483,0,-6.970554
2484,0,-6.970554
2485,1,-4.263088
2486,0,-6.970554
2487,1,-6.970554
2488,0,-6.970554
2489,1,-4.4888663
2490,0,-4.262099
2491,0,-6.894852
2492,1,-4.7085304
2493,0,-6.970554
2494,0,-6.970554
2495,0,-6.970554
2496,0,-6.970554
2497,0,-6.970554
2498,0,-5.0661144
2499,1,-5.0661144
2500,0,-5.3824196
2501,1,-5.3824196
2502,0,-5.3824196
2503,1,-5.3824196
2504,1,-5.3824196
2505,1,-6.218105
2506,1,-4.6907377
2507,1,-4.1782703
2508,1,-3.9743533
2509,1,-4.1308827
2510,1,-4.7887564
2511,1,-0.7258517
2512,1,-6.5049205
2513,1,-6.0626807
2514,1,-6.970554
2515,0,-6.970554
2516,0,-6.6743116
2517,1,-3.0689206
2518,0,-6.970554
2519,0,-6.970554
2520,0,-6.970554
2521,1,-5.6614714
2522,0,-6.7054825
2523,1,-4.9574046
2524,1,-4.5045166
2525,0,-6.970554
2526,0,-6.970554
2527,1,-6.970554
2528,0,-6.970554
2529,1,-6.970554
2530,0,-6.970554
2531,0,-6.970554
2532,0,-6.970554
2533,1,-4.420479
2534,0,-6.970554
2535,1,-1.9943234
2536,1,-4.219541
2537,1,-2.5247972
2538,1,-1.7760656
2539,1,-4.63087
2540,0,-6.970554
2541,1,-6.010574
2542,0,-6.010574
2543,1,-5.868755
2544,0,-6.970554
2545,1,-3.8486693
2546,0,-6.970554
2547,1,-3.8767233
2548,1,-5.34776
2549,0,-6.970554
