gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value
ENSG00000179085,33,0,30,52,0,137.664
ENSG00000169692,14,0,24,91,0,137.246
ENSG00000065518,24,0,24,12,0,137.233
ENSG00000161031,22,0,19,23,0,137.172
ENSG00000143321,34,0,35,24,0,137.073
ENSG00000112335,36,0,32,37,0,137.051
ENSG00000106049,27,0,28,30,0,136.771
ENSG00000177700,34,0,46,36,0,136.765
ENSG00000084234,28,0,44,44,0,136.74
ENSG00000147853,36,0,40,43,0,135.607
ENSG00000116690,20,0,23,44,0,135.194
ENSG00000117054,35,0,38,34,0,134.884
ENSG00000105402,56,0,57,60,0,134.764
ENSG00000034713,34,0,23,14,0,134.641
ENSG00000132963,40,0,28,28,0,134.524
ENSG00000130770,33,0,42,29,0,134.417
ENSG00000136930,13,0,18,33,0,133.999
ENSG00000136240,36,0,45,29,0,133.935
ENSG00000086598,33,0,34,25,0,133.927
ENSG00000178537,30,0,27,27,0,133.806
ENSG00000162496,74,0,67,88,0,133.593
ENSG00000166123,77,0,55,75,0,133.09
ENSG00000065057,26,0,27,16,0,133.017
ENSG00000101444,0,0,24,29,0,132.704
ENSG00000122787,49,0,33,43,0,132.643
ENSG00000149932,0,0,0,0,0,132.194
ENSG00000133835,17,0,32,20,0,132.147
ENSG00000140740,30,0,32,23,0,132.066
ENSG00000169764,70,0,69,86,0,132.061
ENSG00000120054,23,0,30,36,0,131.987
ENSG00000173660,43,0,42,46,0,131.947
ENSG00000100097,18,0,24,34,0,131.892
ENSG00000105438,17,0,20,13,7,131.607
ENSG00000243989,26,0,33,57,0,131.585
ENSG00000152620,66,0,65,73,0,131.331
ENSG00000112378,39,0,41,37,0,131.193
ENSG00000099977,0,0,0,0,0,130.904
ENSG00000143416,13,0,21,44,0,130.318
ENSG00000197448,13,0,0,20,0,129.67
ENSG00000242372,30,0,28,31,0,129.584
ENSG00000182704,55,0,55,39,0,129.541
ENSG00000183549,25,0,26,21,0,129.368
ENSG00000112514,21,0,23,24,0,129.307
ENSG00000173486,25,0,37,69,0,129.086
ENSG00000146278,63,0,53,67,0,129.079
ENSG00000118418,18,0,22,16,0,129.005
ENSG00000215021,39,0,35,50,0,128.667
ENSG00000187134,0,0,0,0,0,128.553
ENSG00000141232,62,0,58,61,0,128.022
ENSG00000186010,15,0,31,11,0,127.953
ENSG00000141485,65,0,61,78,0,127.934
ENSG00000159423,41,0,37,61,0,127.492
ENSG00000167969,17,0,22,23,0,127.423
ENSG00000130811,13,0,18,8,0,127.248
ENSG00000232112,20,0,24,16,0,127.101
ENSG00000131174,43,0,45,45,0,126.938
ENSG00000106258,52,0,54,59,0,126.835
ENSG00000051108,61,0,53,46,0,126.693
ENSG00000003989,90,0,82,93,0,126.14
ENSG00000100632,42,0,45,20,0,125.997
ENSG00000183281,0,0,0,21,0,125.859
ENSG00000169032,30,0,30,22,0,125.806
ENSG00000108187,66,0,74,48,0,125.753
ENSG00000051620,25,0,30,37,0,125.548
ENSG00000130175,16,0,23,15,0,124.961
ENSG00000157557,57,0,57,58,0,124.932
ENSG00000161939,50,0,54,50,0,124.918
ENSG00000178741,22,0,27,19,0,124.727
ENSG00000117448,26,0,29,55,0,124.457
ENSG00000108561,0,0,0,0,0,124.406
ENSG00000102265,24,0,22,42,0,124.347
ENSG00000111843,31,0,50,21,0,124.244
ENSG00000143653,37,0,49,51,0,124.064
ENSG00000174917,13,0,22,13,0,124.029
ENSG00000142192,56,0,41,52,0,123.798
ENSG00000123349,42,0,30,38,0,123.397
ENSG00000136888,52,0,45,59,0,123.253
ENSG00000164096,34,0,30,37,0,123.068
ENSG00000164406,92,0,67,100,0,123.044
ENSG00000176907,50,0,39,65,0,122.741
ENSG00000204389,58,0,47,54,0,122.103
ENSG00000105701,16,0,22,32,0,122.081
ENSG00000089248,28,0,37,29,0,121.9
ENSG00000111713,52,0,53,57,0,121.881
ENSG00000124767,19,0,17,13,0,121.178
ENSG00000137204,25,0,28,47,0,121.0
ENSG00000087191,27,0,30,18,0,120.94
ENSG00000166562,15,0,27,33,0,120.938
ENSG00000174567,29,0,28,43,0,120.898
ENSG00000148248,49,0,29,57,0,120.782
ENSG00000160200,40,0,50,40,0,120.713
ENSG00000100342,31,0,33,69,0,120.455
ENSG00000152782,61,0,61,51,0,120.34
ENSG00000118816,56,0,47,36,0,119.997
ENSG00000113013,28,0,27,22,0,119.901
ENSG00000100380,59,0,54,51,0,119.792
ENSG00000127022,26,0,23,38,0,119.718
ENSG00000075785,30,0,29,25,0,119.595
ENSG00000179091,19,0,26,16,0,119.576
ENSG00000100528,23,0,24,23,0,119.561
ENSG00000163902,13,0,18,17,0,119.542
ENSG00000166797,69,0,67,64,0,119.472
ENSG00000164258,18,0,20,9,0,119.29
ENSG00000100906,70,0,57,66,0,119.257
ENSG00000096092,41,0,29,15,0,119.117
ENSG00000133639,69,0,65,64,0,118.675
ENSG00000140374,36,0,28,56,0,118.618
ENSG00000255302,19,0,21,18,0,118.542
ENSG00000133027,24,0,25,20,0,118.357
ENSG00000114200,27,0,26,9,0,118.262
ENSG00000166681,0,0,19,14,0,118.197
ENSG00000163191,17,0,0,27,0,118.144
ENSG00000103485,16,0,20,16,0,118.02
ENSG00000167004,34,0,53,43,0,117.833
ENSG00000169100,28,0,32,24,0,117.657
ENSG00000259399,33,0,34,38,0,117.572
ENSG00000143256,32,0,33,42,0,117.431
ENSG00000241468,18,0,23,16,0,117.379
ENSG00000100292,40,0,47,86,0,117.073
ENSG00000168288,28,0,37,34,0,116.916
ENSG00000189060,44,0,72,73,0,116.915
ENSG00000134716,39,0,30,22,0,116.69
ENSG00000153086,31,0,33,34,0,116.566
ENSG00000173531,30,0,38,32,0,116.332
ENSG00000135821,64,0,56,46,0,115.896
ENSG00000125304,59,0,64,53,0,115.649
ENSG00000160014,36,0,43,57,0,115.416
ENSG00000060566,36,0,42,92,0,115.248
ENSG00000072210,97,0,86,100,0,115.149
ENSG00000188229,0,0,29,25,0,114.815
ENSG00000143153,57,0,58,56,0,114.38
ENSG00000009307,32,0,35,38,0,114.27
ENSG00000090512,52,0,40,43,0,114.212
ENSG00000057608,0,0,0,0,0,114.069
ENSG00000107438,62,0,42,48,0,113.98
ENSG00000075234,33,0,36,38,0,113.375
ENSG00000143252,23,0,23,30,0,113.193
ENSG00000105607,18,0,20,13,0,113.129
ENSG00000134294,68,0,68,90,0,112.877
ENSG00000183011,36,0,36,46,0,112.702
ENSG00000132471,41,0,30,67,0,112.659
ENSG00000128016,91,0,83,100,0,112.536
ENSG00000184232,81,0,54,91,0,112.443
ENSG00000183648,24,0,27,18,0,112.254
ENSG00000108679,0,0,0,7,0,112.135
ENSG00000168374,52,0,47,37,0,111.948
ENSG00000146085,38,0,42,25,0,111.874
ENSG00000166840,0,0,0,0,0,111.836
ENSG00000134389,59,0,64,45,0,111.644
ENSG00000120915,67,0,72,78,0,111.607
ENSG00000122971,17,0,27,38,0,111.438
ENSG00000138796,45,0,46,58,0,111.372
ENSG00000004779,17,0,21,14,0,111.287
ENSG00000089693,60,0,56,88,0,110.995
ENSG00000166136,22,0,22,13,0,110.802
ENSG00000122729,27,0,29,35,0,110.742
ENSG00000113140,32,0,27,46,0,110.491
ENSG00000165119,52,0,47,33,0,110.363
ENSG00000186529,44,0,55,73,0,110.283
ENSG00000250799,14,0,25,19,0,110.226
ENSG00000144785,21,0,25,19,0,110.098
ENSG00000118705,30,0,31,28,0,109.918
ENSG00000184840,13,0,18,9,0,109.897
ENSG00000183291,46,0,46,40,0,109.813
ENSG00000197903,34,0,34,24,0,109.758
ENSG00000119013,55,0,53,25,0,109.517
ENSG00000122378,22,0,33,73,0,109.375
ENSG00000198856,20,0,26,12,0,108.885
ENSG00000168894,21,0,26,34,0,108.848
ENSG00000108242,100,0,64,100,0,108.527
ENSG00000119471,46,0,51,63,0,108.329
ENSG00000109919,29,0,31,30,0,107.887
ENSG00000184999,0,0,0,0,0,107.836
ENSG00000168237,70,0,56,93,0,107.734
ENSG00000138413,24,0,26,22,0,107.48
ENSG00000188643,46,0,35,78,0,107.473
ENSG00000146701,25,0,29,45,0,107.399
ENSG00000141522,56,0,34,69,0,107.367
ENSG00000082153,45,0,33,29,0,107.079
ENSG00000196262,28,0,31,31,0,107.044
ENSG00000165795,37,0,34,44,0,107.026
ENSG00000133321,25,0,23,23,0,107.014
ENSG00000150779,20,0,30,11,0,106.998
ENSG00000143870,0,20,0,0,0,106.991
ENSG00000255072,30,0,24,21,0,106.97
ENSG00000104824,45,0,54,56,0,106.886
ENSG00000002549,42,0,33,63,0,106.39
ENSG00000104938,0,14,0,0,0,106.373
ENSG00000110958,59,0,64,62,0,105.936
ENSG00000135506,16,0,22,13,0,105.87
ENSG00000102743,27,0,37,100,0,105.866
ENSG00000108691,0,0,10,62,0,105.857
ENSG00000140564,51,0,38,69,0,105.853
ENSG00000106682,31,0,29,41,0,105.746
ENSG00000159228,43,0,57,65,0,105.69
ENSG00000245848,76,0,62,100,0,105.481
ENSG00000149547,27,0,31,30,0,105.255
ENSG00000084623,30,0,29,29,0,105.177
ENSG00000129965,28,0,29,33,0,105.174
ENSG00000181029,12,0,26,34,0,105.058
ENSG00000155660,33,0,38,37,0,104.911
ENSG00000099797,50,0,43,81,0,104.371
ENSG00000149925,0,0,14,10,0,104.303
ENSG00000185883,20,0,36,57,0,104.29
ENSG00000229644,0,0,0,0,0,104.243
ENSG00000099341,24,0,26,15,0,104.177
ENSG00000139112,38,0,40,42,0,104.173
ENSG00000177576,50,0,34,39,0,104.004
ENSG00000057593,10,0,20,25,0,103.818
ENSG00000176422,20,0,26,29,0,103.701
ENSG00000115363,17,0,11,22,0,103.521
ENSG00000101076,24,0,22,16,0,103.494
ENSG00000213585,32,0,37,35,0,103.45
ENSG00000215902,0,0,0,0,0,103.059
ENSG00000169813,61,0,57,55,0,102.944
ENSG00000198736,29,0,39,56,0,102.841
ENSG00000168306,40,0,26,49,0,102.809
ENSG00000074695,41,0,37,32,0,102.775
ENSG00000107562,0,0,39,38,0,102.584
ENSG00000042445,25,0,33,19,0,102.549
ENSG00000136938,36,0,36,29,0,102.542
ENSG00000134809,23,0,23,20,0,102.515
ENSG00000168389,10,0,30,49,0,102.136
ENSG00000165264,27,0,24,19,0,101.97
ENSG00000198721,39,0,42,45,0,101.866
ENSG00000182196,42,0,45,60,0,101.795
ENSG00000147123,34,0,36,31,0,101.766
ENSG00000126524,41,0,36,31,0,101.465
ENSG00000169242,88,0,80,86,0,101.203
ENSG00000174992,0,0,0,0,0,100.951
ENSG00000138279,22,0,27,24,0,100.86
ENSG00000139540,23,0,26,20,0,100.411
ENSG00000166816,35,2,51,100,0,100.396
ENSG00000116717,58,0,51,64,0,100.297
ENSG00000185896,27,0,32,26,0,99.812
ENSG00000108479,12,0,17,24,0,99.5
ENSG00000170348,26,0,27,29,0,99.372
ENSG00000011465,37,0,0,10,0,99.213
ENSG00000172270,43,0,51,57,0,99.204
ENSG00000123179,27,0,31,28,0,99.203
ENSG00000111678,53,0,51,75,0,98.892
ENSG00000120158,18,0,28,22,0,98.793
ENSG00000179262,12,0,20,35,0,98.791
ENSG00000115310,0,0,0,20,0,98.787
ENSG00000100664,43,0,38,77,0,98.725
ENSG00000148218,60,0,33,63,0,98.648
ENSG00000105401,0,0,13,0,13,98.599
ENSG00000145337,31,0,24,21,0,98.563
ENSG00000084110,31,0,40,40,0,98.303
ENSG00000182934,30,0,31,28,0,98.185
ENSG00000146416,43,0,42,61,0,98.093
ENSG00000114378,7,0,0,6,0,98.08
ENSG00000100348,17,0,25,15,0,98.056
ENSG00000181192,40,0,40,67,0,97.866
ENSG00000145247,11,0,23,25,0,97.753
ENSG00000174903,25,0,29,26,0,97.688
ENSG00000114779,31,0,32,47,0,97.586
ENSG00000126602,20,0,22,31,0,97.509
ENSG00000129214,37,0,26,27,0,97.319
ENSG00000149923,21,0,24,32,0,96.897
ENSG00000135535,57,0,57,39,0,96.782
ENSG00000116678,28,0,32,29,0,96.748
ENSG00000088926,40,0,41,64,0,96.701
ENSG00000198830,17,0,28,26,0,96.653
ENSG00000116761,54,0,46,58,0,96.426
ENSG00000010610,27,0,26,24,0,96.355
ENSG00000137563,32,0,42,19,0,96.331
ENSG00000075415,41,0,37,34,0,96.328
ENSG00000105755,34,0,32,40,0,96.319
ENSG00000179163,12,0,22,12,0,96.138
ENSG00000122566,72,0,64,51,0,95.991
ENSG00000158716,8,0,21,22,0,95.984
ENSG00000219200,50,0,53,47,0,95.906
ENSG00000179271,12,0,20,50,0,95.846
ENSG00000198734,44,0,53,64,0,95.755
ENSG00000160221,44,0,35,69,0,95.599
ENSG00000116586,30,0,34,28,0,95.596
ENSG00000134308,17,0,29,16,0,95.588
ENSG00000132837,44,0,52,32,0,95.574
ENSG00000223865,67,0,46,26,0,95.519
ENSG00000008952,34,0,35,32,0,95.428
ENSG00000065154,0,0,21,30,0,95.332
ENSG00000112096,31,0,29,57,0,94.805
ENSG00000160339,0,0,18,26,0,94.722
ENSG00000136238,33,0,42,51,0,94.664
ENSG00000170043,24,0,25,14,0,94.661
ENSG00000163344,41,0,26,48,0,94.495
ENSG00000138823,27,0,27,25,0,94.409
ENSG00000241837,16,0,24,15,0,94.256
ENSG00000109062,52,0,45,75,0,94.014
ENSG00000111700,33,0,59,5,0,93.738
ENSG00000240972,0,0,25,35,0,93.695
ENSG00000125520,30,0,72,61,0,93.346
ENSG00000105202,38,0,21,21,0,93.097
ENSG00000091640,36,0,40,50,0,92.794
ENSG00000142494,0,0,0,0,0,92.64
ENSG00000151365,52,0,37,59,0,92.582
ENSG00000011052,24,0,23,18,0,92.545
ENSG00000161011,41,0,55,73,0,92.026
ENSG00000105699,34,0,37,37,0,91.869
ENSG00000139684,42,0,36,31,0,91.826
ENSG00000005187,0,0,0,48,0,91.824
ENSG00000254870,38,0,41,33,0,91.801
ENSG00000204219,42,0,37,60,0,91.736
ENSG00000118523,7,0,23,23,0,91.642
ENSG00000215644,0,0,28,20,0,91.603
ENSG00000009950,22,0,38,39,0,91.48
ENSG00000205155,37,0,70,58,0,91.148
ENSG00000243056,35,0,23,44,0,90.968
ENSG00000204308,48,0,50,49,0,90.865
ENSG00000162545,50,0,41,63,0,90.757
ENSG00000109929,31,0,31,58,0,90.721
ENSG00000100129,26,0,39,28,0,90.704
ENSG00000197894,40,0,43,42,0,90.671
ENSG00000126756,15,0,21,18,0,90.51
ENSG00000005075,0,0,0,0,0,90.308
ENSG00000116030,19,0,26,18,0,90.156
ENSG00000131781,57,0,27,61,0,89.982
ENSG00000118004,17,0,19,74,0,89.513
ENSG00000169189,21,0,22,15,0,89.51
ENSG00000110244,28,0,10,33,0,89.482
ENSG00000172216,82,0,66,95,0,89.266
ENSG00000112977,24,0,25,43,0,89.133
ENSG00000149150,38,0,40,22,0,89.104
ENSG00000150093,24,0,16,28,0,88.875
ENSG00000158710,33,0,35,49,0,88.822
ENSG00000138760,69,0,48,100,0,88.552
ENSG00000126231,39,0,32,50,0,88.484
ENSG00000087237,0,0,0,44,0,88.352
ENSG00000163683,45,0,40,64,0,88.326
ENSG00000165283,20,0,22,16,0,88.307
ENSG00000108946,46,0,35,51,0,88.305
ENSG00000164346,31,0,27,13,0,88.21
ENSG00000172757,47,0,49,47,0,88.117
ENSG00000160870,0,0,0,14,0,88.071
ENSG00000156006,20,0,37,22,0,88.021
ENSG00000176171,37,0,39,34,0,87.726
ENSG00000115107,29,0,46,77,0,87.713
ENSG00000115128,25,0,27,23,0,87.368
ENSG00000167283,25,0,30,27,0,87.298
ENSG00000117305,12,0,12,0,0,87.178
ENSG00000051523,14,0,20,28,0,87.089
ENSG00000189221,47,0,52,33,0,87.072
ENSG00000255730,29,0,34,43,0,86.997
ENSG00000165272,35,0,36,61,0,86.944
ENSG00000135390,24,0,26,29,0,86.925
ENSG00000128524,15,0,21,6,0,86.705
ENSG00000004059,38,0,47,30,0,86.465
ENSG00000145494,36,0,39,30,0,86.274
ENSG00000123416,30,0,26,28,0,86.175
ENSG00000144908,28,0,21,24,0,86.102
ENSG00000100216,16,0,19,7,0,86.093
ENSG00000069275,48,0,46,49,0,85.923
ENSG00000145708,0,0,24,16,0,85.889
ENSG00000168899,25,0,26,62,0,85.764
ENSG00000197142,44,0,40,55,0,85.741
ENSG00000178449,36,0,40,45,0,85.575
ENSG00000114902,41,0,38,29,0,85.426
ENSG00000105058,19,0,22,13,0,85.391
ENSG00000173113,27,0,29,31,0,85.308
ENSG00000211452,44,0,44,66,0,85.214
ENSG00000101084,36,0,35,40,0,85.152
ENSG00000138308,33,0,45,42,0,85.058
ENSG00000111348,64,0,42,51,0,85.025
ENSG00000204653,26,0,39,36,0,84.953
ENSG00000183283,36,0,30,33,0,84.919
ENSG00000102024,57,0,58,66,0,84.693
ENSG00000099622,35,0,14,82,0,84.625
ENSG00000176209,73,0,47,78,0,84.554
ENSG00000005893,30,0,20,45,0,84.442
ENSG00000138069,49,0,45,54,0,84.42
ENSG00000100600,22,0,24,18,0,84.4
ENSG00000134339,0,0,0,0,0,84.322
ENSG00000256043,31,0,29,40,0,84.215
ENSG00000143933,45,0,46,43,0,84.125
ENSG00000170430,15,0,24,51,0,84.024
ENSG00000108523,30,0,33,48,0,83.654
ENSG00000167671,16,0,23,16,0,83.428
ENSG00000156587,24,0,44,47,0,83.41
ENSG00000101335,0,0,0,44,0,83.398
ENSG00000103266,12,0,53,33,0,83.29
ENSG00000176485,27,0,27,22,0,83.273
ENSG00000067167,35,0,24,31,0,83.249
ENSG00000213246,24,0,25,20,0,83.221
ENSG00000180879,28,20,35,27,0,83.157
ENSG00000172660,28,0,25,17,0,83.141
ENSG00000171530,0,0,0,0,0,82.938
ENSG00000119318,50,0,46,59,0,82.773
ENSG00000067182,59,0,56,93,0,82.755
ENSG00000162511,45,0,32,53,0,82.74
ENSG00000110321,35,0,38,42,0,82.574
ENSG00000165916,27,0,30,31,0,82.555
ENSG00000198668,47,0,41,43,0,82.521
ENSG00000158864,44,0,6,69,0,82.327
ENSG00000125844,39,0,48,77,0,82.299
ENSG00000213719,61,0,62,60,0,82.043
ENSG00000125656,12,0,17,18,0,81.629
ENSG00000185825,23,0,47,53,0,81.622
ENSG00000124214,48,0,52,56,0,81.596
ENSG00000099769,0,0,21,34,0,81.367
ENSG00000152078,69,0,60,70,0,81.317
ENSG00000181163,35,0,36,18,0,81.299
ENSG00000161533,64,0,60,100,0,81.166
ENSG00000154518,27,0,25,14,0,81.025
ENSG00000155876,28,0,32,28,0,80.965
ENSG00000119655,29,0,32,23,0,80.857
ENSG00000175189,87,0,100,100,0,80.782
ENSG00000167792,17,0,20,11,0,80.74
ENSG00000162407,35,0,24,0,0,80.714
ENSG00000115307,26,0,29,20,0,80.695
ENSG00000131910,32,0,38,68,0,80.694
ENSG00000119673,34,0,35,34,0,80.632
ENSG00000099817,37,0,28,70,0,80.622
ENSG00000110090,36,0,50,83,0,80.59
ENSG00000124733,23,0,25,12,0,80.499
ENSG00000109390,39,0,34,42,0,80.468
ENSG00000116459,27,0,30,19,0,80.262
ENSG00000185236,50,0,43,86,0,80.231
ENSG00000140526,49,0,49,53,0,80.188
ENSG00000026025,43,0,43,39,0,80.13
ENSG00000100804,16,0,20,16,0,80.091
ENSG00000166035,32,0,28,19,0,80.057
ENSG00000182199,36,0,39,56,0,79.885
ENSG00000130383,30,0,34,24,0,79.674
ENSG00000196419,38,0,44,54,0,79.646
ENSG00000112936,37,0,19,14,0,79.641
ENSG00000130522,50,0,48,67,0,79.533
ENSG00000112081,62,0,49,49,0,79.472
ENSG00000166913,52,0,33,19,0,79.429
ENSG00000180817,34,0,26,26,0,79.342
ENSG00000244038,20,0,30,23,0,79.244
ENSG00000137288,16,0,17,10,0,79.202
ENSG00000131507,37,0,27,27,0,78.981
ENSG00000100075,22,0,32,68,0,78.867
ENSG00000249590,0,0,0,66,0,78.851
ENSG00000103121,0,0,0,0,0,78.77
ENSG00000074696,36,0,33,43,0,78.392
ENSG00000088682,22,0,26,16,0,78.36
ENSG00000107372,69,0,64,71,0,78.35
ENSG00000070831,26,0,28,21,0,78.183
ENSG00000157399,9,0,14,18,0,78.02
ENSG00000172594,53,0,40,50,0,77.997
ENSG00000171503,29,0,30,40,0,77.988
ENSG00000106211,46,0,19,69,0,77.963
ENSG00000134352,70,0,64,73,0,77.942
ENSG00000131979,35,0,38,39,0,77.757
ENSG00000109511,0,7,0,0,0,77.733
ENSG00000102967,16,0,19,39,0,77.727
ENSG00000169230,25,0,26,81,0,77.528
ENSG00000184674,25,0,30,24,0,77.502
ENSG00000100650,17,0,19,24,0,77.37
ENSG00000173599,33,0,31,64,0,77.248
ENSG00000124193,32,0,40,38,0,77.234
ENSG00000142669,27,0,22,59,0,77.167
ENSG00000171227,63,0,56,89,0,77.134
ENSG00000088832,23,0,29,26,0,76.934
ENSG00000165410,55,0,35,69,0,76.911
ENSG00000156976,59,0,43,25,0,76.907
ENSG00000196531,0,0,0,5,0,76.907
ENSG00000182871,8,0,23,19,0,76.829
ENSG00000130813,23,0,28,47,0,76.811
ENSG00000128641,19,0,34,54,0,76.576
ENSG00000215301,84,0,72,67,0,76.47
ENSG00000085063,39,0,30,34,0,76.334
ENSG00000173726,26,0,29,14,0,76.292
ENSG00000144746,54,0,38,35,0,76.165
ENSG00000134153,25,0,31,18,0,76.115
ENSG00000204472,15,0,9,25,0,76.094
ENSG00000117519,56,0,62,70,0,76.024
ENSG00000002586,28,0,37,40,0,76.013
ENSG00000141179,18,0,24,31,0,76.01
ENSG00000174851,22,0,28,20,10,76.008
ENSG00000163131,17,0,24,24,0,76.001
ENSG00000117362,26,0,26,36,0,75.983
ENSG00000176720,36,0,41,61,0,75.941
ENSG00000087460,0,0,0,0,0,75.865
ENSG00000128309,76,0,78,88,0,75.848
ENSG00000211450,21,0,24,18,0,75.807
ENSG00000115425,54,0,51,48,0,75.719
ENSG00000107798,25,0,35,33,0,75.713
ENSG00000100897,63,0,45,65,0,75.624
ENSG00000137274,40,0,37,56,0,75.331
ENSG00000124172,49,0,24,16,0,75.299
ENSG00000122786,0,0,0,3,0,75.226
ENSG00000137124,46,0,23,60,0,74.993
ENSG00000111885,65,0,66,51,0,74.961
ENSG00000230989,17,0,20,39,0,74.945
ENSG00000085871,23,0,32,47,0,74.849
ENSG00000102978,14,0,18,9,0,74.821
ENSG00000143183,34,0,28,22,0,74.82
ENSG00000162735,20,0,33,20,0,74.778
ENSG00000172366,11,0,45,55,0,74.765
ENSG00000258311,32,0,30,54,0,74.745
ENSG00000151729,33,0,29,27,0,74.721
ENSG00000116016,25,0,25,32,0,74.626
ENSG00000143257,26,0,23,28,0,74.423
ENSG00000063046,37,0,31,29,0,74.4
ENSG00000197451,17,0,32,36,0,74.379
ENSG00000089597,23,0,26,38,0,74.32
ENSG00000013275,25,0,25,26,0,74.301
ENSG00000204388,48,0,42,72,0,74.271
ENSG00000108774,18,0,28,18,0,74.27
ENSG00000166033,11,0,31,21,0,74.224
ENSG00000119138,100,0,77,98,0,74.158
ENSG00000116771,11,0,23,16,0,74.09
ENSG00000106366,45,0,10,90,0,74.076
ENSG00000166295,35,0,24,53,0,74.05
ENSG00000115226,50,0,65,100,0,73.949
ENSG00000105404,10,0,20,14,0,73.715
ENSG00000130755,37,0,27,41,0,73.533
ENSG00000226742,11,0,19,17,0,73.478
ENSG00000131475,17,0,19,10,0,73.46
ENSG00000127920,23,0,16,33,0,73.242
ENSG00000000003,17,0,18,18,0,73.205
ENSG00000162817,14,0,33,27,0,73.171
ENSG00000116791,40,0,36,57,0,73.154
ENSG00000169689,26,0,33,36,0,73.12
ENSG00000128590,44,0,58,34,0,73.06
ENSG00000187824,42,0,33,61,0,73.026
ENSG00000230055,30,0,33,44,0,72.932
ENSG00000125652,20,0,24,21,0,72.868
ENSG00000112964,39,0,38,26,0,72.86
ENSG00000115963,0,0,0,0,0,72.655
ENSG00000189067,18,0,0,23,0,72.423
ENSG00000158825,31,0,28,52,0,71.795
ENSG00000159346,23,0,24,21,0,71.79
ENSG00000124098,19,0,25,22,0,71.651
ENSG00000134996,55,0,53,68,0,71.514
ENSG00000129625,32,0,29,29,0,71.355
ENSG00000113558,34,0,36,28,0,71.339
ENSG00000171490,25,0,30,21,0,71.297
ENSG00000145912,10,0,18,15,0,71.295
ENSG00000013306,29,0,35,26,0,71.218
ENSG00000123689,34,0,45,67,0,71.166
ENSG00000215845,10,0,18,24,0,71.067
ENSG00000115677,46,0,44,45,0,71.058
ENSG00000073578,36,0,38,38,0,70.98
ENSG00000187837,40,0,37,35,0,70.868
ENSG00000131236,32,0,31,26,0,70.827
ENSG00000159650,26,0,15,56,0,70.817
ENSG00000102144,0,0,0,0,0,70.781
ENSG00000143575,21,0,22,20,0,70.726
ENSG00000023734,27,0,27,25,0,70.692
ENSG00000159461,29,0,31,44,0,70.501
ENSG00000108924,64,0,64,50,0,70.496
ENSG00000197444,26,7,27,39,0,70.154
ENSG00000135447,18,0,24,21,0,70.141
ENSG00000167701,40,0,56,65,0,70.046
ENSG00000119938,68,0,61,95,0,69.977
ENSG00000102897,35,0,38,82,0,69.945
ENSG00000158109,8,0,27,17,0,69.835
ENSG00000203747,0,0,0,0,0,69.801
ENSG00000174080,0,0,13,5,0,69.775
ENSG00000143845,41,0,58,56,0,69.718
ENSG00000133135,24,0,22,22,0,69.639
ENSG00000177156,10,0,23,23,0,69.324
ENSG00000126088,30,0,40,29,0,69.3
ENSG00000103876,40,0,43,74,0,69.293
ENSG00000106588,41,0,44,43,0,69.211
ENSG00000137561,30,0,49,49,0,68.902
ENSG00000007255,21,0,32,27,0,68.891
ENSG00000161671,8,0,14,11,0,68.88
ENSG00000137161,26,0,25,35,0,68.603
ENSG00000189403,74,0,57,57,0,68.603
ENSG00000066583,32,0,32,48,0,68.547
ENSG00000162298,28,0,34,39,0,68.519
ENSG00000153048,54,0,38,88,0,68.428
ENSG00000121361,67,0,56,82,0,68.394
ENSG00000205220,18,0,26,36,0,68.111
ENSG00000112667,0,0,15,7,0,68.019
ENSG00000108439,45,0,26,57,0,67.986
ENSG00000133983,17,0,24,11,0,67.937
ENSG00000198670,25,0,18,36,0,67.914
ENSG00000108179,22,0,24,47,0,67.876
ENSG00000106991,20,0,29,52,0,67.842
ENSG00000173334,64,0,63,66,0,67.826
ENSG00000107745,21,0,23,13,0,67.812
ENSG00000128928,30,0,27,24,0,67.741
ENSG00000182890,0,5,16,8,0,67.734
ENSG00000157184,38,0,37,61,0,67.55
ENSG00000090273,19,0,21,11,0,67.497
ENSG00000104960,13,0,32,19,0,67.449
ENSG00000101421,23,0,27,40,0,67.291
ENSG00000122679,0,0,0,0,0,67.256
ENSG00000110092,45,0,83,47,0,67.011
ENSG00000137133,40,0,49,48,0,66.959
ENSG00000250067,15,0,31,11,0,66.815
ENSG00000145545,51,0,42,55,0,66.727
ENSG00000129277,19,0,0,12,0,66.586
ENSG00000224877,10,0,29,15,0,66.463
ENSG00000119335,41,0,35,63,0,66.427
ENSG00000126067,61,0,50,43,0,66.393
ENSG00000167461,18,0,23,30,0,66.355
ENSG00000184110,0,0,0,0,0,66.348
ENSG00000204264,36,0,31,64,0,66.317
ENSG00000117691,15,0,18,10,0,66.198
ENSG00000163041,56,0,45,40,0,66.08
ENSG00000100003,51,0,35,74,0,65.991
ENSG00000204128,71,0,59,99,0,65.959
ENSG00000144891,45,0,42,42,0,65.897
ENSG00000204228,51,0,63,61,0,65.886
ENSG00000067113,35,0,33,32,0,65.821
ENSG00000170608,65,0,69,77,0,65.81
ENSG00000116096,23,0,25,20,0,65.774
ENSG00000062716,36,0,37,27,0,65.773
ENSG00000175334,21,0,27,21,0,65.583
