Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
1,6600914,6601024,1,RNU6-731P,ENSG00000253022,snRNA,6600914,6598914,6602914,XLOC_000060,TAS1R1,chr1:6581279-6639817,6581279,6639817
1,6607965,6608679,1,RP11-58A11.2,ENSG00000229519,pseudogene,6607965,6605965,6609965,XLOC_000060,TAS1R1,chr1:6581279-6639817,6581279,6639817
1,6615241,6639817,1,TAS1R1,ENSG00000173662,protein_coding,6615241,6613241,6617241,XLOC_000060,TAS1R1,chr1:6581279-6639817,6581279,6639817
1,6640061,6649340,1,ZBTB48,ENSG00000204859,protein_coding,6640061,6638061,6642061,XLOC_000061,ZBTB48,chr1:6640062-6649530,6640062,6649530
1,6650784,6674667,-1,KLHL21,ENSG00000162413,protein_coding,6674667,6672667,6676667,XLOC_000062,PHF13,chr1:6673755-6684093,6673755,6684093
1,6673745,6684093,1,PHF13,ENSG00000116273,protein_coding,6673745,6671745,6675745,XLOC_000062,PHF13,chr1:6673755-6684093,6673755,6684093
1,6684926,6695646,1,THAP3,ENSG00000041988,protein_coding,6684926,6682926,6686926,XLOC_000063,THAP3,chr1:6684722-6761966,6684722,6761966
1,6694228,6761984,-1,DNAJC11,ENSG00000007923,protein_coding,6761984,6759984,6763984,XLOC_000063,THAP3,chr1:6684722-6761966,6684722,6761966
1,6845384,7829766,1,CAMTA1,ENSG00000171735,protein_coding,6845384,6843384,6847384,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,6894393,6894678,-1,RP11-312B8.2,ENSG00000227950,pseudogene,6894678,6892678,6896678,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7068436,7074339,-1,RP11-334N17.1,ENSG00000237365,antisense,7074339,7072339,7076339,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7279420,7279584,1,RNU1-8P,ENSG00000207056,snRNA,7279420,7277420,7281420,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7429003,7430331,1,CAMTA1-IT1,ENSG00000237402,sense_intronic,7429003,7427003,7431003,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7442548,7449814,-1,RP3-453P22.2,ENSG00000237728,antisense,7449814,7447814,7451814,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7501156,7501614,-1,RP4-549F15.1,ENSG00000225126,antisense,7501614,7499614,7503614,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7753184,7754904,-1,RP11-338N10.1,ENSG00000270171,lincRNA,7754904,7752904,7756904,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7758363,7758932,-1,RP11-338N10.2,ENSG00000270035,lincRNA,7758932,7756932,7760932,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7760764,7761030,-1,RP11-338N10.3,ENSG00000269978,lincRNA,7761030,7759030,7763030,XLOC_000064,CAMTA1,chr1:6845383-7829766,6845383,7829766
1,7831329,7841492,1,VAMP3,ENSG00000049245,protein_coding,7831329,7829329,7833329,XLOC_000065,VAMP3,chr1:7831328-7841492,7831328,7841492
1,7836443,7836835,1,RP3-467L1.6,ENSG00000269925,sense_intronic,7836443,7834443,7838443,XLOC_000065,VAMP3,chr1:7831328-7841492,7831328,7841492
1,7844380,7905237,1,PER3,ENSG00000049246,protein_coding,7844380,7842380,7846380,XLOC_000066,PER3,chr1:7844253-7905238,7844253,7905238
1,7870302,7887402,-1,RP3-467L1.4,ENSG00000236266,antisense,7887402,7885402,7889402,XLOC_000066,PER3,chr1:7844253-7905238,7844253,7905238
1,7903143,7913572,-1,UTS2,ENSG00000049247,protein_coding,7913572,7911572,7915572,XLOC_000066,PER3,chr1:7844253-7905238,7844253,7905238
1,8014351,8045565,1,PARK7,ENSG00000116288,protein_coding,8014351,8012351,8016351,XLOC_000067,PARK7,chr1:8021713-8045342,8021713,8045342
1,8042941,8043043,-1,Y_RNA,ENSG00000200344,misc_RNA,8043043,8041043,8045043,XLOC_000067,PARK7,chr1:8021713-8045342,8021713,8045342
1,8064464,8086368,-1,ERRFI1,ENSG00000116285,protein_coding,8086368,8084368,8088368,XLOC_000068,-,chr1:8059907-8067217,8059907,8067217
1,8086798,8182762,1,RP11-431K24.1,ENSG00000238290,lincRNA,8086798,8084798,8088798,XLOC_000069,-,chr1:8137426-8215202,8137426,8215202
1,8266494,8266657,-1,RNU1-7P,ENSG00000200975,snRNA,8266657,8264657,8268657,XLOC_000070,-,chr1:8261449-8275225,8261449,8275225
1,8268732,8275270,1,RP11-431K24.3,ENSG00000227634,lincRNA,8268732,8266732,8270732,XLOC_000070,-,chr1:8261449-8275225,8261449,8275225
1,8377886,8404227,1,SLC45A1,ENSG00000162426,protein_coding,8377886,8375886,8379886,XLOC_000071,SLC45A1,chr1:8378166-8404227,8378166,8404227
1,8388127,8388239,1,Y_RNA,ENSG00000252254,misc_RNA,8388127,8386127,8390127,XLOC_000071,SLC45A1,chr1:8378166-8404227,8378166,8404227
1,8921061,8939308,-1,ENO1,ENSG00000074800,protein_coding,8939308,8937308,8941308,XLOC_000072,-,chr1:8938918-8939347,8938918,8939347
1,8938894,8939953,1,ENO1-AS1,ENSG00000230679,antisense,8938894,8936894,8940894,XLOC_000072,-,chr1:8938918-8939347,8938918,8939347
1,9005926,9035151,1,CA6,ENSG00000131686,protein_coding,9005926,9003926,9007926,XLOC_000073,CA6,chr1:9005921-9035148,9005921,9035148
1,9211727,9211836,-1,MIR34A,ENSG00000207865,miRNA,9211836,9209836,9213836,XLOC_000074,-,chr1:9208085-9247380,9208085,9247380
1,9242066,9262678,-1,RP3-510D11.1,ENSG00000228526,lincRNA,9262678,9260678,9264678,XLOC_000074,-,chr1:9208085-9247380,9208085,9247380
1,9242263,9252148,1,RP3-510D11.2,ENSG00000234546,lincRNA,9242263,9240263,9244263,XLOC_000074,-,chr1:9208085-9247380,9208085,9247380
1,9294834,9331396,1,H6PD,ENSG00000049239,protein_coding,9294834,9292834,9296834,XLOC_000075,H6PD,chr1:9294806-9331607,9294806,9331607
1,9352939,9429591,1,SPSB1,ENSG00000171621,protein_coding,9352939,9350939,9354939,XLOC_000076,SPSB1,chr1:9352940-9429590,9352940,9429590
1,9599541,9645237,1,SLC25A33,ENSG00000171612,protein_coding,9599541,9597541,9601541,XLOC_000077,SLC25A33,chr1:9599499-9645386,9599499,9645386
1,9636485,9637043,1,RP13-15M17.1,ENSG00000231181,pseudogene,9636485,9634485,9638485,XLOC_000077,SLC25A33,chr1:9599499-9645386,9599499,9645386
1,9648932,9674935,1,TMEM201,ENSG00000188807,protein_coding,9648932,9646932,9650932,XLOC_000078,TMEM201,chr1:9648848-9675020,9648848,9675020
1,9711790,9789172,1,PIK3CD,ENSG00000171608,protein_coding,9711790,9709790,9713790,XLOC_000079,PIK3CD,chr1:9711789-9884550,9711789,9884550
1,9712668,9714644,-1,C1orf200,ENSG00000179840,protein_coding,9714644,9712644,9716644,XLOC_000079,PIK3CD,chr1:9711789-9884550,9711789,9884550
1,9720886,9722684,-1,RP11-558F24.2,ENSG00000233268,pseudogene,9722684,9720684,9724684,XLOC_000079,PIK3CD,chr1:9711789-9884550,9711789,9884550
1,9732484,9747613,-1,RP11-558F24.4,ENSG00000231789,antisense,9747613,9745613,9749613,XLOC_000079,PIK3CD,chr1:9711789-9884550,9711789,9884550
1,9789084,9884584,-1,CLSTN1,ENSG00000171603,protein_coding,9884584,9882584,9886584,XLOC_000079,PIK3CD,chr1:9711789-9884550,9711789,9884550
1,9840880,9841298,1,RP11-558F24.6,ENSG00000271264,pseudogene,9840880,9838880,9842880,XLOC_000079,PIK3CD,chr1:9711789-9884550,9711789,9884550
1,9982173,10003465,-1,LZIC,ENSG00000162441,protein_coding,10003465,10001465,10005465,XLOC_000080,NMNAT1,chr1:9982188-10049755,9982188,10049755
1,10002981,10010032,1,RP11-84A14.4,ENSG00000228150,sense_intronic,10002981,10000981,10004981,XLOC_000080,NMNAT1,chr1:9982188-10049755,9982188,10049755
1,10003486,10045559,1,NMNAT1,ENSG00000173614,protein_coding,10003486,10001486,10005486,XLOC_000080,NMNAT1,chr1:9982188-10049755,9982188,10049755
1,10007376,10007694,1,RN7SKP269,ENSG00000202415,misc_RNA,10007376,10005376,10009376,XLOC_000080,NMNAT1,chr1:9982188-10049755,9982188,10049755
1,10027439,10027516,1,MIR5697,ENSG00000265521,miRNA,10027439,10025439,10029439,XLOC_000080,NMNAT1,chr1:9982188-10049755,9982188,10049755
1,10043199,10044626,1,RP11-807G9.2,ENSG00000241326,sense_intronic,10043199,10041199,10045199,XLOC_000080,NMNAT1,chr1:9982188-10049755,9982188,10049755
1,10057264,10076078,1,RBP7,ENSG00000162444,protein_coding,10057264,10055264,10059264,XLOC_000081,RBP7,chr1:10057254-10076078,10057254,10076078
1,10092890,10241297,1,UBE4B,ENSG00000130939,protein_coding,10092890,10090890,10094890,XLOC_000082,UBE4B,chr1:10093040-10241296,10093040,10241296
1,10114503,10114839,-1,RP11-496H15.2,ENSG00000224340,pseudogene,10114839,10112839,10116839,XLOC_000082,UBE4B,chr1:10093040-10241296,10093040,10241296
1,10118729,10119706,1,PGAM1P11,ENSG00000233623,pseudogene,10118729,10116729,10120729,XLOC_000082,UBE4B,chr1:10093040-10241296,10093040,10241296
1,10223326,10223432,1,RNU6-828P,ENSG00000201746,snRNA,10223326,10221326,10225326,XLOC_000082,UBE4B,chr1:10093040-10241296,10093040,10241296
1,10270863,10441661,1,KIF1B,ENSG00000054523,protein_coding,10270863,10268863,10272863,XLOC_000083,KIF1B,chr1:10270440-10441945,10270440,10441945
1,10287776,10287861,1,MIR1273D,ENSG00000264881,miRNA,10287776,10285776,10289776,XLOC_000083,KIF1B,chr1:10270440-10441945,10270440,10441945
1,10359024,10359130,1,RNU6-37P,ENSG00000199562,snRNA,10359024,10357024,10361024,XLOC_000083,KIF1B,chr1:10270440-10441945,10270440,10441945
1,10366523,10366813,1,RN7SL731P,ENSG00000264501,misc_RNA,10366523,10364523,10368523,XLOC_000083,KIF1B,chr1:10270440-10441945,10270440,10441945
1,10458649,10480201,1,PGD,ENSG00000142657,protein_coding,10458649,10456649,10460649,XLOC_000084,PGD,chr1:10459084-10480201,10459084,10480201
1,10489938,10490734,-1,RP4-736L20.3,ENSG00000271989,antisense,10490734,10488734,10492734,XLOC_000085,APITD1,chr1:10489915-10513512,10489915,10513512
1,10490159,10512210,1,APITD1,ENSG00000175279,protein_coding,10490159,10488159,10492159,XLOC_000085,APITD1,chr1:10489915-10513512,10489915,10513512
1,10490159,10512210,1,APITD1-CORT,ENSG00000251503,protein_coding,10490159,10488159,10492159,XLOC_000085,APITD1,chr1:10489915-10513512,10489915,10513512
1,10509776,10511959,1,CORT,ENSG00000241563,protein_coding,10509776,10507776,10511776,XLOC_000085,APITD1,chr1:10489915-10513512,10489915,10513512
1,10489938,10490734,-1,RP4-736L20.3,ENSG00000271989,antisense,10490734,10488734,10492734,XLOC_000085,APITD1-CORT,chr1:10489915-10513512,10489915,10513512
1,10490159,10512210,1,APITD1,ENSG00000175279,protein_coding,10490159,10488159,10492159,XLOC_000085,APITD1-CORT,chr1:10489915-10513512,10489915,10513512
1,10490159,10512210,1,APITD1-CORT,ENSG00000251503,protein_coding,10490159,10488159,10492159,XLOC_000085,APITD1-CORT,chr1:10489915-10513512,10489915,10513512
1,10509776,10511959,1,CORT,ENSG00000241563,protein_coding,10509776,10507776,10511776,XLOC_000085,APITD1-CORT,chr1:10489915-10513512,10489915,10513512
1,10489938,10490734,-1,RP4-736L20.3,ENSG00000271989,antisense,10490734,10488734,10492734,XLOC_000085,CORT,chr1:10489915-10513512,10489915,10513512
1,10490159,10512210,1,APITD1,ENSG00000175279,protein_coding,10490159,10488159,10492159,XLOC_000085,CORT,chr1:10489915-10513512,10489915,10513512
1,10490159,10512210,1,APITD1-CORT,ENSG00000251503,protein_coding,10490159,10488159,10492159,XLOC_000085,CORT,chr1:10489915-10513512,10489915,10513512
1,10509776,10511959,1,CORT,ENSG00000241563,protein_coding,10509776,10507776,10511776,XLOC_000085,CORT,chr1:10489915-10513512,10489915,10513512
1,10532345,10690815,1,PEX14,ENSG00000142655,protein_coding,10532345,10530345,10534345,XLOC_000086,PEX14,chr1:10534929-10691112,10534929,10691112
1,10676893,10677170,1,RN7SL614P,ENSG00000243267,misc_RNA,10676893,10674893,10678893,XLOC_000086,PEX14,chr1:10534929-10691112,10534929,10691112
1,11072414,11085796,1,TARDBP,ENSG00000120948,protein_coding,11072414,11070414,11074414,XLOC_000087,TARDBP,chr1:11071779-11107586,11071779,11107586
1,11086580,11107290,-1,MASP2,ENSG00000009724,protein_coding,11107290,11105290,11109290,XLOC_000087,TARDBP,chr1:11071779-11107586,11071779,11107586
1,11089716,11090585,1,RP4-635E18.8,ENSG00000271895,antisense,11089716,11087716,11091716,XLOC_000087,TARDBP,chr1:11071779-11107586,11071779,11107586
1,11166592,11322564,-1,MTOR,ENSG00000198793,protein_coding,11322564,11320564,11324564,XLOC_000088,ANGPTL7,chr1:11166587-11323500,11166587,11323500
1,11203955,11209594,1,MTOR-AS1,ENSG00000225602,antisense,11203955,11201955,11205955,XLOC_000088,ANGPTL7,chr1:11166587-11323500,11166587,11323500
1,11212407,11212509,1,RNU6-537P,ENSG00000253086,snRNA,11212407,11210407,11214407,XLOC_000088,ANGPTL7,chr1:11166587-11323500,11166587,11323500
1,11229564,11229670,-1,snoU13,ENSG00000271794,snoRNA,11229670,11227670,11231670,XLOC_000088,ANGPTL7,chr1:11166587-11323500,11166587,11323500
1,11249398,11256038,1,ANGPTL7,ENSG00000171819,protein_coding,11249398,11247398,11251398,XLOC_000088,ANGPTL7,chr1:11166587-11323500,11166587,11323500
1,11286311,11286417,1,RNU6-291P,ENSG00000207451,snRNA,11286311,11284311,11288311,XLOC_000088,ANGPTL7,chr1:11166587-11323500,11166587,11323500
1,11293020,11293169,1,RPL39P6,ENSG00000238173,pseudogene,11293020,11291020,11295020,XLOC_000088,ANGPTL7,chr1:11166587-11323500,11166587,11323500
1,11333263,11356106,1,UBIAD1,ENSG00000120942,protein_coding,11333263,11331263,11335263,XLOC_000089,UBIAD1,chr1:11333209-11359833,11333209,11359833
1,11338673,11339408,-1,UBE2V2P3,ENSG00000238199,pseudogene,11339408,11337408,11341408,XLOC_000089,UBIAD1,chr1:11333209-11359833,11333209,11359833
1,11539223,11597641,1,PTCHD2,ENSG00000204624,protein_coding,11539223,11537223,11541223,XLOC_000090,PTCHD2,chr1:11539294-11597640,11539294,11597640
1,11708424,11715842,-1,FBXO2,ENSG00000116661,protein_coding,11715842,11713842,11717842,XLOC_000091,FBXO44,chr1:11705686-11723384,11705686,11723384
1,11714432,11723384,1,FBXO44,ENSG00000132879,protein_coding,11714432,11712432,11716432,XLOC_000091,FBXO44,chr1:11705686-11723384,11705686,11723384
1,11724181,11734411,1,FBXO6,ENSG00000116663,protein_coding,11724181,11722181,11726181,XLOC_000092,FBXO6,chr1:11724149-11734448,11724149,11734448
1,11751786,11785914,1,DRAXIN,ENSG00000162490,protein_coding,11751786,11749786,11753786,XLOC_000093,C1orf187,chr1:11751780-11780336,11751780,11780336
1,11796141,11814859,1,AGTRAP,ENSG00000177674,protein_coding,11796141,11794141,11798141,XLOC_000094,AGTRAP,chr1:11795886-11813153,11795886,11813153
1,11821844,11849642,1,C1orf167,ENSG00000215910,protein_coding,11821844,11819844,11823844,XLOC_000095,CLCN6,chr1:11845656-11908127,11845656,11908127
1,11845780,11866977,-1,MTHFR,ENSG00000177000,protein_coding,11866977,11864977,11868977,XLOC_000095,CLCN6,chr1:11845656-11908127,11845656,11908127
1,11866207,11903201,1,CLCN6,ENSG00000011021,protein_coding,11866207,11864207,11868207,XLOC_000095,CLCN6,chr1:11845656-11908127,11845656,11908127
1,11901074,11908136,1,NPPA-AS1,ENSG00000242349,antisense,11901074,11899074,11903074,XLOC_000095,CLCN6,chr1:11845656-11908127,11845656,11908127
1,11905766,11908402,-1,NPPA,ENSG00000175206,protein_coding,11908402,11906402,11910402,XLOC_000095,CLCN6,chr1:11845656-11908127,11845656,11908127
1,11994262,12035595,1,PLOD1,ENSG00000083444,protein_coding,11994262,11992262,11996262,XLOC_000096,PLOD1,chr1:11994745-12035594,11994745,12035594
1,12040238,12073571,1,MFN2,ENSG00000116688,protein_coding,12040238,12038238,12042238,XLOC_000097,MFN2,chr1:12040206-12073572,12040206,12073572
1,12079523,12092102,1,MIIP,ENSG00000116691,protein_coding,12079523,12077523,12081523,XLOC_000098,MIIP,chr1:12079381-12092204,12079381,12092204
1,12084069,12084181,-1,Y_RNA,ENSG00000202461,misc_RNA,12084181,12082181,12086181,XLOC_000098,MIIP,chr1:12079381-12092204,12079381,12092204
1,12123434,12204264,1,TNFRSF8,ENSG00000120949,protein_coding,12123434,12121434,12125434,XLOC_000099,TNFRSF8,chr1:12123433-12204264,12123433,12204264
1,12137938,12138041,-1,RNU6-777P,ENSG00000201135,snRNA,12138041,12136041,12140041,XLOC_000099,TNFRSF8,chr1:12123433-12204264,12123433,12204264
1,12140350,12140604,-1,RP11-426M1.2,ENSG00000227875,pseudogene,12140604,12138604,12142604,XLOC_000099,TNFRSF8,chr1:12123433-12204264,12123433,12204264
1,12227060,12269285,1,TNFRSF1B,ENSG00000028137,protein_coding,12227060,12225060,12229060,XLOC_000100,TNFRSF1B,chr1:12227059-12269277,12227059,12269277
1,12251770,12251830,1,MIR4632,ENSG00000263676,miRNA,12251770,12249770,12253770,XLOC_000100,TNFRSF1B,chr1:12227059-12269277,12227059,12269277
1,12290124,12572099,1,VPS13D,ENSG00000048707,protein_coding,12290124,12288124,12292124,XLOC_000101,VPS13D,chr1:12290074-12572098,12290074,12572098
1,12567300,12567451,1,SNORA59A,ENSG00000239149,snoRNA,12567300,12565300,12569300,XLOC_000101,VPS13D,chr1:12290074-12572098,12290074,12572098
1,12290124,12572099,1,VPS13D,ENSG00000048707,protein_coding,12290124,12288124,12292124,XLOC_000102,SNORA59A,chr1:12290074-12572098,12290074,12572098
1,12567300,12567451,1,SNORA59A,ENSG00000239149,snoRNA,12567300,12565300,12569300,XLOC_000102,SNORA59A,chr1:12290074-12572098,12290074,12572098
1,12587766,12588462,1,RP5-888M10.2,ENSG00000229484,lincRNA,12587766,12585766,12589766,XLOC_000103,-,chr1:12585603-12591120,12585603,12591120
1,12704566,12727097,1,AADACL4,ENSG00000204518,protein_coding,12704566,12702566,12706566,XLOC_000105,AADACL4,chr1:12704565-12727097,12704565,12727097
1,12776118,12788726,1,AADACL3,ENSG00000188984,protein_coding,12776118,12774118,12778118,XLOC_000106,AADACL3,chr1:12776117-12788726,12776117,12788726
1,12806163,12823847,1,C1orf158,ENSG00000157330,protein_coding,12806163,12804163,12808163,XLOC_000107,C1orf158,chr1:12806162-12821102,12806162,12821102
1,12834984,12838049,1,PRAMEF12,ENSG00000116726,protein_coding,12834984,12832984,12836984,XLOC_000108,PRAMEF12,chr1:12834983-12838048,12834983,12838048
1,12851546,12856777,1,PRAMEF1,ENSG00000116721,protein_coding,12851546,12849546,12853546,XLOC_000109,PRAMEF1,chr1:12851545-12856777,12851545,12856777
1,12916941,12921764,1,PRAMEF2,ENSG00000120952,protein_coding,12916941,12914941,12918941,XLOC_000110,PRAMEF2,chr1:12916940-12921764,12916940,12921764
1,12976450,12980569,1,PRAMEF7,ENSG00000204510,protein_coding,12976450,12974450,12978450,XLOC_000111,PRAMEF7,chr1:12976449-12980568,12976449,12980568
1,12976450,12980569,1,PRAMEF7,ENSG00000204510,protein_coding,12976450,12974450,12978450,XLOC_000111,PRAMEF8,chr1:12976449-12980568,12976449,12980568
1,12998181,13117751,-1,PRAMEF6,ENSG00000232423,protein_coding,13117751,13115751,13119751,XLOC_000112,PRAMEF22,chr1:13035542-13038381,13035542,13038381
1,13035543,13038381,1,PRAMEF22,ENSG00000204508,protein_coding,13035543,13033543,13037543,XLOC_000112,PRAMEF22,chr1:13035542-13038381,13035542,13038381
1,13359819,13369057,1,PRAMEF5,ENSG00000204502,protein_coding,13359819,13357819,13361819,XLOC_000113,PRAMEF5,chr1:13359818-13369057,13359818,13369057
1,13421176,13428191,1,PRAMEF9,ENSG00000204501,protein_coding,13421176,13419176,13423176,XLOC_000114,PRAMEF9,chr1:13421175-13428191,13421175,13428191
1,13495254,13498260,1,PRAMEF16,ENSG00000204488,protein_coding,13495254,13493254,13497254,XLOC_000115,PRAMEF16,chr1:13495253-13498259,13495253,13498259
1,13516066,13526943,1,PRAMEF21,ENSG00000204486,protein_coding,13516066,13514066,13518066,XLOC_000116,PRAMEF20,chr1:13516065-13526943,13516065,13526943
1,13516066,13526943,1,PRAMEF21,ENSG00000204486,protein_coding,13516066,13514066,13518066,XLOC_000116,PRAMEF21,chr1:13516065-13526943,13516065,13526943
1,13641973,13648988,1,PRAMEF15,ENSG00000157358,protein_coding,13641973,13639973,13643973,XLOC_000117,PRAMEF9,chr1:13641972-13648988,13641972,13648988
1,13716092,13719089,1,PRAMEF17,ENSG00000204479,protein_coding,13716092,13714092,13718092,XLOC_000118,PRAMEF17,chr1:13716087-13719064,13716087,13719064
1,13736907,13747803,1,PRAMEF20,ENSG00000204478,protein_coding,13736907,13734907,13738907,XLOC_000119,PRAMEF20,chr1:13736906-13747803,13736906,13747803
1,13736907,13747803,1,PRAMEF20,ENSG00000204478,protein_coding,13736907,13734907,13738907,XLOC_000119,PRAMEF21,chr1:13736906-13747803,13736906,13747803
1,13909960,13944452,1,PDPN,ENSG00000162493,protein_coding,13909960,13907960,13911960,XLOC_000120,PDPN,chr1:13910251-13944452,13910251,13944452
1,14026693,14151574,1,PRDM2,ENSG00000116731,protein_coding,14026693,14024693,14028693,XLOC_000121,PRDM2,chr1:14026561-14151574,14026561,14151574
1,14925200,15444539,1,KAZN,ENSG00000189337,protein_coding,14925200,14923200,14927200,XLOC_000122,KAZ,chr1:14925195-15546974,14925195,15546974
1,15018625,15019109,-1,TBCAP2,ENSG00000235829,pseudogene,15019109,15017109,15021109,XLOC_000122,KAZ,chr1:14925195-15546974,14925195,15546974
1,15442448,15478960,-1,TMEM51-AS1,ENSG00000175147,processed_transcript,15478960,15476960,15480960,XLOC_000122,KAZ,chr1:14925195-15546974,14925195,15546974
1,15479028,15546976,1,TMEM51,ENSG00000171729,protein_coding,15479028,15477028,15481028,XLOC_000122,KAZ,chr1:14925195-15546974,14925195,15546974
1,15490840,15497813,-1,C1orf195,ENSG00000204464,protein_coding,15497813,15495813,15499813,XLOC_000122,KAZ,chr1:14925195-15546974,14925195,15546974
1,15518324,15519341,-1,RP1-21O18.3,ENSG00000215720,pseudogene,15519341,15517341,15521341,XLOC_000122,KAZ,chr1:14925195-15546974,14925195,15546974
1,14925200,15444539,1,KAZN,ENSG00000189337,protein_coding,14925200,14923200,14927200,XLOC_000123,TMEM51,chr1:14925195-15546974,14925195,15546974
1,15018625,15019109,-1,TBCAP2,ENSG00000235829,pseudogene,15019109,15017109,15021109,XLOC_000123,TMEM51,chr1:14925195-15546974,14925195,15546974
1,15442448,15478960,-1,TMEM51-AS1,ENSG00000175147,processed_transcript,15478960,15476960,15480960,XLOC_000123,TMEM51,chr1:14925195-15546974,14925195,15546974
1,15479028,15546976,1,TMEM51,ENSG00000171729,protein_coding,15479028,15477028,15481028,XLOC_000123,TMEM51,chr1:14925195-15546974,14925195,15546974
