Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
1,26346375,26362955,1,EXTL1,ENSG00000158008,protein_coding,26346375,26344375,26348375,XLOC_000211,EXTL1,chr1:26348270-26362954,26348270,26362954
1,26437664,26452034,1,PDIK1L,ENSG00000175087,protein_coding,26437664,26435664,26439664,XLOC_000212,PDIK1L,chr1:26437186-26452063,26437186,26452063
1,26496362,26498551,1,ZNF593,ENSG00000142684,protein_coding,26496362,26494362,26498362,XLOC_000214,ZNF593,chr1:26496387-26497364,26496387,26497364
1,26503894,26516377,1,CNKSR1,ENSG00000142675,protein_coding,26503894,26501894,26505894,XLOC_000215,CNKSR1,chr1:26503969-26516375,26503969,26516375
1,26517052,26529459,1,CATSPER4,ENSG00000188782,protein_coding,26517052,26515052,26519052,XLOC_000216,CATSPER4,chr1:26517118-26529033,26517118,26529033
1,26605667,26608007,1,SH3BGRL3,ENSG00000142669,protein_coding,26605667,26603667,26607667,XLOC_000218,SH3BGRL3,chr1:26560341-26608383,26560341,26608383
1,26644448,26647014,1,CD52,ENSG00000169442,protein_coding,26644448,26642448,26646448,XLOC_000219,CD52,chr1:26608736-26647014,26608736,26647014
1,26737269,26756213,1,LIN28A,ENSG00000131914,protein_coding,26737269,26735269,26739269,XLOC_000220,LIN28A,chr1:26737268-26756219,26737268,26756219
1,26758773,26797785,1,DHDDS,ENSG00000117682,protein_coding,26758773,26756773,26760773,XLOC_000221,DHDDS,chr1:26758713-26803179,26758713,26803179
1,26798941,26802463,1,HMGN2,ENSG00000198830,protein_coding,26798941,26796941,26800941,XLOC_000221,HMGN2,chr1:26758713-26803179,26758713,26803179
1,26856252,26901521,1,RPS6KA1,ENSG00000117676,protein_coding,26856252,26854252,26858252,XLOC_000222,RPS6KA1,chr1:26856248-26901520,26856248,26901520
1,26881033,26881084,1,MIR1976,ENSG00000238705,miRNA,26881033,26879033,26883033,XLOC_000223,MIR1976,chr1:26856248-26901520,26856248,26901520
1,27022524,27108595,1,ARID1A,ENSG00000117713,protein_coding,27022524,27020524,27024524,XLOC_000224,ARID1A,chr1:27021788-27108679,27021788,27108679
1,27113963,27124889,1,PIGV,ENSG00000060642,protein_coding,27113963,27111963,27115963,XLOC_000225,PIGV,chr1:27113652-27124952,27113652,27124952
1,27153201,27184093,1,ZDHHC18,ENSG00000204160,protein_coding,27153201,27151201,27155201,XLOC_000226,ZDHHC18,chr1:27153200-27182211,27153200,27182211
1,27189633,27190947,1,SFN,ENSG00000175793,protein_coding,27189633,27187633,27191633,XLOC_000227,SFN,chr1:27189632-27190947,27189632,27190947
1,27226729,27273353,1,NUDC,ENSG00000090273,protein_coding,27226729,27224729,27228729,XLOC_000228,NUDC,chr1:27248223-27272887,27248223,27272887
1,27320198,27327389,1,TRNP1,ENSG00000253368,protein_coding,27320198,27318198,27322198,XLOC_000229,TRNP1,chr1:27320169-27327714,27320169,27327714
1,27561007,27635110,1,WDTC1,ENSG00000142784,protein_coding,27561007,27559007,27563007,XLOC_000230,WDTC1,chr1:27561006-27635206,27561006,27635206
1,27648651,27662891,1,TMEM222,ENSG00000186501,protein_coding,27648651,27646651,27650651,XLOC_000231,TMEM222,chr1:27648635-27662891,27648635,27662891
1,27668513,27680421,1,SYTL1,ENSG00000142765,protein_coding,27668513,27666513,27670513,XLOC_000233,SYTL1,chr1:27668406-27680428,27668406,27680428
1,27719148,27722318,1,GPR3,ENSG00000181773,protein_coding,27719148,27717148,27721148,XLOC_000234,GPR3,chr1:27719151-27722317,27719151,27722317
1,27860546,27930942,-1,AHDC1,ENSG00000126705,protein_coding,27930942,27928942,27932942,XLOC_000235,AHDC1,chr1:27860755-27930712,27860755,27930712
1,28052490,28089633,1,FAM76A,ENSG00000009780,protein_coding,28052490,28050490,28054490,XLOC_000236,FAM76A,chr1:28052472-28089629,28052472,28089629
1,28099694,28150963,1,STX12,ENSG00000117758,protein_coding,28099694,28097694,28101694,XLOC_000237,STX12,chr1:28099693-28150963,28099693,28150963
1,28157289,28178187,1,PPP1R8,ENSG00000117751,protein_coding,28157289,28155289,28159289,XLOC_000238,PPP1R8,chr1:28157251-28178183,28157251,28178183
1,28160912,28161077,1,SCARNA1,ENSG00000252947,snoRNA,28160912,28158912,28162912,XLOC_000239,SCARNA1,chr1:28157251-28178183,28157251,28178183
1,28261504,28285668,1,SMPDL3B,ENSG00000130768,protein_coding,28261504,28259504,28263504,XLOC_000241,SMPDL3B,chr1:28261443-28294606,28261443,28294606
1,28285973,28294607,1,XKR8,ENSG00000158156,protein_coding,28285973,28283973,28287973,XLOC_000241,XKR8,chr1:28261443-28294606,28261443,28294606
1,28562620,28573417,1,ATPIF1,ENSG00000130770,protein_coding,28562620,28560620,28564620,XLOC_000242,ATPIF1,chr1:28562610-28564611,28562610,28564611
1,28586038,28609002,1,SESN2,ENSG00000130766,protein_coding,28586038,28584038,28588038,XLOC_000243,SESN2,chr1:28586005-28609070,28586005,28609070
1,28655513,28662476,1,MED18,ENSG00000130772,protein_coding,28655513,28653513,28657513,XLOC_000244,MED18,chr1:28655512-28662478,28655512,28662478
1,28696114,28826881,1,PHACTR4,ENSG00000204138,protein_coding,28696114,28694114,28698114,XLOC_000245,PHACTR4,chr1:28696084-28827022,28696084,28827022
1,28832455,28865812,1,RCC1,ENSG00000180198,protein_coding,28832455,28830455,28834455,XLOC_000246,RCC1,chr1:28832454-28870581,28832454,28870581
1,28879597,28905051,1,TRNAU1AP,ENSG00000180098,protein_coding,28879597,28877597,28881597,XLOC_000247,TRNAU1AP,chr1:28879429-28909016,28879429,28909016
1,28918712,28921955,1,RAB42,ENSG00000188060,protein_coding,28918712,28916712,28920712,XLOC_000248,RAB42,chr1:28918711-28923252,28918711,28923252
1,28975112,28975245,1,RNU11,ENSG00000270103,lincRNA,28975112,28973112,28977112,XLOC_000249,RNU11,chr1:28969677-28975645,28969677,28975645
1,28995244,29045865,1,GMEB1,ENSG00000162419,protein_coding,28995244,28993244,28997244,XLOC_000250,GMEB1,chr1:28994828-29043803,28994828,29043803
1,29063133,29096287,1,YTHDF2,ENSG00000198492,protein_coding,29063133,29061133,29065133,XLOC_000251,YTHDF2,chr1:29063132-29096294,29063132,29096294
1,29138654,29190208,1,OPRD1,ENSG00000116329,protein_coding,29138654,29136654,29140654,XLOC_000252,OPRD1,chr1:29138653-29191092,29138653,29191092
1,29213603,29446553,1,EPB41,ENSG00000159023,protein_coding,29213603,29211603,29215603,XLOC_000253,EPB41,chr1:29213438-29450421,29213438,29450421
1,29563028,29653325,1,PTPRU,ENSG00000060656,protein_coding,29563028,29561028,29565028,XLOC_000254,PTPRU,chr1:29563019-29653355,29563019,29653355
1,31769842,31837783,1,ZCCHC17,ENSG00000121766,protein_coding,31769842,31767842,31771842,XLOC_000258,ZCCHC17,chr1:31769841-31846045,31769841,31846045
1,31882412,31907525,1,SERINC2,ENSG00000168528,protein_coding,31882412,31880412,31884412,XLOC_000259,SERINC2,chr1:31882411-31907527,31882411,31907527
1,32042116,32053288,1,TINAGL1,ENSG00000142910,protein_coding,32042116,32040116,32044116,XLOC_000262,TINAGL1,chr1:32042005-32053289,32042005,32053289
1,32083287,32098119,1,HCRTR1,ENSG00000121764,protein_coding,32083287,32081287,32085287,XLOC_000263,HCRTR1,chr1:32083300-32092919,32083300,32092919
1,32479430,32526451,1,KHDRBS1,ENSG00000121774,protein_coding,32479430,32477430,32481430,XLOC_000264,KHDRBS1,chr1:32479112-32525975,32479112,32525975
1,32537632,32568467,1,TMEM39B,ENSG00000121775,protein_coding,32537632,32535632,32539632,XLOC_000265,TMEM39B,chr1:32538345-32568569,32538345,32568569
1,32573639,32642169,1,KPNA6,ENSG00000025800,protein_coding,32573639,32571639,32575639,XLOC_000266,KPNA6,chr1:32573378-32642297,32573378,32642297
1,32645287,32663886,1,TXLNA,ENSG00000084652,protein_coding,32645287,32643287,32647287,XLOC_000267,TXLNA,chr1:32645269-32664215,32645269,32664215
1,32665987,32670988,1,CCDC28B,ENSG00000160050,protein_coding,32665987,32663987,32667987,XLOC_000268,CCDC28B,chr1:32664620-32708947,32664620,32708947
1,32674695,32681797,1,DCDC2B,ENSG00000222046,protein_coding,32674695,32672695,32676695,XLOC_000268,DCDC2B,chr1:32664620-32708947,32664620,32708947
1,32671236,32674288,1,IQCC,ENSG00000160051,protein_coding,32671236,32669236,32673236,XLOC_000268,IQCC,chr1:32664620-32708947,32664620,32708947
1,32687529,32697205,1,EIF3I,ENSG00000084623,protein_coding,32687529,32685529,32689529,XLOC_000269,EIF3I,chr1:32664620-32708947,32664620,32708947
1,32712834,32714457,1,FAM167B,ENSG00000183615,protein_coding,32712834,32710834,32714834,XLOC_000270,FAM167B,chr1:32712817-32714461,32712817,32714461
1,32716840,32751766,1,LCK,ENSG00000182866,protein_coding,32716840,32714840,32718840,XLOC_000271,LCK,chr1:32716839-32751766,32716839,32751766
1,32757687,32799236,1,HDAC1,ENSG00000116478,protein_coding,32757687,32755687,32759687,XLOC_000272,HDAC1,chr1:32757707-32799224,32757707,32799224
1,32817122,32829913,1,TSSK3,ENSG00000162526,protein_coding,32817122,32815122,32819122,XLOC_000274,TSSK3,chr1:32827861-32860062,32827861,32860062
1,32930670,32962287,1,ZBTB8B,ENSG00000273274,protein_coding,32930670,32928670,32932670,XLOC_000275,ZBTB8B,chr1:32930600-32953545,32930600,32953545
1,33005028,33071540,1,ZBTB8A,ENSG00000160062,protein_coding,33005028,33003028,33007028,XLOC_000276,ZBTB8A,chr1:33004771-33071631,33004771,33071631
1,33116743,33151812,1,RBBP4,ENSG00000162521,protein_coding,33116743,33114743,33118743,XLOC_000277,RBBP4,chr1:33116748-33168361,33116748,33168361
1,33207486,33240571,1,KIAA1522,ENSG00000162522,protein_coding,33207486,33205486,33209486,XLOC_000278,KIAA1522,chr1:33207097-33324476,33207097,33324476
1,33282368,33324476,1,S100PBP,ENSG00000116497,protein_coding,33282368,33280368,33284368,XLOC_000279,S100PBP,chr1:33207097-33324476,33207097,33324476
1,33351595,33364042,1,HPCA,ENSG00000121905,protein_coding,33351595,33349595,33353595,XLOC_000280,HPCA,chr1:33352097-33366953,33352097,33366953
1,33546705,33586131,1,ADC,ENSG00000142920,protein_coding,33546705,33544705,33548705,XLOC_000281,ADC,chr1:33546713-33586114,33546713,33586114
1,33722146,33766320,1,ZNF362,ENSG00000160094,protein_coding,33722146,33720146,33724146,XLOC_000282,ZNF362,chr1:33721925-33767537,33721925,33767537
1,33789224,33896653,-1,PHC2,ENSG00000134686,protein_coding,33896653,33894653,33898653,XLOC_000284,PHC2,chr1:33789185-33896674,33789185,33896674
1,33938246,33962107,1,ZSCAN20,ENSG00000121903,protein_coding,33938246,33936246,33940246,XLOC_000285,ZSCAN20,chr1:33938222-33967208,33938222,33967208
1,34326076,34330392,1,HMGB4,ENSG00000176256,protein_coding,34326076,34324076,34328076,XLOC_000286,HMGB4,chr1:33979608-34631443,33979608,34631443
1,34632484,34684732,1,C1orf94,ENSG00000142698,protein_coding,34632484,34630484,34634484,XLOC_000287,C1orf94,chr1:34632623-34684731,34632623,34684731
1,35220648,35224113,1,GJB5,ENSG00000189280,protein_coding,35220648,35218648,35222648,XLOC_000288,GJB5,chr1:35220720-35224112,35220720,35224112
1,35225342,35229325,1,GJB4,ENSG00000189433,protein_coding,35225342,35223342,35227342,XLOC_000289,GJB4,chr1:35225341-35229325,35225341,35229325
1,35246790,35251970,1,GJB3,ENSG00000188910,protein_coding,35246790,35244790,35248790,XLOC_000290,GJB3,chr1:35246789-35251967,35246789,35251967
1,35258599,35261348,1,GJA4,ENSG00000187513,protein_coding,35258599,35256599,35260599,XLOC_000291,GJA4,chr1:35258598-35261348,35258598,35261348
1,35525387,35581460,1,ZMYM1,ENSG00000197056,protein_coding,35525387,35523387,35527387,XLOC_000292,ZMYM1,chr1:35544957-35582526,35544957,35582526
1,35734568,35887659,1,ZMYM4,ENSG00000146463,protein_coding,35734568,35732568,35736568,XLOC_000293,ZMYM4,chr1:35734280-35887622,35734280,35887622
1,36023074,36032875,1,NCDN,ENSG00000020129,protein_coding,36023074,36021074,36025074,XLOC_000294,NCDN,chr1:36023392-36032761,36023392,36032761
1,36038971,36060929,1,TFAP2E,ENSG00000116819,protein_coding,36038971,36036971,36040971,XLOC_000295,TFAP2E,chr1:36038970-36061183,36038970,36061183
1,36554476,36559533,1,ADPRHL2,ENSG00000116863,protein_coding,36554476,36552476,36556476,XLOC_000299,ADPRHL2,chr1:36549675-36559533,36549675,36559533
1,36549676,36553876,1,TEKT2,ENSG00000092850,protein_coding,36549676,36547676,36551676,XLOC_000299,TEKT2,chr1:36549675-36559533,36549675,36559533
1,36621180,36646450,1,MAP7D1,ENSG00000116871,protein_coding,36621180,36619180,36623180,XLOC_000300,MAP7D1,chr1:36621629-36646487,36621629,36646487
1,36690017,36770958,1,THRAP3,ENSG00000054118,protein_coding,36690017,36688017,36692017,XLOC_000301,THRAP3,chr1:36689872-36770959,36689872,36770959
1,37627164,37627235,1,MIR4255,ENSG00000264698,miRNA,37627164,37625164,37629164,XLOC_000303,MIR4255,chr1:37627163-37627235,37627163,37627235
1,37940153,37949980,1,ZC3H12A,ENSG00000163874,protein_coding,37940153,37938153,37942153,XLOC_000304,ZC3H12A,chr1:37920255-37950164,37920255,37950164
1,38022520,38032458,1,DNALI1,ENSG00000163879,protein_coding,38022520,38020520,38024520,XLOC_000305,DNALI1,chr1:38022519-38061586,38022519,38061586
1,38158090,38175391,1,CDCA8,ENSG00000134690,protein_coding,38158090,38156090,38160090,XLOC_000306,CDCA8,chr1:38158158-38175391,38158158,38175391
1,38259474,38266809,1,MANEAL,ENSG00000185090,protein_coding,38259474,38257474,38261474,XLOC_000307,MANEAL,chr1:38259209-38412729,38259209,38412729
1,38272651,38275126,1,C1orf122,ENSG00000197982,protein_coding,38272651,38270651,38274651,XLOC_000308,C1orf122,chr1:38259209-38412729,38259209,38412729
1,38474930,38490496,1,UTP11L,ENSG00000183520,protein_coding,38474930,38472930,38476930,XLOC_000309,UTP11L,chr1:38477232-38490497,38477232,38490497
1,38554903,38555001,1,MIR3659,ENSG00000265596,miRNA,38554903,38552903,38556903,XLOC_000310,MIR3659,chr1:38512641-38571497,38512641,38571497
1,38554903,38555001,1,MIR3659,ENSG00000265596,miRNA,38554903,38552903,38556903,XLOC_000311,MIR3659,chr1:38512641-38571497,38512641,38571497
1,39456895,39471731,1,AKIRIN1,ENSG00000174574,protein_coding,39456895,39454895,39458895,XLOC_000314,AKIRIN1,chr1:39456888-39473362,39456888,39473362
1,39491990,39500308,1,NDUFS5,ENSG00000168653,protein_coding,39491990,39489990,39493990,XLOC_000315,NDUFS5,chr1:39491336-39500308,39491336,39500308
1,39876151,39882154,1,KIAA0754,ENSG00000255103,protein_coding,39876151,39874151,39878151,XLOC_000317,KIAA0754,chr1:39547117-39952789,39547117,39952789
1,39546988,39952849,1,MACF1,ENSG00000127603,protein_coding,39546988,39544988,39548988,XLOC_000317,MACF1,chr1:39547117-39952789,39547117,39952789
1,39957318,39991607,1,BMP8A,ENSG00000183682,protein_coding,39957318,39955318,39959318,XLOC_000318,BMP8A,chr1:39957308-40025370,39957308,40025370
1,40157854,40229586,1,PPIE,ENSG00000084072,protein_coding,40157854,40155854,40159854,XLOC_000319,PPIE,chr1:40204516-40254533,40204516,40254533
1,40420802,40435638,1,MFSD2A,ENSG00000168389,protein_coding,40420802,40418802,40422802,XLOC_000320,MFSD2A,chr1:40420783-40435648,40420783,40435648
1,40505905,40538321,1,CAP1,ENSG00000131236,protein_coding,40505905,40503905,40507905,XLOC_000321,CAP1,chr1:40506254-40538321,40506254,40538321
1,40627045,40706593,1,RLF,ENSG00000117000,protein_coding,40627045,40625045,40629045,XLOC_000322,RLF,chr1:40627019-40706593,40627019,40706593
1,40711619,40717363,1,TMCO2,ENSG00000188800,protein_coding,40711619,40709619,40713619,XLOC_000323,TMCO2,chr1:40713572-40717365,40713572,40717365
1,40723779,40759856,1,ZMPSTE24,ENSG00000084073,protein_coding,40723779,40721779,40725779,XLOC_000324,ZMPSTE24,chr1:40723732-40759856,40723732,40759856
1,40810522,40888998,1,SMAP2,ENSG00000084070,protein_coding,40810522,40808522,40812522,XLOC_000325,SMAP2,chr1:40839377-40888998,40839377,40888998
1,40997233,41013841,1,ZNF684,ENSG00000117010,protein_coding,40997233,40995233,40999233,XLOC_000329,ZNF684,chr1:40997232-41013841,40997232,41013841
1,41157320,41237275,1,NFYC,ENSG00000066136,protein_coding,41157320,41155320,41159320,XLOC_000330,NFYC,chr1:41154751-41237275,41154751,41237275
1,41220027,41220118,1,MIR30E,ENSG00000198974,miRNA,41220027,41218027,41222027,XLOC_000331,MIR30E,chr1:41154751-41237275,41154751,41237275
1,41222956,41223044,1,MIR30C1,ENSG00000207962,miRNA,41222956,41220956,41224956,XLOC_000332,MIR30C1,chr1:41154751-41237275,41154751,41237275
1,41249684,41306124,1,KCNQ4,ENSG00000117013,protein_coding,41249684,41247684,41251684,XLOC_000333,KCNQ4,chr1:41249683-41306124,41249683,41306124
1,41492872,41707826,-1,SCMH1,ENSG00000010803,protein_coding,41707826,41705826,41709826,XLOC_000335,SCMH1,chr1:41492825-41849314,41492825,41849314
1,41492872,41707826,-1,SCMH1,ENSG00000010803,protein_coding,41707826,41705826,41709826,XLOC_000336,SCMH1,chr1:41492825-41849314,41492825,41849314
1,42619092,42621495,1,GUCA2B,ENSG00000044012,protein_coding,42619092,42617092,42621092,XLOC_000338,GUCA2B,chr1:42619091-42621495,42619091,42621495
1,42846466,42888249,1,RIMKLA,ENSG00000177181,protein_coding,42846466,42844466,42848466,XLOC_000339,RIMKLA,chr1:42846467-42889900,42846467,42889900
1,42921788,42939056,1,PPCS,ENSG00000127125,protein_coding,42921788,42919788,42923788,XLOC_000340,PPCS,chr1:42922172-42926483,42922172,42926483
1,42929001,43120335,1,CCDC30,ENSG00000186409,protein_coding,42929001,42927001,42931001,XLOC_000343,CCDC30,chr1:43000559-43120335,43000559,43120335
1,43124096,43142429,1,PPIH,ENSG00000171960,protein_coding,43124096,43122096,43126096,XLOC_000344,PPIH,chr1:43124017-43142431,43124017,43142431
1,43148098,43168020,1,YBX1,ENSG00000065978,protein_coding,43148098,43146098,43150098,XLOC_000345,YBX1,chr1:43148065-43168020,43148065,43168020
1,43232940,43263968,1,C1orf50,ENSG00000164008,protein_coding,43232940,43230940,43234940,XLOC_000346,C1orf50,chr1:43232836-43247644,43232836,43247644
1,43282795,43310660,1,ERMAP,ENSG00000164010,protein_coding,43282795,43280795,43284795,XLOC_000347,ERMAP,chr1:43270270-43310817,43270270,43310817
1,43312280,43318148,1,ZNF691,ENSG00000164011,protein_coding,43312280,43310280,43314280,XLOC_000348,ZNF691,chr1:43312250-43320066,43312250,43320066
1,43610824,43622067,1,FAM183A,ENSG00000186973,protein_coding,43610824,43608824,43612824,XLOC_000350,FAM183A,chr1:43606245-43622067,43606245,43622067
1,43637820,43720029,1,WDR65,ENSG00000243710,protein_coding,43637820,43635820,43639820,XLOC_000351,WDR65,chr1:43629844-43720029,43629844,43720029
1,43735665,43739673,1,TMEM125,ENSG00000179178,protein_coding,43735665,43733665,43737665,XLOC_000352,TMEM125,chr1:43735664-43739679,43735664,43739679
1,43766664,43788779,1,TIE1,ENSG00000066056,protein_coding,43766664,43764664,43768664,XLOC_000353,TIE1,chr1:43766638-43788779,43766638,43788779
1,43803478,43818443,1,MPL,ENSG00000117400,protein_coding,43803478,43801478,43805478,XLOC_000354,MPL,chr1:43803474-43820135,43803474,43820135
1,43824626,43828874,1,CDC20,ENSG00000117399,protein_coding,43824626,43822626,43826626,XLOC_000355,CDC20,chr1:43824625-43828873,43824625,43828873
1,43916824,43919660,-1,HYI,ENSG00000178922,protein_coding,43919660,43917660,43921660,XLOC_000357,HYI,chr1:43849499-43922328,43849499,43922328
1,43990858,44089343,1,PTPRF,ENSG00000142949,protein_coding,43990858,43988858,43992858,XLOC_000358,PTPRF,chr1:43996529-44089522,43996529,44089522
1,44115829,44171186,1,KDM4A,ENSG00000066135,protein_coding,44115829,44113829,44117829,XLOC_000359,KDM4A,chr1:44115796-44173012,44115796,44173012
1,44398992,44402913,1,ARTN,ENSG00000117407,protein_coding,44398992,44396992,44400992,XLOC_000360,ARTN,chr1:44173168-44407140,44173168,44407140
1,44171495,44396831,1,ST3GAL3,ENSG00000126091,protein_coding,44171495,44169495,44173495,XLOC_000360,ST3GAL3,chr1:44173168-44407140,44173168,44407140
1,44412611,44433694,1,IPO13,ENSG00000117408,protein_coding,44412611,44410611,44414611,XLOC_000361,IPO13,chr1:44409925-44433695,44409925,44433695
1,44435672,44439041,1,DPH2,ENSG00000132768,protein_coding,44435672,44433672,44437672,XLOC_000362,DPH2,chr1:44435573-44439043,44435573,44439043
1,44440159,44443967,1,ATP6V0B,ENSG00000117410,protein_coding,44440159,44438159,44442159,XLOC_000363,ATP6V0B,chr1:44440601-44443972,44440601,44443972
1,44444615,44456840,1,B4GALT2,ENSG00000117411,protein_coding,44444615,44442615,44446615,XLOC_000364,B4GALT2,chr1:44444405-44456842,44444405,44456842
1,44457031,44462200,1,CCDC24,ENSG00000159214,protein_coding,44457031,44455031,44459031,XLOC_000365,CCDC24,chr1:44457279-44506201,44457279,44506201
1,44457172,44497139,-1,SLC6A9,ENSG00000196517,protein_coding,44497139,44495139,44499139,XLOC_000366,SLC6A9,chr1:44457279-44506201,44457279,44506201
1,44584522,44600812,1,KLF17,ENSG00000171872,protein_coding,44584522,44582522,44586522,XLOC_000367,KLF17,chr1:44567257-44601033,44567257,44601033
1,44679127,44686353,1,DMAP1,ENSG00000178028,protein_coding,44679127,44677127,44681127,XLOC_000368,DMAP1,chr1:44679110-44686579,44679110,44686579
