gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value
ENSG00000042493,23,0,14,50,0,2.04
ENSG00000042753,21,0,11,68,0,220.49
ENSG00000042781,0,0,0,7,0,2.28
ENSG00000042813,0,0,0,0,0,0.02
ENSG00000042832,0,0,0,0,0,0.067
ENSG00000042980,0,0,0,0,0,0.267
ENSG00000043039,0,0,4,0,65,0.0
ENSG00000043093,3,0,9,3,0,9.863
ENSG00000043143,45,0,45,59,0,2.044
ENSG00000043355,0,0,0,0,74,0.057
ENSG00000043462,32,0,32,62,0,8.222
ENSG00000043514,13,0,12,9,0,5.826
ENSG00000043591,0,0,28,9,5,2.213
ENSG00000044012,0,0,0,13,0,9.185
ENSG00000044090,25,0,22,26,0,4.651
ENSG00000044115,0,0,0,0,0,26.134
ENSG00000044446,21,0,43,61,0,13.136
ENSG00000044459,22,0,20,46,0,5.238
ENSG00000044524,0,0,7,13,16,2.065
ENSG00000044574,54,0,54,25,0,154.019
ENSG00000046604,19,0,18,23,0,10.203
ENSG00000046647,19,0,16,13,0,6.933
ENSG00000046651,21,0,20,21,0,4.335
ENSG00000046653,0,0,4,0,47,1.038
ENSG00000046774,0,0,0,0,0,0.0
ENSG00000046889,0,0,13,20,0,1.015
ENSG00000047056,34,0,33,72,0,3.308
ENSG00000047188,17,0,32,17,0,4.017
ENSG00000047230,12,0,13,20,0,4.551
ENSG00000047249,30,0,24,34,0,7.712
ENSG00000047315,40,7,48,32,0,12.393
ENSG00000047346,21,0,36,45,0,17.43
ENSG00000047365,43,0,40,48,0,2.025
ENSG00000047410,36,0,32,25,0,8.778
ENSG00000047457,82,0,92,100,0,897.174
ENSG00000047578,21,0,20,9,0,0.867
ENSG00000047579,15,0,13,12,0,4.703
ENSG00000047597,0,0,7,0,6,0.253
ENSG00000047617,0,0,0,0,42,0.03
ENSG00000047621,17,0,24,10,0,2.816
ENSG00000047634,35,0,41,45,7,11.23
ENSG00000047644,0,0,6,26,0,2.274
ENSG00000047648,0,0,0,0,20,0.299
ENSG00000047662,0,0,12,0,24,0.008
ENSG00000047849,22,0,27,35,0,5.438
ENSG00000047932,20,0,31,19,0,9.88
ENSG00000047936,0,0,0,0,0,0.0
ENSG00000048028,21,0,18,17,0,3.426
ENSG00000048052,0,0,21,0,16,0.907
ENSG00000048140,12,0,18,18,0,4.776
ENSG00000048162,25,0,27,24,0,13.315
ENSG00000048342,0,0,7,0,0,0.744
ENSG00000048392,38,0,28,31,0,5.524
ENSG00000048405,0,0,0,0,0,5.368
ENSG00000048462,0,0,0,0,0,0.335
ENSG00000048471,16,0,21,17,0,1.557
ENSG00000048540,0,0,14,0,19,0.063
ENSG00000048545,0,0,0,9,0,0.0
ENSG00000048649,27,0,28,36,0,5.922
ENSG00000048707,20,0,18,28,0,2.412
ENSG00000048740,0,0,0,0,0,2.235
ENSG00000048828,41,0,42,41,0,29.431
ENSG00000048991,28,0,25,23,0,2.325
ENSG00000049089,0,0,18,0,4,0.524
ENSG00000049130,15,0,20,15,0,0.851
ENSG00000049167,23,0,26,22,0,1.543
ENSG00000049192,40,0,39,41,0,0.078
ENSG00000049239,56,0,42,79,0,20.064
ENSG00000049245,17,0,20,19,0,41.146
ENSG00000049246,14,0,18,38,0,5.094
ENSG00000049247,0,0,0,0,0,0.366
ENSG00000049249,0,0,0,12,14,0.14
ENSG00000049283,0,0,0,0,17,0.0
ENSG00000049323,6,0,20,12,0,8.215
ENSG00000049449,0,0,7,0,87,22.134
ENSG00000049540,0,0,3,39,0,3.785
ENSG00000049541,20,0,19,44,0,13.969
ENSG00000049618,66,0,54,78,0,3.051
ENSG00000049656,25,0,28,17,0,18.959
ENSG00000049759,39,0,36,54,0,2.9
ENSG00000049768,7,0,11,13,0,0.417
ENSG00000049769,12,0,24,21,0,0.698
ENSG00000049860,43,0,47,60,0,36.584
ENSG00000049883,15,0,19,13,0,2.747
ENSG00000050030,0,0,4,0,40,0.011
ENSG00000050130,33,0,29,35,0,13.692
ENSG00000050165,0,0,0,0,16,2.167
ENSG00000050327,0,0,0,0,0,3.366
ENSG00000050344,0,0,23,9,7,1.195
ENSG00000050393,32,0,22,40,0,21.87
ENSG00000050405,23,0,19,15,0,5.509
ENSG00000050426,25,0,27,30,0,14.01
ENSG00000050438,16,0,12,18,0,0.047
ENSG00000050555,0,0,0,4,13,1.065
ENSG00000050628,0,0,10,0,19,0.075
ENSG00000050730,0,0,0,0,0,0.054
ENSG00000050748,23,0,30,17,0,4.867
ENSG00000050767,0,10,0,0,4,0.271
ENSG00000050820,40,0,30,36,0,4.831
ENSG00000051009,19,0,35,28,0,10.983
ENSG00000051108,47,0,44,53,0,126.693
ENSG00000051128,0,0,9,12,0,2.0
ENSG00000051180,15,0,18,13,0,0.317
ENSG00000051341,13,0,18,15,0,0.04
ENSG00000051382,22,0,23,27,0,4.369
ENSG00000051523,28,0,12,28,0,87.089
ENSG00000051596,0,0,0,0,0,8.23
ENSG00000051620,29,0,24,54,0,125.548
ENSG00000051825,0,0,0,0,0,1.821
ENSG00000052126,40,1,41,38,0,2.873
ENSG00000052344,7,0,8,33,0,7.517
ENSG00000052723,13,0,17,13,0,7.459
ENSG00000052749,15,0,16,26,0,2.511
ENSG00000052795,33,0,45,35,0,11.031
ENSG00000052802,65,0,69,84,0,144.684
ENSG00000052841,20,0,21,16,0,10.894
ENSG00000052850,13,0,10,0,74,0.0
ENSG00000053108,0,0,3,0,18,0.0
ENSG00000053254,36,0,27,52,0,11.747
ENSG00000053328,0,0,10,17,0,0.108
ENSG00000053371,25,0,22,20,0,61.594
ENSG00000053372,27,0,32,24,0,11.111
ENSG00000053438,0,0,6,18,0,0.145
ENSG00000053501,10,0,17,14,0,47.538
ENSG00000053524,0,0,11,0,13,0.012
ENSG00000053702,0,0,0,0,0,0.306
ENSG00000053747,10,0,9,0,14,0.176
ENSG00000053770,27,0,32,19,0,10.946
ENSG00000053900,11,0,20,34,0,2.969
ENSG00000053918,0,0,0,7,0,1.687
ENSG00000054116,33,0,12,37,0,22.975
ENSG00000054118,29,0,28,29,0,28.402
ENSG00000054148,49,0,31,56,0,34.388
ENSG00000054179,0,0,17,20,6,0.296
ENSG00000054219,0,0,15,20,0,15.685
ENSG00000054267,65,0,39,49,0,11.039
ENSG00000054277,0,0,2,0,0,13.527
ENSG00000054282,48,0,36,36,0,7.434
ENSG00000054356,0,0,0,0,22,0.062
ENSG00000054392,19,0,16,25,0,1.445
ENSG00000054523,34,0,27,41,0,3.267
ENSG00000054598,0,0,26,17,53,1.051
ENSG00000054611,31,0,23,69,0,6.27
ENSG00000054654,27,0,20,21,0,1.844
ENSG00000054690,14,0,13,12,0,0.205
ENSG00000054793,14,0,15,24,0,3.925
ENSG00000054796,0,0,0,0,4,0.0
ENSG00000054803,4,0,18,16,6,0.551
ENSG00000054938,0,0,0,0,8,3.433
ENSG00000054965,21,0,29,28,0,4.457
ENSG00000054967,22,0,13,34,0,0.858
ENSG00000054983,17,0,19,35,0,5.697
ENSG00000055044,26,0,28,26,0,25.164
ENSG00000055070,22,0,21,25,0,24.617
ENSG00000055118,0,0,0,0,20,0.033
ENSG00000055130,39,0,36,43,0,35.481
ENSG00000055147,16,0,19,23,0,4.434
ENSG00000055163,9,0,16,32,0,7.231
ENSG00000055208,0,0,0,4,0,23.349
ENSG00000055211,25,0,24,20,0,39.329
ENSG00000055332,26,0,19,17,0,6.067
ENSG00000055483,34,0,34,33,0,4.445
ENSG00000055609,37,0,38,42,0,2.732
ENSG00000055732,0,0,13,0,31,0.008
ENSG00000055813,0,0,22,0,31,0.202
ENSG00000055917,37,0,39,53,0,18.148
ENSG00000055955,62,0,62,82,0,1113.71
ENSG00000055957,63,0,69,88,0,1026.95
ENSG00000056050,11,0,12,8,0,16.819
ENSG00000056097,24,0,24,27,0,13.059
ENSG00000056277,0,0,13,7,0,0.655
ENSG00000056291,0,0,3,0,8,0.0
ENSG00000056487,0,0,0,0,45,0.0
ENSG00000056558,20,0,16,86,0,1.387
ENSG00000056586,28,0,27,33,0,3.761
ENSG00000056661,21,0,45,64,0,5.499
ENSG00000056736,56,0,38,55,0,29.087
ENSG00000056972,31,0,29,61,0,6.014
ENSG00000056998,0,0,28,21,0,16.465
ENSG00000057019,21,0,20,20,0,3.277
ENSG00000057149,0,0,0,0,0,0.0
ENSG00000057252,25,0,16,35,0,6.747
ENSG00000057294,18,0,31,30,0,8.928
ENSG00000057468,1,0,0,0,0,0.082
ENSG00000057593,11,0,14,27,0,103.818
ENSG00000057608,0,0,0,5,0,114.069
ENSG00000057657,15,0,21,41,20,1.181
ENSG00000057663,16,0,24,14,0,15.759
ENSG00000057704,20,0,13,24,0,3.404
ENSG00000057757,26,0,17,36,0,26.702
ENSG00000057935,0,0,8,0,16,1.905
ENSG00000058056,26,0,23,23,0,4.726
ENSG00000058063,36,0,29,44,0,6.139
ENSG00000058085,0,0,7,0,0,0.155
ENSG00000058091,11,0,21,28,0,5.457
ENSG00000058262,50,0,38,42,0,49.4
ENSG00000058272,38,0,36,23,0,5.8
ENSG00000058335,0,0,0,0,24,0.021
ENSG00000058404,0,0,0,0,0,2.032
ENSG00000058453,0,0,0,0,0,0.58
ENSG00000058600,32,0,24,22,0,9.555
ENSG00000058668,33,0,34,61,0,6.721
ENSG00000058673,20,0,23,33,0,15.787
ENSG00000058729,26,0,28,18,0,6.057
ENSG00000058799,42,0,35,61,0,19.515
ENSG00000058804,17,0,18,13,0,4.405
ENSG00000058866,0,0,18,0,13,0.654
ENSG00000059122,17,0,16,16,0,2.792
ENSG00000059145,11,0,13,18,0,0.729
ENSG00000059377,40,0,50,66,0,5.325
ENSG00000059378,15,0,39,34,0,6.408
ENSG00000059573,17,0,18,7,0,16.911
ENSG00000059588,21,0,21,24,0,2.18
ENSG00000059691,12,0,17,4,0,3.896
ENSG00000059728,22,0,17,12,0,3.958
ENSG00000059758,41,0,39,46,0,5.292
ENSG00000059769,52,0,59,82,0,41.698
ENSG00000059804,33,0,28,37,0,4.47
ENSG00000059915,28,0,36,26,0,0.525
ENSG00000060069,27,0,28,25,0,4.5
ENSG00000060138,33,0,33,29,0,2.953
ENSG00000060140,0,0,7,0,2,0.063
ENSG00000060237,61,0,64,65,0,10.102
ENSG00000060339,21,0,20,15,0,12.86
ENSG00000060491,39,0,20,35,0,14.589
ENSG00000060558,0,0,5,31,0,2.008
ENSG00000060566,32,0,50,96,0,115.248
ENSG00000060642,58,0,39,72,0,21.017
ENSG00000060656,25,0,24,26,0,1.237
ENSG00000060688,29,0,25,15,0,9.121
ENSG00000060709,0,0,0,0,29,0.252
ENSG00000060718,0,0,15,0,17,0.01
ENSG00000060749,31,0,28,30,0,2.652
ENSG00000060762,32,0,36,89,0,411.06
ENSG00000060971,60,0,76,74,0,245.274
ENSG00000060982,13,0,10,0,20,0.168
ENSG00000061273,0,0,0,15,0,2.113
ENSG00000061337,0,0,3,0,45,0.226
ENSG00000061455,0,0,12,0,63,0.017
ENSG00000061492,0,0,0,0,0,0.026
ENSG00000061656,26,0,23,45,0,1.415
ENSG00000061676,26,0,30,38,0,19.152
ENSG00000061918,8,0,16,23,0,5.827
ENSG00000061936,22,0,25,11,0,3.37
ENSG00000061938,26,0,35,62,0,1.709
ENSG00000061987,25,0,27,17,0,4.628
ENSG00000062038,0,0,0,0,0,0.018
ENSG00000062096,0,0,6,8,0,0.495
ENSG00000062194,58,0,59,67,0,13.073
ENSG00000062282,0,0,0,21,0,52.999
ENSG00000062370,0,19,27,0,0,0.523
ENSG00000062485,28,0,26,42,0,12.36
ENSG00000062524,0,0,13,0,19,3.095
ENSG00000062598,0,0,0,0,0,3.502
ENSG00000062650,34,0,30,23,0,11.804
ENSG00000062716,28,0,36,23,0,65.773
ENSG00000062725,28,0,32,21,0,9.494
ENSG00000062822,9,0,10,19,0,2.404
ENSG00000063015,0,0,0,0,7,0.027
ENSG00000063046,21,0,29,30,0,74.4
ENSG00000063127,0,0,0,0,0,5.949
ENSG00000063169,31,0,31,84,0,0.819
ENSG00000063176,42,0,31,64,0,4.858
ENSG00000063180,9,0,15,30,0,3.493
ENSG00000063241,22,0,26,34,0,156.05
ENSG00000063244,34,0,35,28,0,38.243
ENSG00000063245,33,0,39,59,0,33.181
ENSG00000063322,29,0,19,20,0,24.991
ENSG00000063438,0,0,0,5,0,0.32
ENSG00000063515,0,0,0,0,24,0.0
ENSG00000063587,15,0,10,12,0,9.174
ENSG00000063601,7,13,17,26,0,4.001
ENSG00000063660,14,0,24,19,0,8.071
ENSG00000063761,13,0,14,13,0,1.047
ENSG00000063854,70,0,67,89,0,224.15
ENSG00000063978,0,0,0,6,0,8.227
ENSG00000064012,26,0,12,16,0,4.605
ENSG00000064042,28,0,20,38,0,4.367
ENSG00000064102,48,0,29,50,0,7.948
ENSG00000064115,33,0,32,55,0,53.67
ENSG00000064195,0,0,0,0,49,0.0
ENSG00000064199,14,0,19,25,0,0.432
ENSG00000064201,13,0,7,66,0,0.482
ENSG00000064205,0,0,0,6,0,0.188
ENSG00000064218,0,0,0,0,90,0.0
ENSG00000064225,24,0,37,47,0,29.933
ENSG00000064270,0,0,0,0,24,0.177
ENSG00000064300,0,0,4,40,44,13.052
ENSG00000064309,18,0,24,32,0,0.375
ENSG00000064313,14,0,19,14,0,4.531
ENSG00000064393,39,0,44,59,0,7.32
ENSG00000064419,36,0,30,40,0,10.832
ENSG00000064490,25,0,25,18,0,9.391
ENSG00000064545,19,0,12,9,0,14.877
ENSG00000064547,0,0,0,10,0,0.967
ENSG00000064601,34,0,30,21,0,63.197
ENSG00000064607,22,0,21,17,0,5.875
ENSG00000064651,37,0,36,22,0,2.128
ENSG00000064652,16,0,24,19,0,5.529
ENSG00000064655,0,6,6,7,16,0.178
ENSG00000064666,26,0,25,74,0,38.322
ENSG00000064687,9,0,11,58,0,0.535
ENSG00000064692,0,0,11,5,17,0.205
ENSG00000064703,24,0,21,19,0,2.285
ENSG00000064726,32,0,24,19,0,17.967
ENSG00000064763,0,8,25,11,13,0.481
ENSG00000064787,0,0,0,0,0,1.392
ENSG00000064835,0,0,0,0,0,0.008
ENSG00000064886,16,0,60,88,0,0.31
ENSG00000064932,37,0,41,66,0,4.259
ENSG00000064933,33,0,28,27,0,2.609
ENSG00000064961,16,0,18,22,0,14.163
ENSG00000064989,0,0,0,12,0,3.182
ENSG00000064995,39,0,54,49,0,29.38
ENSG00000064999,39,0,54,50,0,7.189
ENSG00000065000,62,0,26,85,0,25.604
ENSG00000065029,23,0,21,24,0,5.637
ENSG00000065054,50,0,37,59,0,153.885
ENSG00000065057,19,0,27,42,0,133.017
ENSG00000065060,29,0,24,29,0,1.667
ENSG00000065135,40,0,35,28,0,30.366
ENSG00000065150,0,0,0,0,0,16.372
ENSG00000065154,4,0,13,16,0,95.332
ENSG00000065183,26,0,28,32,0,11.055
ENSG00000065243,32,0,30,24,0,6.192
ENSG00000065268,26,0,12,28,0,14.005
ENSG00000065308,25,0,27,39,0,9.757
ENSG00000065320,10,0,23,18,0,1.124
ENSG00000065325,0,0,0,0,0,0.566
ENSG00000065328,11,0,16,13,0,0.095
ENSG00000065357,36,0,35,61,0,0.74
ENSG00000065361,62,0,47,63,0,18.56
ENSG00000065371,0,0,0,0,0,0.115
ENSG00000065413,40,0,21,54,0,0.799
ENSG00000065427,35,0,40,36,0,57.925
ENSG00000065457,27,0,14,22,0,3.39
ENSG00000065485,26,0,37,56,0,40.015
ENSG00000065491,14,0,19,15,0,2.772
ENSG00000065518,16,0,20,16,0,137.233
ENSG00000065526,63,0,60,82,0,3.439
ENSG00000065534,0,0,6,0,0,9.477
ENSG00000065548,27,0,26,22,0,51.898
ENSG00000065559,25,0,15,19,0,16.236
ENSG00000065600,6,0,14,10,0,1.071
ENSG00000065609,0,0,0,0,22,0.036
ENSG00000065613,41,0,33,26,0,9.843
ENSG00000065615,22,0,27,22,4,8.266
ENSG00000065618,0,0,0,0,0,0.008
ENSG00000065621,9,0,15,20,0,1.718
ENSG00000065665,11,0,15,22,0,6.012
ENSG00000065675,14,0,16,26,0,0.554
ENSG00000065717,0,0,0,0,0,3.57
ENSG00000065802,23,0,20,21,0,2.413
ENSG00000065809,0,0,0,0,0,37.193
ENSG00000065833,12,0,15,19,0,6.411
ENSG00000065882,25,0,22,30,0,6.387
ENSG00000065883,52,0,58,42,0,5.993
ENSG00000065911,8,0,13,15,0,1.594
ENSG00000065923,14,0,17,18,0,1.631
ENSG00000065970,33,0,37,36,0,3.223
ENSG00000065978,28,0,30,24,0,202.851
ENSG00000065989,9,0,11,19,8,1.335
ENSG00000066027,43,0,52,66,0,34.929
ENSG00000066032,0,0,0,0,0,0.022
ENSG00000066044,38,0,20,39,0,8.257
ENSG00000066056,17,0,0,20,0,5.495
ENSG00000066084,56,0,31,55,0,4.006
ENSG00000066117,16,0,20,26,0,4.909
ENSG00000066135,29,0,24,40,0,7.08
ENSG00000066136,24,0,38,39,0,11.199
ENSG00000066185,21,0,20,32,0,5.528
ENSG00000066230,0,0,0,0,9,0.0
ENSG00000066248,20,0,31,34,0,9.934
ENSG00000066279,0,0,24,14,0,0.134
ENSG00000066294,16,0,14,50,0,3.946
ENSG00000066322,24,0,21,25,0,17.089
ENSG00000066336,28,0,36,42,0,15.166
ENSG00000066379,23,0,23,20,0,6.264
ENSG00000066382,9,0,28,0,0,0.284
ENSG00000066405,0,0,0,0,5,0.0
ENSG00000066422,32,0,26,31,0,3.752
ENSG00000066427,13,0,14,18,0,2.426
ENSG00000066455,33,5,23,47,0,28.308
ENSG00000066468,6,0,33,56,0,9.873
ENSG00000066557,25,0,36,21,0,14.008
ENSG00000066583,48,0,39,49,0,68.547
ENSG00000066629,0,0,7,18,0,1.838
ENSG00000066651,23,0,51,56,0,8.668
ENSG00000066654,20,0,18,25,0,11.686
ENSG00000066697,21,0,17,52,0,5.268
ENSG00000066735,0,0,0,12,17,0.405
ENSG00000066739,29,0,41,27,0,4.129
ENSG00000066777,36,0,26,23,0,4.288
ENSG00000066813,9,0,34,34,0,212.288
ENSG00000066827,21,0,20,29,0,0.751
ENSG00000066855,28,0,25,22,0,14.027
ENSG00000066923,0,0,0,9,0,2.219
ENSG00000066926,13,0,15,10,0,16.814
ENSG00000066933,27,0,22,22,0,2.215
ENSG00000067048,0,0,0,21,0,0.054
ENSG00000067057,0,0,17,11,4,1.238
ENSG00000067064,34,0,30,73,0,38.861
ENSG00000067066,42,0,57,57,0,7.98
ENSG00000067082,68,0,62,76,0,42.478
ENSG00000067113,26,0,29,39,0,65.821
ENSG00000067141,28,0,26,28,0,3.798
ENSG00000067167,35,0,30,42,0,83.249
ENSG00000067177,9,0,25,14,0,1.33
ENSG00000067182,59,0,52,91,0,82.755
ENSG00000067191,28,0,26,19,0,0.363
ENSG00000067208,0,0,0,0,0,3.703
ENSG00000067221,40,0,38,68,0,7.638
ENSG00000067225,33,0,28,50,0,22.123
ENSG00000067248,36,0,35,24,0,10.152
ENSG00000067334,23,0,20,22,0,12.738
ENSG00000067365,16,0,17,13,0,11.117
ENSG00000067369,0,0,12,12,0,1.188
ENSG00000067445,0,0,0,0,0,0.251
ENSG00000067533,19,0,26,11,0,3.359
ENSG00000067560,39,0,37,45,0,182.509
ENSG00000067596,32,0,20,58,0,7.617
ENSG00000067606,4,0,29,37,0,2.721
ENSG00000067646,0,0,0,26,0,0.019
ENSG00000067704,26,0,26,30,0,43.022
ENSG00000067715,0,0,0,0,11,1.837
ENSG00000067798,0,0,8,8,0,0.094
ENSG00000067829,29,0,30,22,5,24.333
ENSG00000067836,17,0,17,16,0,18.679
ENSG00000067840,0,0,0,0,24,1.194
ENSG00000067842,0,0,0,0,24,0.045
ENSG00000067900,33,0,43,24,0,20.351
ENSG00000067955,30,0,23,26,0,14.918
ENSG00000067992,11,0,13,20,0,2.717
ENSG00000068001,54,0,43,53,0,13.673
ENSG00000068024,22,0,31,26,0,0.396
ENSG00000068028,44,0,52,58,0,6.349
ENSG00000068078,41,0,36,50,0,12.301
ENSG00000068079,12,0,10,24,0,27.523
ENSG00000068097,0,0,18,14,0,1.786
ENSG00000068120,38,0,24,51,0,38.495
ENSG00000068137,39,0,40,87,1,2.259
ENSG00000068305,0,0,0,8,0,10.046
ENSG00000068308,31,0,26,35,0,18.853
ENSG00000068323,56,0,31,61,0,11.367
ENSG00000068354,0,0,14,22,0,4.343
ENSG00000068366,15,0,15,19,9,5.371
ENSG00000068383,41,0,28,36,0,8.994
ENSG00000068394,20,0,13,12,0,19.169
ENSG00000068400,15,0,16,13,0,8.789
ENSG00000068438,14,0,17,13,0,7.029
ENSG00000068489,11,0,23,21,0,0.559
ENSG00000068615,0,0,13,0,13,0.926
ENSG00000068650,27,0,33,41,0,2.931
ENSG00000068654,26,0,35,19,0,1.208
ENSG00000068697,35,0,39,47,0,256.525
ENSG00000068724,23,0,28,28,0,4.762
ENSG00000068745,5,0,13,37,0,9.6
ENSG00000068781,3,0,3,30,0,0.27
ENSG00000068784,17,0,20,18,0,4.418
ENSG00000068793,22,0,28,24,0,12.372
ENSG00000068796,21,0,21,20,0,2.207
ENSG00000068831,32,0,21,58,0,3.111
ENSG00000068878,40,0,34,60,0,8.455
ENSG00000068885,57,0,38,52,0,1.484
ENSG00000068903,36,0,26,49,0,10.964
ENSG00000068912,25,0,28,21,0,31.769
ENSG00000068971,28,0,24,30,0,4.155
ENSG00000068976,0,0,0,23,0,0.237
ENSG00000068985,0,0,0,0,0,0.0
ENSG00000069011,0,0,10,0,82,0.0
ENSG00000069018,0,0,0,0,6,0.0
ENSG00000069020,0,0,23,5,9,1.945
ENSG00000069122,0,0,0,15,0,8.587
ENSG00000069188,0,0,0,0,50,0.082
ENSG00000069206,0,0,0,0,0,0.0
ENSG00000069248,27,0,19,17,0,6.291
ENSG00000069275,30,0,32,47,0,85.923
ENSG00000069329,18,0,27,15,0,18.183
ENSG00000069345,30,0,24,62,0,43.252
ENSG00000069399,92,0,63,100,0,19.981
ENSG00000069424,3,0,18,13,0,1.965
ENSG00000069431,35,0,23,33,0,9.767
ENSG00000069482,0,0,0,0,20,0.0
ENSG00000069493,0,0,0,0,0,1.077
ENSG00000069509,9,0,13,7,0,10.398
ENSG00000069535,19,0,33,52,0,200.092
ENSG00000069667,32,0,30,36,0,10.584
ENSG00000069696,0,0,0,0,0,0.187
ENSG00000069702,0,0,0,0,0,12.184
ENSG00000069712,0,0,0,0,0,0.794
ENSG00000069764,0,0,0,0,0,0.015
ENSG00000069812,0,0,0,0,30,0.01
ENSG00000069849,31,0,25,26,0,9.876
ENSG00000069869,28,0,20,22,0,6.925
ENSG00000069943,17,0,16,14,0,7.035
ENSG00000069956,0,0,0,0,0,18.294
ENSG00000069966,0,0,0,0,0,7.504
ENSG00000069974,18,0,15,14,0,23.533
ENSG00000069998,0,0,2,22,0,15.297
ENSG00000070010,26,0,26,26,0,7.579
ENSG00000070018,40,0,40,46,0,9.938
ENSG00000070019,0,0,0,0,0,0.013
ENSG00000070031,0,0,11,11,0,0.378
ENSG00000070047,46,0,40,62,0,4.012
ENSG00000070061,36,0,28,20,0,7.803
ENSG00000070081,23,0,24,34,0,7.539
ENSG00000070087,0,0,0,0,0,17.13
ENSG00000070159,26,0,31,43,0,12.467
ENSG00000070182,0,0,20,0,0,0.031
ENSG00000070190,5,0,2,11,0,1.152
ENSG00000070193,0,2,8,0,15,0.018
ENSG00000070214,27,0,33,25,0,13.729
ENSG00000070269,0,0,0,0,0,2.53
ENSG00000070366,18,0,18,20,0,2.876
ENSG00000070367,27,0,32,19,0,6.684
ENSG00000070371,21,0,21,17,0,1.107
ENSG00000070388,0,0,7,0,0,0.0
ENSG00000070404,14,0,15,65,2,3.39
ENSG00000070413,24,0,18,21,0,8.372
ENSG00000070423,60,0,48,71,0,12.698
ENSG00000070444,57,0,37,86,0,2.763
ENSG00000070476,53,0,50,65,0,4.933
ENSG00000070495,32,0,28,40,0,5.549
ENSG00000070501,17,0,16,22,0,10.402
ENSG00000070526,0,0,0,0,0,0.042
ENSG00000070540,30,0,25,52,0,16.011
ENSG00000070601,0,0,9,0,10,0.196
ENSG00000070610,35,0,38,21,0,12.263
ENSG00000070614,59,0,35,81,0,7.422
ENSG00000070669,4,0,7,5,0,0.625
ENSG00000070718,0,0,18,54,0,1.322
ENSG00000070729,0,0,0,0,0,0.0
ENSG00000070731,15,0,11,0,0,0.953
ENSG00000070748,0,0,0,0,40,0.0
ENSG00000070756,42,0,47,80,0,225.084
ENSG00000070759,21,0,21,23,0,3.741
ENSG00000070761,38,0,36,49,0,42.923
ENSG00000070770,9,0,17,0,0,14.038
ENSG00000070778,46,0,49,38,0,3.648
ENSG00000070785,14,0,19,8,0,11.535
ENSG00000070808,0,0,0,0,0,0.48
ENSG00000070814,9,0,24,13,0,2.154
ENSG00000070831,22,0,27,28,0,78.183
ENSG00000070882,25,0,29,35,6,0.575
ENSG00000070886,0,0,0,0,14,0.01
ENSG00000070915,0,0,0,0,0,0.01
ENSG00000070950,13,0,26,32,0,1.286
ENSG00000070961,41,0,37,33,0,7.68
ENSG00000070985,0,0,0,0,0,0.0
ENSG00000071051,22,0,25,56,0,6.392
ENSG00000071054,38,0,45,54,0,8.515
ENSG00000071073,21,0,27,19,0,3.513
ENSG00000071127,20,0,31,57,0,28.416
ENSG00000071189,38,0,31,27,0,2.394
ENSG00000071203,0,0,0,0,0,0.0
ENSG00000071205,23,0,24,28,0,0.667
ENSG00000071243,41,0,22,22,0,3.24
ENSG00000071246,8,0,18,29,8,3.408
ENSG00000071282,15,0,10,57,0,4.326
ENSG00000071462,24,0,25,15,0,8.135
ENSG00000071537,38,0,37,64,0,25.097
ENSG00000071539,10,0,18,11,0,0.128
ENSG00000071553,6,0,14,29,0,21.822
ENSG00000071564,12,0,24,16,0,3.244
ENSG00000071575,36,0,59,53,0,7.689
ENSG00000071626,63,0,32,62,0,24.369
ENSG00000071655,38,0,23,42,0,20.564
ENSG00000071677,0,0,0,7,0,0.0
ENSG00000071794,9,0,17,12,0,6.041
ENSG00000071859,6,0,13,22,0,20.433
ENSG00000071889,22,0,21,35,0,9.031
ENSG00000071894,19,0,27,30,0,11.585
ENSG00000071909,0,0,0,0,0,0.344
ENSG00000071967,8,0,21,25,0,12.627
ENSG00000071991,8,0,0,5,0,1.804
ENSG00000071994,23,0,22,15,0,9.775
ENSG00000072041,0,0,0,0,40,0.025
ENSG00000072042,13,0,21,43,0,29.182
ENSG00000072062,64,0,33,75,0,49.732
ENSG00000072071,0,0,0,0,5,0.464
ENSG00000072080,14,0,27,35,0,600.546
ENSG00000072110,33,0,47,60,0,17.879
ENSG00000072121,34,0,38,43,0,1.069
ENSG00000072134,0,0,0,0,0,2.985
ENSG00000072135,20,0,22,20,0,10.702
ENSG00000072163,0,0,0,0,0,6.793
ENSG00000072182,0,0,0,0,0,0.036
ENSG00000072195,0,0,0,0,14,0.089
ENSG00000072201,9,0,18,34,0,1.252
ENSG00000072210,64,0,73,100,0,115.149
ENSG00000072274,28,0,27,28,0,8.007
ENSG00000072310,79,0,36,100,0,12.93
ENSG00000072315,6,0,5,22,10,0.516
ENSG00000072364,24,0,22,26,0,6.564
ENSG00000072401,14,0,18,16,0,9.435
ENSG00000072415,28,0,31,24,0,5.068
ENSG00000072422,0,0,5,4,5,3.839
ENSG00000072444,0,0,0,0,0,0.64
ENSG00000072501,14,0,20,16,0,8.149
ENSG00000072506,17,0,15,30,0,252.286
ENSG00000072518,39,0,25,38,0,4.033
ENSG00000072571,38,0,30,33,0,0.605
ENSG00000072609,17,15,66,16,0,1.753
ENSG00000072657,0,0,0,0,0,0.423
ENSG00000072682,35,0,35,40,0,1.999
ENSG00000072694,0,0,0,0,0,14.86
